"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","70","1757","bandit","bandit-task","8","265639","0.0-7.0-0.0","54298","836099","lowRank"
"2","1","2","false","worst","context","worst","0","1378","bandit","bandit-task","9","269694","0.0-7.0-0.1","54298","836099","lowRank"
"3","1","3","false","risky","safe","safe","50","810","bandit","bandit-task","10","272971","0.0-7.0-0.2","54298","836099","lowRank"
"4","1","4","false","risky","safe","safe","50","933","bandit","bandit-task","11","276393","0.0-7.0-0.3","54298","836099","lowRank"
"5","1","5","false","worst","context","context","81","1266","bandit","bandit-task","12","280945","0.0-7.0-0.4","54298","836099","lowRank"
"6","1","6","false","risky","safe","risky","70","1294","bandit","bandit-task","13","284857","0.0-7.0-0.5","54298","836099","lowRank"
"7","1","7","true","","","context","97","1510","bandit","bandit-task","14","289624","0.0-7.0-0.6","54298","836099","lowRank"
"8","1","8","true","","","safe","50","927","bandit","bandit-task","15","293513","0.0-7.0-0.7","54298","836099","lowRank"
"9","1","9","false","risky","safe","safe","50","950","bandit","bandit-task","16","297265","0.0-7.0-0.8","54298","836099","lowRank"
"10","1","10","true","","","risky","70","737","bandit","bandit-task","17","300810","0.0-7.0-0.9","54298","836099","lowRank"
"11","1","11","false","safe","risky","safe","50","777","bandit","bandit-task","18","304017","0.0-7.0-0.10","54298","836099","lowRank"
"12","1","12","false","worst","context","context","36","801","bandit","bandit-task","19","307223","0.0-7.0-0.11","54298","836099","lowRank"
"13","1","13","false","worst","context","worst","0","1210","bandit","bandit-task","20","311070","0.0-7.0-0.12","54298","836099","lowRank"
"14","1","14","false","safe","risky","risky","70","753","bandit","bandit-task","21","314658","0.0-7.0-0.13","54298","836099","lowRank"
"15","1","15","false","worst","context","context","42","781","bandit","bandit-task","22","317825","0.0-7.0-0.14","54298","836099","lowRank"
"16","1","16","false","worst","context","worst","0","832","bandit","bandit-task","23","321337","0.0-7.0-0.15","54298","836099","lowRank"
