"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","worst","0","1370","bandit","bandit-task","11","337026","0.0-7.0-0.0","74150","589963","lowRank"
"2","1","2","false","context","worst","context","93","830","bandit","bandit-task","12","343753","0.0-7.0-0.1","74150","589963","lowRank"
"3","1","3","false","context","worst","worst","0","2636","bandit","bandit-task","13","350040","0.0-7.0-0.2","74150","589963","lowRank"
"4","1","4","false","worst","context","worst","0","1607","bandit","bandit-task","14","357285","0.0-7.0-0.3","74150","589963","lowRank"
"5","1","5","false","context","worst","context","1","2198","bandit","bandit-task","15","363117","0.0-7.0-0.4","74150","589963","lowRank"
"6","1","6","false","safe","risky","safe","50","2268","bandit","bandit-task","16","368749","0.0-7.0-0.5","74150","589963","lowRank"
"7","1","7","true","","","risky","30","1762","bandit","bandit-task","17","372718","0.0-7.0-0.6","74150","589963","lowRank"
"8","1","8","false","worst","context","context","89","2085","bandit","bandit-task","18","378816","0.0-7.0-0.7","74150","589963","lowRank"
"9","1","9","true","","","worst","0","1968","bandit","bandit-task","19","384018","0.0-7.0-0.8","74150","589963","lowRank"
"10","1","10","false","context","worst","worst","0","1479","bandit","bandit-task","20","388928","0.0-7.0-0.9","74150","589963","lowRank"
"11","1","11","false","safe","risky","safe","50","1496","bandit","bandit-task","21","393889","0.0-7.0-0.10","74150","589963","lowRank"
"12","1","12","false","worst","context","worst","0","1391","bandit","bandit-task","22","398819","0.0-7.0-0.11","74150","589963","lowRank"
"13","1","13","true","","","safe","50","1357","bandit","bandit-task","23","403844","0.0-7.0-0.12","74150","589963","lowRank"
"14","1","14","false","risky","safe","risky","70","1349","bandit","bandit-task","24","408983","0.0-7.0-0.13","74150","589963","lowRank"
"15","1","15","false","risky","safe","risky","30","1130","bandit","bandit-task","25","414001","0.0-7.0-0.14","74150","589963","lowRank"
"16","1","16","false","worst","context","worst","0","1558","bandit","bandit-task","26","419157","0.0-7.0-0.15","74150","589963","lowRank"
"17","1","17","false","risky","safe","safe","50","1100","bandit","bandit-task","27","423867","0.0-7.0-0.16","74150","589963","lowRank"
"18","1","18","false","worst","context","context","90","1701","bandit","bandit-task","28","429494","0.0-7.0-0.17","74150","589963","lowRank"
"19","1","19","false","safe","risky","safe","50","1123","bandit","bandit-task","29","433951","0.0-7.0-0.18","74150","589963","lowRank"
"20","1","20","false","risky","safe","risky","70","1313","bandit","bandit-task","30","438536","0.0-7.0-0.19","74150","589963","lowRank"
