"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","83","1479","bandit","bandit-task","8","350995","0.0-7.0-0.0","73301","279271","lowRank"
"2","1","2","false","worst","context","worst","0","1375","bandit","bandit-task","9","355138","0.0-7.0-0.1","73301","279271","lowRank"
"3","1","3","false","worst","context","context","95","687","bandit","bandit-task","10","358612","0.0-7.0-0.2","73301","279271","lowRank"
"4","1","4","false","worst","context","context","1","634","bandit","bandit-task","11","362170","0.0-7.0-0.3","73301","279271","lowRank"
"5","1","5","false","context","worst","worst","0","1477","bandit","bandit-task","12","366658","0.0-7.0-0.4","73301","279271","lowRank"
"6","1","6","false","worst","context","context","81","1004","bandit","bandit-task","13","371052","0.0-7.0-0.5","73301","279271","lowRank"
"7","1","7","false","context","worst","context","41","1179","bandit","bandit-task","14","374804","0.0-7.0-0.6","73301","279271","lowRank"
"8","1","8","false","risky","safe","risky","30","1445","bandit","bandit-task","15","378913","0.0-7.0-0.7","73301","279271","lowRank"
"9","1","9","false","safe","risky","safe","50","1310","bandit","bandit-task","16","382850","0.0-7.0-0.8","73301","279271","lowRank"
"10","1","10","false","worst","context","context","92","1173","bandit","bandit-task","17","386699","0.0-7.0-0.9","73301","279271","lowRank"
"11","1","11","false","context","worst","context","63","956","bandit","bandit-task","18","390647","0.0-7.0-0.10","73301","279271","lowRank"
"12","1","12","true","","","context","62","909","bandit","bandit-task","19","394433","0.0-7.0-0.11","73301","279271","lowRank"
"13","1","13","true","","","safe","50","677","bandit","bandit-task","20","397802","0.0-7.0-0.12","73301","279271","lowRank"
"14","1","14","false","context","worst","context","86","668","bandit","bandit-task","21","400946","0.0-7.0-0.13","73301","279271","lowRank"
"15","1","15","false","safe","risky","safe","50","1108","bandit","bandit-task","22","405003","0.0-7.0-0.14","73301","279271","lowRank"
"16","1","16","true","","","worst","0","1125","bandit","bandit-task","23","408772","0.0-7.0-0.15","73301","279271","lowRank"
"17","1","17","false","safe","risky","safe","50","1658","bandit","bandit-task","24","413041","0.0-7.0-0.16","73301","279271","lowRank"
"18","1","18","false","context","worst","context","1","957","bandit","bandit-task","25","416782","0.0-7.0-0.17","73301","279271","lowRank"
"19","1","19","false","worst","context","context","1","820","bandit","bandit-task","26","420492","0.0-7.0-0.18","73301","279271","lowRank"
"20","1","20","false","worst","context","worst","0","809","bandit","bandit-task","27","423970","0.0-7.0-0.19","73301","279271","lowRank"
"21","1","21","false","worst","context","worst","0","980","bandit","bandit-task","28","427554","0.0-7.0-0.20","73301","279271","lowRank"
"22","1","22","true","","","safe","50","653","bandit","bandit-task","29","430977","0.0-7.0-0.21","73301","279271","lowRank"
"23","1","23","true","","","worst","0","798","bandit","bandit-task","30","434361","0.0-7.0-0.22","73301","279271","lowRank"
"24","1","24","false","context","worst","context","58","701","bandit","bandit-task","31","437675","0.0-7.0-0.23","73301","279271","lowRank"
"25","1","25","true","","","risky","30","837","bandit","bandit-task","32","440963","0.0-7.0-0.24","73301","279271","lowRank"
"26","1","26","false","context","worst","context","97","803","bandit","bandit-task","33","444369","0.0-7.0-0.25","73301","279271","lowRank"
"27","1","27","false","safe","risky","safe","50","783","bandit","bandit-task","34","447746","0.0-7.0-0.26","73301","279271","lowRank"
"28","1","28","false","context","worst","context","1","894","bandit","bandit-task","35","451058","0.0-7.0-0.27","73301","279271","lowRank"
"29","1","29","false","risky","safe","safe","50","677","bandit","bandit-task","36","454362","0.0-7.0-0.28","73301","279271","lowRank"
"30","1","30","true","","","context","89","727","bandit","bandit-task","37","457977","0.0-7.0-0.29","73301","279271","lowRank"
"31","1","31","false","context","worst","context","1","984","bandit","bandit-task","38","461469","0.0-7.0-0.30","73301","279271","lowRank"
"32","1","32","true","","","risky","30","624","bandit","bandit-task","39","464651","0.0-7.0-0.31","73301","279271","lowRank"
"33","1","33","false","safe","risky","safe","50","780","bandit","bandit-task","40","468233","0.0-7.0-0.32","73301","279271","lowRank"
"34","1","34","false","safe","risky","safe","50","886","bandit","bandit-task","41","471620","0.0-7.0-0.33","73301","279271","lowRank"
"35","1","35","false","context","worst","context","39","876","bandit","bandit-task","42","475079","0.0-7.0-0.34","73301","279271","lowRank"
"36","1","36","false","worst","context","context","1","696","bandit","bandit-task","43","479051","0.0-7.0-0.35","73301","279271","lowRank"
"37","1","37","false","risky","safe","safe","50","794","bandit","bandit-task","44","482955","0.0-7.0-0.36","73301","279271","lowRank"
"38","1","38","false","worst","context","context","1","742","bandit","bandit-task","45","486862","0.0-7.0-0.37","73301","279271","lowRank"
"39","1","39","false","safe","risky","safe","50","837","bandit","bandit-task","46","490466","0.0-7.0-0.38","73301","279271","lowRank"
"40","1","40","false","context","worst","context","85","761","bandit","bandit-task","47","494202","0.0-7.0-0.39","73301","279271","lowRank"
"41","1","41","false","context","worst","context","57","2282","bandit","bandit-task","48","499082","0.0-7.0-0.40","73301","279271","lowRank"
"42","1","42","false","risky","safe","safe","50","796","bandit","bandit-task","49","502731","0.0-7.0-0.41","73301","279271","lowRank"
"43","1","43","false","safe","risky","safe","50","683","bandit","bandit-task","50","506035","0.0-7.0-0.42","73301","279271","lowRank"
"44","1","44","false","worst","context","context","64","696","bandit","bandit-task","51","509849","0.0-7.0-0.43","73301","279271","lowRank"
"45","2","1","false","worst","context","context","1","759","bandit","bandit-task","53","518810","0.0-9.0-0.0","73301","279271","lowRank"
"46","2","2","false","context","worst","context","60","836","bandit","bandit-task","54","522746","0.0-9.0-0.1","73301","279271","lowRank"
"47","2","3","false","worst","context","context","38","661","bandit","bandit-task","55","527185","0.0-9.0-0.2","73301","279271","lowRank"
"48","2","4","false","context","worst","worst","0","1710","bandit","bandit-task","56","531345","0.0-9.0-0.3","73301","279271","lowRank"
"49","2","5","false","worst","context","context","1","804","bandit","bandit-task","57","534858","0.0-9.0-0.4","73301","279271","lowRank"
"50","2","6","false","worst","context","context","82","580","bandit","bandit-task","58","538009","0.0-9.0-0.5","73301","279271","lowRank"
"51","2","7","false","context","worst","context","94","1229","bandit","bandit-task","59","541875","0.0-9.0-0.6","73301","279271","lowRank"
"52","2","8","false","risky","safe","safe","50","1011","bandit","bandit-task","60","545798","0.0-9.0-0.7","73301","279271","lowRank"
