"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","1888","bandit","bandit-task","14","226295","0.0-7.0-0.0","59924","430222","highRank"
"2","1","2","false","risky","safe","safe","50","1926","bandit","bandit-task","15","231331","0.0-7.0-0.1","59924","430222","highRank"
"3","1","3","false","safe","risky","safe","50","1161","bandit","bandit-task","16","235225","0.0-7.0-0.2","59924","430222","highRank"
"4","1","4","false","safe","risky","safe","50","1516","bandit","bandit-task","17","239345","0.0-7.0-0.3","59924","430222","highRank"
"5","1","5","false","worst","context","worst","0","1110","bandit","bandit-task","18","243786","0.0-7.0-0.4","59924","430222","highRank"
"6","1","6","true","","","context","42","1444","bandit","bandit-task","19","248402","0.0-7.0-0.5","59924","430222","highRank"
"7","1","7","false","safe","risky","risky","30","898","bandit","bandit-task","20","251817","0.0-7.0-0.6","59924","430222","highRank"
"8","1","8","false","worst","context","context","100","1100","bandit","bandit-task","21","256429","0.0-7.0-0.7","59924","430222","highRank"
"9","1","9","false","context","worst","context","100","900","bandit","bandit-task","22","259973","0.0-7.0-0.8","59924","430222","highRank"
"10","1","10","true","","","safe","50","776","bandit","bandit-task","23","263517","0.0-7.0-0.9","59924","430222","highRank"
"11","1","11","false","risky","safe","safe","50","1982","bandit","bandit-task","24","268091","0.0-7.0-0.10","59924","430222","highRank"
"12","1","12","false","context","worst","context","100","1004","bandit","bandit-task","25","271873","0.0-7.0-0.11","59924","430222","highRank"
"13","1","13","false","worst","context","context","14","815","bandit","bandit-task","26","275441","0.0-7.0-0.12","59924","430222","highRank"
"14","1","14","false","context","worst","worst","0","957","bandit","bandit-task","27","278989","0.0-7.0-0.13","59924","430222","highRank"
"15","1","15","false","safe","risky","safe","50","1065","bandit","bandit-task","28","282606","0.0-7.0-0.14","59924","430222","highRank"
"16","1","16","true","","","risky","30","722","bandit","bandit-task","29","286332","0.0-7.0-0.15","59924","430222","highRank"
"17","1","17","false","worst","context","context","2","1964","bandit","bandit-task","30","290882","0.0-7.0-0.16","59924","430222","highRank"
"18","1","18","true","","","context","100","633","bandit","bandit-task","31","293986","0.0-7.0-0.17","59924","430222","highRank"
"19","1","19","false","context","worst","worst","0","1208","bandit","bandit-task","32","297721","0.0-7.0-0.18","59924","430222","highRank"
"20","1","20","false","context","worst","worst","0","1057","bandit","bandit-task","33","301339","0.0-7.0-0.19","59924","430222","highRank"
"21","1","21","false","risky","safe","risky","30","972","bandit","bandit-task","34","304856","0.0-7.0-0.20","59924","430222","highRank"
"22","1","22","true","","","risky","30","531","bandit","bandit-task","35","307878","0.0-7.0-0.21","59924","430222","highRank"
"23","1","23","false","context","worst","context","43","1011","bandit","bandit-task","36","311265","0.0-7.0-0.22","59924","430222","highRank"
"24","1","24","false","context","worst","context","5","754","bandit","bandit-task","37","314540","0.0-7.0-0.23","59924","430222","highRank"
"25","1","25","false","context","worst","context","8","680","bandit","bandit-task","38","317428","0.0-7.0-0.24","59924","430222","highRank"
"26","1","26","true","","","worst","0","606","bandit","bandit-task","39","320991","0.0-7.0-0.25","59924","430222","highRank"
"27","1","27","false","worst","context","worst","0","1171","bandit","bandit-task","40","324966","0.0-7.0-0.26","59924","430222","highRank"
"28","1","28","true","","","worst","0","548","bandit","bandit-task","41","328088","0.0-7.0-0.27","59924","430222","highRank"
"29","1","29","false","safe","risky","risky","30","8148","bandit","bandit-task","42","339020","0.0-7.0-0.28","59924","430222","highRank"
"30","1","30","false","worst","context","context","20","1055","bandit","bandit-task","43","343012","0.0-7.0-0.29","59924","430222","highRank"
"31","1","31","false","risky","safe","risky","70","928","bandit","bandit-task","44","346596","0.0-7.0-0.30","59924","430222","highRank"
"32","1","32","false","worst","context","context","15","3584","bandit","bandit-task","45","353000","0.0-7.0-0.31","59924","430222","highRank"
"33","1","33","true","","","safe","50","790","bandit","bandit-task","46","356450","0.0-7.0-0.32","59924","430222","highRank"
"34","1","34","false","worst","context","context","16","1090","bandit","bandit-task","47","360140","0.0-7.0-0.33","59924","430222","highRank"
"35","1","35","false","context","worst","worst","0","2624","bandit","bandit-task","48","365630","0.0-7.0-0.34","59924","430222","highRank"
"36","1","36","false","worst","context","worst","0","691","bandit","bandit-task","49","377891","0.0-7.0-0.35","59924","430222","highRank"
"37","1","37","false","safe","risky","safe","50","1029","bandit","bandit-task","50","381771","0.0-7.0-0.36","59924","430222","highRank"
"38","1","38","false","worst","context","worst","0","851","bandit","bandit-task","51","385135","0.0-7.0-0.37","59924","430222","highRank"
"39","1","39","false","context","worst","context","44","852","bandit","bandit-task","52","388606","0.0-7.0-0.38","59924","430222","highRank"
"40","1","40","false","worst","context","context","55","761","bandit","bandit-task","53","392208","0.0-7.0-0.39","59924","430222","highRank"
"41","1","41","false","worst","context","context","100","550","bandit","bandit-task","54","395308","0.0-7.0-0.40","59924","430222","highRank"
"42","1","42","false","worst","context","context","62","631","bandit","bandit-task","55","398684","0.0-7.0-0.41","59924","430222","highRank"
"43","1","43","false","safe","risky","safe","50","1148","bandit","bandit-task","56","402443","0.0-7.0-0.42","59924","430222","highRank"
"44","1","44","false","risky","safe","safe","50","2017","bandit","bandit-task","57","407233","0.0-7.0-0.43","59924","430222","highRank"
"45","2","1","false","worst","context","worst","0","1405","bandit","bandit-task","59","416628","0.0-9.0-0.0","59924","430222","highRank"
"46","2","2","false","safe","risky","safe","50","774","bandit","bandit-task","60","419863","0.0-9.0-0.1","59924","430222","highRank"
"47","2","3","false","risky","safe","safe","50","646","bandit","bandit-task","61","423317","0.0-9.0-0.2","59924","430222","highRank"
"48","2","4","false","risky","safe","safe","50","1050","bandit","bandit-task","62","426917","0.0-9.0-0.3","59924","430222","highRank"
"49","2","5","false","worst","context","context","63","728","bandit","bandit-task","63","430238","0.0-9.0-0.4","59924","430222","highRank"
"50","2","6","true","","","context","100","471","bandit","bandit-task","64","433182","0.0-9.0-0.5","59924","430222","highRank"
"51","2","7","false","safe","risky","risky","70","1251","bandit","bandit-task","65","436792","0.0-9.0-0.6","59924","430222","highRank"
"52","2","8","false","context","worst","worst","0","1749","bandit","bandit-task","66","440912","0.0-9.0-0.7","59924","430222","highRank"
"53","2","9","false","worst","context","context","56","669","bandit","bandit-task","67","444051","0.0-9.0-0.8","59924","430222","highRank"
"54","2","10","true","","","safe","50","467","bandit","bandit-task","68","447028","0.0-9.0-0.9","59924","430222","highRank"
"55","2","11","false","risky","safe","safe","50","1107","bandit","bandit-task","69","450666","0.0-9.0-0.10","59924","430222","highRank"
"56","2","12","false","worst","context","context","17","748","bandit","bandit-task","70","453911","0.0-9.0-0.11","59924","430222","highRank"
"57","2","13","false","context","worst","context","100","634","bandit","bandit-task","71","457182","0.0-9.0-0.12","59924","430222","highRank"
"58","2","14","false","worst","context","worst","0","1097","bandit","bandit-task","72","461096","0.0-9.0-0.13","59924","430222","highRank"
"59","2","15","false","risky","safe","risky","70","802","bandit","bandit-task","73","464466","0.0-9.0-0.14","59924","430222","highRank"
"60","2","16","true","","","risky","30","549","bandit","bandit-task","74","467632","0.0-9.0-0.15","59924","430222","highRank"
