"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","93","1698","bandit","bandit-task","8","107988","0.0-7.0-0.0","11193","291232","lowRank"
"2","1","2","false","worst","context","worst","0","693","bandit","bandit-task","9","111604","0.0-7.0-0.1","11193","291232","lowRank"
"3","1","3","true","","","risky","70","974","bandit","bandit-task","10","115300","0.0-7.0-0.2","11193","291232","lowRank"
"4","1","4","false","safe","risky","safe","50","590","bandit","bandit-task","11","118459","0.0-7.0-0.3","11193","291232","lowRank"
"5","1","5","false","worst","context","worst","0","589","bandit","bandit-task","12","121667","0.0-7.0-0.4","11193","291232","lowRank"
"6","1","6","false","context","worst","context","1","1094","bandit","bandit-task","13","125244","0.0-7.0-0.5","11193","291232","lowRank"
"7","1","7","false","worst","context","worst","0","773","bandit","bandit-task","14","128451","0.0-7.0-0.6","11193","291232","lowRank"
"8","1","8","false","worst","context","context","86","580","bandit","bandit-task","15","131507","0.0-7.0-0.7","11193","291232","lowRank"
"9","1","9","false","context","worst","context","58","670","bandit","bandit-task","16","134660","0.0-7.0-0.8","11193","291232","lowRank"
"10","1","10","false","context","worst","context","56","677","bandit","bandit-task","17","137859","0.0-7.0-0.9","11193","291232","lowRank"
"11","1","11","false","safe","risky","safe","50","837","bandit","bandit-task","18","141219","0.0-7.0-0.10","11193","291232","lowRank"
"12","1","12","false","safe","risky","safe","50","773","bandit","bandit-task","19","144444","0.0-7.0-0.11","11193","291232","lowRank"
"13","1","13","true","","","risky","70","533","bandit","bandit-task","20","147403","0.0-7.0-0.12","11193","291232","lowRank"
"14","1","14","false","worst","context","worst","0","653","bandit","bandit-task","21","150460","0.0-7.0-0.13","11193","291232","lowRank"
"15","1","15","false","worst","context","context","1","549","bandit","bandit-task","22","153420","0.0-7.0-0.14","11193","291232","lowRank"
"16","1","16","true","","","worst","0","477","bandit","bandit-task","23","156315","0.0-7.0-0.15","11193","291232","lowRank"
"17","1","17","true","","","context","99","581","bandit","bandit-task","24","159307","0.0-7.0-0.16","11193","291232","lowRank"
"18","1","18","false","worst","context","context","39","493","bandit","bandit-task","25","162364","0.0-7.0-0.17","11193","291232","lowRank"
"19","1","19","false","worst","context","worst","0","509","bandit","bandit-task","26","165235","0.0-7.0-0.18","11193","291232","lowRank"
"20","1","20","false","worst","context","context","42","494","bandit","bandit-task","27","168139","0.0-7.0-0.19","11193","291232","lowRank"
"21","1","21","false","risky","safe","risky","30","725","bandit","bandit-task","28","171267","0.0-7.0-0.20","11193","291232","lowRank"
"22","1","22","false","context","worst","context","94","798","bandit","bandit-task","29","174483","0.0-7.0-0.21","11193","291232","lowRank"
"23","1","23","true","","","worst","0","550","bandit","bandit-task","30","177532","0.0-7.0-0.22","11193","291232","lowRank"
"24","1","24","false","worst","context","context","1","846","bandit","bandit-task","31","180764","0.0-7.0-0.23","11193","291232","lowRank"
"25","1","25","false","context","worst","context","84","565","bandit","bandit-task","32","183700","0.0-7.0-0.24","11193","291232","lowRank"
"26","1","26","false","worst","context","context","83","710","bandit","bandit-task","33","186781","0.0-7.0-0.25","11193","291232","lowRank"
"27","1","27","false","risky","safe","safe","50","811","bandit","bandit-task","34","189972","0.0-7.0-0.26","11193","291232","lowRank"
"28","1","28","false","worst","context","context","44","622","bandit","bandit-task","35","192956","0.0-7.0-0.27","11193","291232","lowRank"
"29","1","29","true","","","safe","50","486","bandit","bandit-task","36","195860","0.0-7.0-0.28","11193","291232","lowRank"
"30","1","30","false","context","worst","context","1","822","bandit","bandit-task","37","199148","0.0-7.0-0.29","11193","291232","lowRank"
"31","1","31","false","worst","context","context","1","565","bandit","bandit-task","38","202124","0.0-7.0-0.30","11193","291232","lowRank"
"32","1","32","false","worst","context","context","1","613","bandit","bandit-task","39","205092","0.0-7.0-0.31","11193","291232","lowRank"
"33","1","33","false","worst","context","context","57","581","bandit","bandit-task","40","208252","0.0-7.0-0.32","11193","291232","lowRank"
"34","1","34","true","","","safe","50","550","bandit","bandit-task","41","211580","0.0-7.0-0.33","11193","291232","lowRank"
"35","1","35","false","risky","safe","risky","70","846","bandit","bandit-task","42","214933","0.0-7.0-0.34","11193","291232","lowRank"
"36","1","36","false","worst","context","context","1","669","bandit","bandit-task","43","217932","0.0-7.0-0.35","11193","291232","lowRank"
"37","1","37","false","risky","safe","risky","30","653","bandit","bandit-task","44","220932","0.0-7.0-0.36","11193","291232","lowRank"
"38","1","38","false","context","worst","context","87","725","bandit","bandit-task","45","224204","0.0-7.0-0.37","11193","291232","lowRank"
"39","1","39","false","risky","safe","risky","70","638","bandit","bandit-task","46","227244","0.0-7.0-0.38","11193","291232","lowRank"
"40","1","40","false","safe","risky","risky","70","1190","bandit","bandit-task","47","230964","0.0-7.0-0.39","11193","291232","lowRank"
"41","1","41","true","","","context","1","573","bandit","bandit-task","48","233924","0.0-7.0-0.40","11193","291232","lowRank"
"42","1","42","false","risky","safe","safe","50","718","bandit","bandit-task","49","237004","0.0-7.0-0.41","11193","291232","lowRank"
"43","1","43","false","safe","risky","risky","70","733","bandit","bandit-task","50","240324","0.0-7.0-0.42","11193","291232","lowRank"
"44","1","44","false","safe","risky","safe","50","734","bandit","bandit-task","51","243404","0.0-7.0-0.43","11193","291232","lowRank"
"45","2","1","false","context","worst","context","37","759","bandit","bandit-task","53","249308","0.0-9.0-0.0","11193","291232","lowRank"
"46","2","2","false","worst","context","context","100","550","bandit","bandit-task","54","252220","0.0-9.0-0.1","11193","291232","lowRank"
"47","2","3","true","","","risky","70","533","bandit","bandit-task","55","255116","0.0-9.0-0.2","11193","291232","lowRank"
"48","2","4","false","risky","safe","safe","50","502","bandit","bandit-task","56","258028","0.0-9.0-0.3","11193","291232","lowRank"
"49","2","5","false","context","worst","context","36","637","bandit","bandit-task","57","261012","0.0-9.0-0.4","11193","291232","lowRank"
"50","2","6","false","context","worst","worst","0","501","bandit","bandit-task","58","263892","0.0-9.0-0.5","11193","291232","lowRank"
"51","2","7","false","worst","context","context","55","798","bandit","bandit-task","59","267028","0.0-9.0-0.6","11193","291232","lowRank"
"52","2","8","false","context","worst","context","62","509","bandit","bandit-task","60","269852","0.0-9.0-0.7","11193","291232","lowRank"
"53","2","9","false","worst","context","context","1","526","bandit","bandit-task","61","272748","0.0-9.0-0.8","11193","291232","lowRank"
"54","2","10","false","context","worst","context","91","621","bandit","bandit-task","62","275781","0.0-9.0-0.9","11193","291232","lowRank"
"55","2","11","false","safe","risky","risky","70","629","bandit","bandit-task","63","278764","0.0-9.0-0.10","11193","291232","lowRank"
"56","2","12","false","safe","risky","risky","70","525","bandit","bandit-task","64","281660","0.0-9.0-0.11","11193","291232","lowRank"
"57","2","13","true","","","risky","30","534","bandit","bandit-task","65","285076","0.0-9.0-0.12","11193","291232","lowRank"
"58","2","14","false","context","worst","context","1","949","bandit","bandit-task","66","288396","0.0-9.0-0.13","11193","291232","lowRank"
"59","2","15","false","context","worst","context","1","653","bandit","bandit-task","67","291636","0.0-9.0-0.14","11193","291232","lowRank"
"60","2","16","true","","","worst","0","534","bandit","bandit-task","68","294532","0.0-9.0-0.15","11193","291232","lowRank"
"61","2","17","true","","","context","96","550","bandit","bandit-task","69","297420","0.0-9.0-0.16","11193","291232","lowRank"
"62","2","18","false","worst","context","worst","0","789","bandit","bandit-task","70","300572","0.0-9.0-0.17","11193","291232","lowRank"
"63","2","19","false","worst","context","context","59","565","bandit","bandit-task","71","303476","0.0-9.0-0.18","11193","291232","lowRank"
"64","2","20","false","context","worst","context","45","550","bandit","bandit-task","72","306364","0.0-9.0-0.19","11193","291232","lowRank"
"65","2","21","false","safe","risky","safe","50","853","bandit","bandit-task","73","309820","0.0-9.0-0.20","11193","291232","lowRank"
"66","2","22","false","worst","context","context","82","693","bandit","bandit-task","74","312845","0.0-9.0-0.21","11193","291232","lowRank"
"67","2","23","true","","","worst","0","557","bandit","bandit-task","75","315740","0.0-9.0-0.22","11193","291232","lowRank"
"68","2","24","false","context","worst","context","98","574","bandit","bandit-task","76","318676","0.0-9.0-0.23","11193","291232","lowRank"
"69","2","25","false","worst","context","context","1","573","bandit","bandit-task","77","321652","0.0-9.0-0.24","11193","291232","lowRank"
"70","2","26","false","worst","context","context","1","1662","bandit","bandit-task","78","325908","0.0-9.0-0.25","11193","291232","lowRank"
"71","2","27","false","risky","safe","risky","70","660","bandit","bandit-task","79","328908","0.0-9.0-0.26","11193","291232","lowRank"
"72","2","28","false","context","worst","context","80","709","bandit","bandit-task","80","331828","0.0-9.0-0.27","11193","291232","lowRank"
"73","2","29","true","","","safe","50","566","bandit","bandit-task","81","334724","0.0-9.0-0.28","11193","291232","lowRank"
"74","2","30","false","worst","context","context","89","573","bandit","bandit-task","82","337485","0.0-9.0-0.29","11193","291232","lowRank"
"75","2","31","false","context","worst","context","1","573","bandit","bandit-task","83","340596","0.0-9.0-0.30","11193","291232","lowRank"
"76","2","32","false","worst","context","context","1","461","bandit","bandit-task","84","343420","0.0-9.0-0.31","11193","291232","lowRank"
"77","2","33","false","context","worst","context","1","542","bandit","bandit-task","85","346308","0.0-9.0-0.32","11193","291232","lowRank"
"78","2","34","true","","","safe","50","494","bandit","bandit-task","86","350196","0.0-9.0-0.33","11193","291232","lowRank"
"79","2","35","false","risky","safe","safe","50","541","bandit","bandit-task","87","353068","0.0-9.0-0.34","11193","291232","lowRank"
"80","2","36","false","context","worst","context","88","549","bandit","bandit-task","88","355972","0.0-9.0-0.35","11193","291232","lowRank"
"81","2","37","false","safe","risky","risky","70","635","bandit","bandit-task","89","359052","0.0-9.0-0.36","11193","291232","lowRank"
"82","2","38","false","worst","context","context","60","789","bandit","bandit-task","90","362188","0.0-9.0-0.37","11193","291232","lowRank"
"83","2","39","false","risky","safe","risky","70","548","bandit","bandit-task","91","365148","0.0-9.0-0.38","11193","291232","lowRank"
"84","2","40","false","safe","risky","risky","70","533","bandit","bandit-task","92","368349","0.0-9.0-0.39","11193","291232","lowRank"
"85","2","41","true","","","context","95","509","bandit","bandit-task","93","371236","0.0-9.0-0.40","11193","291232","lowRank"
"86","2","42","false","risky","safe","safe","50","693","bandit","bandit-task","94","374333","0.0-9.0-0.41","11193","291232","lowRank"
"87","2","43","false","safe","risky","risky","70","533","bandit","bandit-task","95","377204","0.0-9.0-0.42","11193","291232","lowRank"
"88","2","44","false","risky","safe","risky","70","566","bandit","bandit-task","96","380156","0.0-9.0-0.43","11193","291232","lowRank"
"89","3","1","false","context","worst","context","65","750","bandit","bandit-task","98","388340","0.0-11.0-0.0","11193","291232","lowRank"
"90","3","2","false","worst","context","context","40","510","bandit","bandit-task","99","391141","0.0-11.0-0.1","11193","291232","lowRank"
"91","3","3","true","","","risky","30","564","bandit","bandit-task","100","393908","0.0-11.0-0.2","11193","291232","lowRank"
"92","3","4","false","risky","safe","safe","50","573","bandit","bandit-task","101","396828","0.0-11.0-0.3","11193","291232","lowRank"
"93","3","5","false","worst","context","context","38","621","bandit","bandit-task","102","399844","0.0-11.0-0.4","11193","291232","lowRank"
"94","3","6","false","context","worst","context","97","581","bandit","bandit-task","103","402788","0.0-11.0-0.5","11193","291232","lowRank"
"95","3","7","false","worst","context","context","1","517","bandit","bandit-task","104","405965","0.0-11.0-0.6","11193","291232","lowRank"
"96","3","8","false","context","worst","context","61","588","bandit","bandit-task","105","408876","0.0-11.0-0.7","11193","291232","lowRank"
"97","3","9","false","context","worst","context","41","725","bandit","bandit-task","106","412179","0.0-11.0-0.8","11193","291232","lowRank"
"98","3","10","false","worst","context","context","63","526","bandit","bandit-task","107","415092","0.0-11.0-0.9","11193","291232","lowRank"
"99","3","11","false","safe","risky","safe","50","684","bandit","bandit-task","108","418107","0.0-11.0-0.10","11193","291232","lowRank"
"100","3","12","false","risky","safe","safe","50","581","bandit","bandit-task","109","420971","0.0-11.0-0.11","11193","291232","lowRank"
"101","3","13","true","","","risky","30","517","bandit","bandit-task","110","423859","0.0-11.0-0.12","11193","291232","lowRank"
"102","3","14","false","worst","context","context","80","661","bandit","bandit-task","111","426900","0.0-11.0-0.13","11193","291232","lowRank"
"103","3","15","false","context","worst","context","64","637","bandit","bandit-task","112","430515","0.0-11.0-0.14","11193","291232","lowRank"
"104","3","16","true","","","worst","0","605","bandit","bandit-task","113","433828","0.0-11.0-0.15","11193","291232","lowRank"
"105","3","17","true","","","context","90","517","bandit","bandit-task","114","436715","0.0-11.0-0.16","11193","291232","lowRank"
"106","3","18","false","context","worst","context","1","701","bandit","bandit-task","115","440379","0.0-11.0-0.17","11193","291232","lowRank"
"107","3","19","false","context","worst","context","98","940","bandit","bandit-task","116","443707","0.0-11.0-0.18","11193","291232","lowRank"
"108","3","20","false","context","worst","context","35","661","bandit","bandit-task","117","446795","0.0-11.0-0.19","11193","291232","lowRank"
"109","3","21","false","safe","risky","risky","70","717","bandit","bandit-task","118","450451","0.0-11.0-0.20","11193","291232","lowRank"
"110","3","22","false","context","worst","context","1","533","bandit","bandit-task","119","454028","0.0-11.0-0.21","11193","291232","lowRank"
"111","3","23","true","","","worst","0","564","bandit","bandit-task","120","456987","0.0-11.0-0.22","11193","291232","lowRank"
"112","3","24","false","context","worst","context","90","589","bandit","bandit-task","121","459964","0.0-11.0-0.23","11193","291232","lowRank"
"113","3","25","false","worst","context","context","1","492","bandit","bandit-task","122","462796","0.0-11.0-0.24","11193","291232","lowRank"
"114","3","26","false","context","worst","context","1","484","bandit","bandit-task","123","465675","0.0-11.0-0.25","11193","291232","lowRank"
"115","3","27","false","safe","risky","risky","30","548","bandit","bandit-task","124","468651","0.0-11.0-0.26","11193","291232","lowRank"
"116","3","28","false","worst","context","context","59","541","bandit","bandit-task","125","471579","0.0-11.0-0.27","11193","291232","lowRank"
"117","3","29","true","","","safe","50","493","bandit","bandit-task","126","474955","0.0-11.0-0.28","11193","291232","lowRank"
"118","3","30","false","worst","context","context","61","589","bandit","bandit-task","127","478076","0.0-11.0-0.29","11193","291232","lowRank"
"119","3","31","false","worst","context","context","1","549","bandit","bandit-task","128","481012","0.0-11.0-0.30","11193","291232","lowRank"
"120","3","32","false","worst","context","context","1","437","bandit","bandit-task","129","483836","0.0-11.0-0.31","11193","291232","lowRank"
"121","3","33","false","context","worst","context","92","661","bandit","bandit-task","130","487300","0.0-11.0-0.32","11193","291232","lowRank"
"122","3","34","true","","","safe","50","494","bandit","bandit-task","131","490188","0.0-11.0-0.33","11193","291232","lowRank"
"123","3","35","false","safe","risky","safe","50","573","bandit","bandit-task","132","493196","0.0-11.0-0.34","11193","291232","lowRank"
"124","3","36","false","worst","context","context","85","581","bandit","bandit-task","133","496108","0.0-11.0-0.35","11193","291232","lowRank"
"125","3","37","false","safe","risky","safe","50","540","bandit","bandit-task","134","499436","0.0-11.0-0.36","11193","291232","lowRank"
"126","3","38","false","worst","context","context","1","613","bandit","bandit-task","135","502484","0.0-11.0-0.37","11193","291232","lowRank"
"127","3","39","false","safe","risky","safe","50","518","bandit","bandit-task","136","505731","0.0-11.0-0.38","11193","291232","lowRank"
