"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","70","3842","bandit","bandit-task","8","274926","0.0-7.0-0.0","865","957080","highRank"
"2","1","2","false","context","worst","context","1","1680","bandit","bandit-task","9","279660","0.0-7.0-0.1","865","957080","highRank"
"3","1","3","true","","","worst","0","928","bandit","bandit-task","10","283498","0.0-7.0-0.2","865","957080","highRank"
"4","1","4","false","risky","safe","risky","30","1512","bandit","bandit-task","11","287865","0.0-7.0-0.3","865","957080","highRank"
"5","1","5","false","worst","context","context","100","1607","bandit","bandit-task","12","292648","0.0-7.0-0.4","865","957080","highRank"
"6","1","6","false","worst","context","context","43","1456","bandit","bandit-task","13","297142","0.0-7.0-0.5","865","957080","highRank"
"7","1","7","false","risky","safe","safe","50","1128","bandit","bandit-task","14","300780","0.0-7.0-0.6","865","957080","highRank"
"8","1","8","false","worst","context","context","100","1070","bandit","bandit-task","15","304552","0.0-7.0-0.7","865","957080","highRank"
"9","1","9","false","risky","safe","safe","50","2306","bandit","bandit-task","16","309406","0.0-7.0-0.8","865","957080","highRank"
"10","1","10","true","","","risky","70","816","bandit","bandit-task","17","312932","0.0-7.0-0.9","865","957080","highRank"
"11","1","11","false","risky","safe","risky","70","966","bandit","bandit-task","18","316464","0.0-7.0-0.10","865","957080","highRank"
"12","1","12","false","context","worst","context","100","2152","bandit","bandit-task","19","321302","0.0-7.0-0.11","865","957080","highRank"
"13","1","13","false","context","worst","context","38","1048","bandit","bandit-task","20","324730","0.0-7.0-0.12","865","957080","highRank"
"14","1","14","false","worst","context","context","9","1456","bandit","bandit-task","21","328727","0.0-7.0-0.13","865","957080","highRank"
"15","1","15","true","","","safe","50","693","bandit","bandit-task","22","332180","0.0-7.0-0.14","865","957080","highRank"
"16","1","16","false","context","worst","worst","0","1512","bandit","bandit-task","23","336338","0.0-7.0-0.15","865","957080","highRank"
"17","1","17","false","context","worst","context","100","1088","bandit","bandit-task","24","339942","0.0-7.0-0.16","865","957080","highRank"
"18","1","18","false","worst","context","context","7","1295","bandit","bandit-task","25","343627","0.0-7.0-0.17","865","957080","highRank"
"19","1","19","false","risky","safe","risky","30","1223","bandit","bandit-task","26","347810","0.0-7.0-0.18","865","957080","highRank"
"20","1","20","false","worst","context","worst","0","2472","bandit","bandit-task","27","352687","0.0-7.0-0.19","865","957080","highRank"
"21","1","21","false","safe","risky","safe","50","1704","bandit","bandit-task","28","356830","0.0-7.0-0.20","865","957080","highRank"
"22","1","22","true","","","risky","70","686","bandit","bandit-task","29","359922","0.0-7.0-0.21","865","957080","highRank"
"23","1","23","false","context","worst","context","20","1190","bandit","bandit-task","30","363574","0.0-7.0-0.22","865","957080","highRank"
"24","1","24","false","context","worst","context","42","726","bandit","bandit-task","31","366865","0.0-7.0-0.23","865","957080","highRank"
"25","1","25","false","worst","context","context","100","721","bandit","bandit-task","32","370038","0.0-7.0-0.24","865","957080","highRank"
"26","1","26","false","context","worst","context","60","688","bandit","bandit-task","33","373676","0.0-7.0-0.25","865","957080","highRank"
"27","1","27","false","context","worst","context","6","896","bandit","bandit-task","34","377042","0.0-7.0-0.26","865","957080","highRank"
"28","1","28","true","","","worst","0","688","bandit","bandit-task","35","380214","0.0-7.0-0.27","865","957080","highRank"
"29","1","29","false","worst","context","context","36","768","bandit","bandit-task","36","383385","0.0-7.0-0.28","865","957080","highRank"
"30","1","30","false","risky","safe","safe","50","1585","bandit","bandit-task","37","387432","0.0-7.0-0.29","865","957080","highRank"
"31","1","31","false","worst","context","context","16","1152","bandit","bandit-task","38","390972","0.0-7.0-0.30","865","957080","highRank"
"32","1","32","false","risky","safe","safe","50","2122","bandit","bandit-task","39","395466","0.0-7.0-0.31","865","957080","highRank"
"33","1","33","true","","","context","62","592","bandit","bandit-task","40","398840","0.0-7.0-0.32","865","957080","highRank"
"34","1","34","false","safe","risky","safe","50","1054","bandit","bandit-task","41","402363","0.0-7.0-0.33","865","957080","highRank"
"35","1","35","true","","","context","45","638","bandit","bandit-task","42","405856","0.0-7.0-0.34","865","957080","highRank"
