"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","1952","bandit","bandit-task","8","452320","0.0-7.0-0.0","4953","739288","lowRank"
"2","1","2","false","worst","context","context","84","896","bandit","bandit-task","9","460400","0.0-7.0-0.1","4953","739288","lowRank"
"3","1","3","false","context","worst","worst","0","3677","bandit","bandit-task","10","481240","0.0-7.0-0.2","4953","739288","lowRank"
"4","1","4","false","safe","risky","risky","70","8162","bandit","bandit-task","11","494414","0.0-7.0-0.3","4953","739288","lowRank"
"5","1","5","false","context","worst","worst","0","2290","bandit","bandit-task","12","499839","0.0-7.0-0.4","4953","739288","lowRank"
"6","1","6","false","worst","context","worst","0","2865","bandit","bandit-task","13","507481","0.0-7.0-0.5","4953","739288","lowRank"
"7","1","7","false","worst","context","worst","0","2271","bandit","bandit-task","14","513547","0.0-7.0-0.6","4953","739288","lowRank"
"8","1","8","false","risky","safe","safe","50","2921","bandit","bandit-task","15","523485","0.0-7.0-0.7","4953","739288","lowRank"
"9","1","9","false","worst","context","worst","0","2170","bandit","bandit-task","16","530606","0.0-7.0-0.8","4953","739288","lowRank"
"10","1","10","true","","","risky","70","2717","bandit","bandit-task","17","537293","0.0-7.0-0.9","4953","739288","lowRank"
"11","1","11","false","context","worst","context","91","2408","bandit","bandit-task","18","545499","0.0-7.0-0.10","4953","739288","lowRank"
"12","1","12","true","","","safe","50","2897","bandit","bandit-task","19","552782","0.0-7.0-0.11","4953","739288","lowRank"
"13","1","13","true","","","context","100","4724","bandit","bandit-task","20","560829","0.0-7.0-0.12","4953","739288","lowRank"
"14","1","14","true","","","worst","0","2258","bandit","bandit-task","21","567142","0.0-7.0-0.13","4953","739288","lowRank"
"15","1","15","false","context","worst","context","93","2827","bandit","bandit-task","22","573372","0.0-7.0-0.14","4953","739288","lowRank"
"16","1","16","false","context","worst","worst","0","2904","bandit","bandit-task","23","579549","0.0-7.0-0.15","4953","739288","lowRank"
"17","1","17","false","safe","risky","safe","50","2757","bandit","bandit-task","24","586033","0.0-7.0-0.16","4953","739288","lowRank"
"18","1","18","false","worst","context","worst","0","2548","bandit","bandit-task","25","592060","0.0-7.0-0.17","4953","739288","lowRank"
"19","1","19","false","safe","risky","safe","50","2150","bandit","bandit-task","26","597823","0.0-7.0-0.18","4953","739288","lowRank"
"20","1","20","true","","","safe","50","2360","bandit","bandit-task","27","603705","0.0-7.0-0.19","4953","739288","lowRank"
"21","1","21","false","safe","risky","safe","50","2741","bandit","bandit-task","28","609700","0.0-7.0-0.20","4953","739288","lowRank"
"22","1","22","false","context","worst","context","81","2439","bandit","bandit-task","29","615449","0.0-7.0-0.21","4953","739288","lowRank"
"23","1","23","true","","","worst","0","3390","bandit","bandit-task","30","624314","0.0-7.0-0.22","4953","739288","lowRank"
"24","1","24","false","worst","context","context","44","3176","bandit","bandit-task","31","630582","0.0-7.0-0.23","4953","739288","lowRank"
"25","1","25","false","worst","context","context","64","6990","bandit","bandit-task","32","641698","0.0-7.0-0.24","4953","739288","lowRank"
"26","1","26","false","risky","safe","safe","50","3638","bandit","bandit-task","33","648164","0.0-7.0-0.25","4953","739288","lowRank"
"27","1","27","true","","","context","88","3370","bandit","bandit-task","34","654610","0.0-7.0-0.26","4953","739288","lowRank"
"28","1","28","false","worst","context","context","87","2801","bandit","bandit-task","35","660787","0.0-7.0-0.27","4953","739288","lowRank"
"29","1","29","false","context","worst","context","1","2787","bandit","bandit-task","36","666973","0.0-7.0-0.28","4953","739288","lowRank"
"30","1","30","false","worst","context","context","1","3141","bandit","bandit-task","37","673734","0.0-7.0-0.29","4953","739288","lowRank"
"31","1","31","false","context","worst","context","1","3485","bandit","bandit-task","38","681164","0.0-7.0-0.30","4953","739288","lowRank"
"32","1","32","false","risky","safe","risky","70","2842","bandit","bandit-task","39","687184","0.0-7.0-0.31","4953","739288","lowRank"
"33","1","33","false","safe","risky","safe","50","2687","bandit","bandit-task","40","692510","0.0-7.0-0.32","4953","739288","lowRank"
"34","1","34","false","safe","risky","safe","50","3218","bandit","bandit-task","41","698723","0.0-7.0-0.33","4953","739288","lowRank"
"35","1","35","true","","","risky","30","2303","bandit","bandit-task","42","703904","0.0-7.0-0.34","4953","739288","lowRank"
"36","1","36","false","worst","context","worst","0","2591","bandit","bandit-task","43","709672","0.0-7.0-0.35","4953","739288","lowRank"
