"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","70","829","bandit","bandit-task","8","39044","0.0-7.0-0.0","64787","343019","lowRank"
"2","1","2","false","risky","safe","risky","30","644","bandit","bandit-task","9","42195","0.0-7.0-0.1","64787","343019","lowRank"
"3","1","3","false","risky","safe","risky","70","788","bandit","bandit-task","10","45507","0.0-7.0-0.2","64787","343019","lowRank"
"4","1","4","true","","","safe","50","685","bandit","bandit-task","11","48650","0.0-7.0-0.3","64787","343019","lowRank"
"5","1","5","false","context","worst","worst","0","517","bandit","bandit-task","12","51595","0.0-7.0-0.4","64787","343019","lowRank"
"6","1","6","false","context","worst","context","1","597","bandit","bandit-task","13","54643","0.0-7.0-0.5","64787","343019","lowRank"
"7","1","7","false","risky","safe","risky","30","876","bandit","bandit-task","14","57954","0.0-7.0-0.6","64787","343019","lowRank"
"8","1","8","false","safe","risky","safe","50","869","bandit","bandit-task","15","61210","0.0-7.0-0.7","64787","343019","lowRank"
"9","1","9","false","safe","risky","safe","50","860","bandit","bandit-task","16","64458","0.0-7.0-0.8","64787","343019","lowRank"
"10","1","10","false","worst","context","worst","0","1198","bandit","bandit-task","17","68002","0.0-7.0-0.9","64787","343019","lowRank"
"11","1","11","false","worst","context","context","84","500","bandit","bandit-task","18","70938","0.0-7.0-0.10","64787","343019","lowRank"
"12","1","12","false","context","worst","context","98","532","bandit","bandit-task","19","73922","0.0-7.0-0.11","64787","343019","lowRank"
"13","1","13","false","worst","context","context","1","516","bandit","bandit-task","20","76882","0.0-7.0-0.12","64787","343019","lowRank"
"14","1","14","false","worst","context","worst","0","405","bandit","bandit-task","21","79626","0.0-7.0-0.13","64787","343019","lowRank"
"15","1","15","true","","","worst","0","509","bandit","bandit-task","22","82482","0.0-7.0-0.14","64787","343019","lowRank"
"16","1","16","false","context","worst","worst","0","469","bandit","bandit-task","23","85275","0.0-7.0-0.15","64787","343019","lowRank"
"17","1","17","true","","","context","92","476","bandit","bandit-task","24","88146","0.0-7.0-0.16","64787","343019","lowRank"
"18","1","18","false","context","worst","context","86","485","bandit","bandit-task","25","91082","0.0-7.0-0.17","64787","343019","lowRank"
"19","1","19","false","safe","risky","safe","50","646","bandit","bandit-task","26","94050","0.0-7.0-0.18","64787","343019","lowRank"
"20","1","20","false","context","worst","worst","0","397","bandit","bandit-task","27","96858","0.0-7.0-0.19","64787","343019","lowRank"
"21","1","21","false","worst","context","worst","0","478","bandit","bandit-task","28","99898","0.0-7.0-0.20","64787","343019","lowRank"
"22","1","22","false","context","worst","worst","0","470","bandit","bandit-task","29","102763","0.0-7.0-0.21","64787","343019","lowRank"
"23","1","23","true","","","risky","70","493","bandit","bandit-task","30","105738","0.0-7.0-0.22","64787","343019","lowRank"
"24","1","24","false","worst","context","worst","0","613","bandit","bandit-task","31","109050","0.0-7.0-0.23","64787","343019","lowRank"
"25","1","25","false","risky","safe","safe","50","493","bandit","bandit-task","32","112258","0.0-7.0-0.24","64787","343019","lowRank"
"26","1","26","false","worst","context","worst","0","586","bandit","bandit-task","33","115362","0.0-7.0-0.25","64787","343019","lowRank"
"27","1","27","false","context","worst","worst","0","396","bandit","bandit-task","34","120010","0.0-7.0-0.26","64787","343019","lowRank"
"28","1","28","true","","","worst","0","453","bandit","bandit-task","35","123018","0.0-7.0-0.27","64787","343019","lowRank"
"29","1","29","true","","","safe","50","462","bandit","bandit-task","36","125850","0.0-7.0-0.28","64787","343019","lowRank"
"30","1","30","false","worst","context","worst","0","494","bandit","bandit-task","37","128690","0.0-7.0-0.29","64787","343019","lowRank"
"31","1","31","true","","","context","37","533","bandit","bandit-task","38","131586","0.0-7.0-0.30","64787","343019","lowRank"
"32","1","32","false","worst","context","context","58","453","bandit","bandit-task","39","134450","0.0-7.0-0.31","64787","343019","lowRank"
"33","1","33","false","context","worst","context","1","397","bandit","bandit-task","40","137226","0.0-7.0-0.32","64787","343019","lowRank"
"34","1","34","true","","","risky","30","533","bandit","bandit-task","41","141227","0.0-7.0-0.33","64787","343019","lowRank"
"35","1","35","false","context","worst","worst","0","1732","bandit","bandit-task","42","145538","0.0-7.0-0.34","64787","343019","lowRank"
"36","1","36","false","risky","safe","risky","70","501","bandit","bandit-task","43","148570","0.0-7.0-0.35","64787","343019","lowRank"
"37","1","37","false","context","worst","worst","0","485","bandit","bandit-task","44","151538","0.0-7.0-0.36","64787","343019","lowRank"
"38","1","38","false","worst","context","worst","0","429","bandit","bandit-task","45","154418","0.0-7.0-0.37","64787","343019","lowRank"
"39","1","39","false","worst","context","context","62","638","bandit","bandit-task","46","157666","0.0-7.0-0.38","64787","343019","lowRank"
"40","1","40","false","risky","safe","risky","70","1781","bandit","bandit-task","47","161834","0.0-7.0-0.39","64787","343019","lowRank"
"41","1","41","false","safe","risky","safe","50","1052","bandit","bandit-task","48","165330","0.0-7.0-0.40","64787","343019","lowRank"
"42","1","42","false","context","worst","worst","0","1765","bandit","bandit-task","49","169626","0.0-7.0-0.41","64787","343019","lowRank"
"43","1","43","false","context","worst","context","41","493","bandit","bandit-task","50","172522","0.0-7.0-0.42","64787","343019","lowRank"
"44","1","44","false","risky","safe","risky","70","1781","bandit","bandit-task","51","176842","0.0-7.0-0.43","64787","343019","lowRank"
"45","2","1","false","safe","risky","risky","30","1846","bandit","bandit-task","53","185914","0.0-9.0-0.0","64787","343019","lowRank"
"46","2","2","false","safe","risky","safe","50","660","bandit","bandit-task","54","188946","0.0-9.0-0.1","64787","343019","lowRank"
"47","2","3","false","risky","safe","safe","50","678","bandit","bandit-task","55","192018","0.0-9.0-0.2","64787","343019","lowRank"
"48","2","4","true","","","safe","50","541","bandit","bandit-task","56","194905","0.0-9.0-0.3","64787","343019","lowRank"
"49","2","5","false","worst","context","worst","0","4773","bandit","bandit-task","57","202697","0.0-9.0-0.4","64787","343019","lowRank"
"50","2","6","false","worst","context","context","94","501","bandit","bandit-task","58","205578","0.0-9.0-0.5","64787","343019","lowRank"
"51","2","7","false","risky","safe","safe","50","1989","bandit","bandit-task","59","210034","0.0-9.0-0.6","64787","343019","lowRank"
"52","2","8","false","risky","safe","safe","50","1117","bandit","bandit-task","60","213770","0.0-9.0-0.7","64787","343019","lowRank"
"53","2","9","false","safe","risky","safe","50","1541","bandit","bandit-task","61","217745","0.0-9.0-0.8","64787","343019","lowRank"
"54","2","10","false","context","worst","context","80","1996","bandit","bandit-task","62","222113","0.0-9.0-0.9","64787","343019","lowRank"
"55","2","11","false","worst","context","context","85","557","bandit","bandit-task","63","225081","0.0-9.0-0.10","64787","343019","lowRank"
"56","2","12","false","worst","context","context","1","605","bandit","bandit-task","64","228265","0.0-9.0-0.11","64787","343019","lowRank"
"57","2","13","false","worst","context","context","40","1853","bandit","bandit-task","65","232617","0.0-9.0-0.12","64787","343019","lowRank"
"58","2","14","false","worst","context","worst","0","733","bandit","bandit-task","66","235682","0.0-9.0-0.13","64787","343019","lowRank"
"59","2","15","true","","","worst","0","628","bandit","bandit-task","67","238642","0.0-9.0-0.14","64787","343019","lowRank"
"60","2","16","false","context","worst","context","82","1004","bandit","bandit-task","68","241993","0.0-9.0-0.15","64787","343019","lowRank"
"61","2","17","true","","","context","1","494","bandit","bandit-task","69","244842","0.0-9.0-0.16","64787","343019","lowRank"
"62","2","18","false","context","worst","context","1","620","bandit","bandit-task","70","247865","0.0-9.0-0.17","64787","343019","lowRank"
"63","2","19","false","risky","safe","safe","50","4918","bandit","bandit-task","71","255306","0.0-9.0-0.18","64787","343019","lowRank"
"64","2","20","false","worst","context","context","1","1909","bandit","bandit-task","72","259690","0.0-9.0-0.19","64787","343019","lowRank"
"65","2","21","false","context","worst","context","1","548","bandit","bandit-task","73","262658","0.0-9.0-0.20","64787","343019","lowRank"
"66","2","22","false","context","worst","worst","0","413","bandit","bandit-task","74","265554","0.0-9.0-0.21","64787","343019","lowRank"
"67","2","23","true","","","risky","70","621","bandit","bandit-task","75","268618","0.0-9.0-0.22","64787","343019","lowRank"
"68","2","24","false","context","worst","context","65","4829","bandit","bandit-task","76","275939","0.0-9.0-0.23","64787","343019","lowRank"
