"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","4632","bandit","bandit-task","8","149961","0.0-7.0-0.0","15690","200743","lowRank"
"2","1","2","false","safe","risky","risky","70","1397","bandit","bandit-task","9","154279","0.0-7.0-0.1","15690","200743","lowRank"
"3","1","3","false","risky","safe","risky","70","8490","bandit","bandit-task","10","165790","0.0-7.0-0.2","15690","200743","lowRank"
"4","1","4","false","context","worst","context","63","1640","bandit","bandit-task","11","170417","0.0-7.0-0.3","15690","200743","lowRank"
"5","1","5","false","worst","context","context","1","1084","bandit","bandit-task","12","174479","0.0-7.0-0.4","15690","200743","lowRank"
"6","1","6","false","risky","safe","risky","30","858","bandit","bandit-task","13","177926","0.0-7.0-0.5","15690","200743","lowRank"
"7","1","7","false","worst","context","context","59","2897","bandit","bandit-task","14","183503","0.0-7.0-0.6","15690","200743","lowRank"
"8","1","8","false","worst","context","worst","0","1078","bandit","bandit-task","15","187101","0.0-7.0-0.7","15690","200743","lowRank"
"9","1","9","false","risky","safe","risky","70","1019","bandit","bandit-task","16","190548","0.0-7.0-0.8","15690","200743","lowRank"
"10","1","10","false","worst","context","context","82","693","bandit","bandit-task","17","193623","0.0-7.0-0.9","15690","200743","lowRank"
"11","1","11","false","safe","risky","risky","30","19548","bandit","bandit-task","18","215757","0.0-7.0-0.10","15690","200743","lowRank"
"12","1","12","false","risky","safe","risky","30","835","bandit","bandit-task","19","219103","0.0-7.0-0.11","15690","200743","lowRank"
"13","1","13","false","safe","risky","safe","50","1149","bandit","bandit-task","20","223217","0.0-7.0-0.12","15690","200743","lowRank"
"14","1","14","false","worst","context","context","1","620","bandit","bandit-task","21","226464","0.0-7.0-0.13","15690","200743","lowRank"
"15","1","15","true","","","context","89","590","bandit","bandit-task","22","229683","0.0-7.0-0.14","15690","200743","lowRank"
"16","1","16","false","context","worst","context","1","852","bandit","bandit-task","23","233164","0.0-7.0-0.15","15690","200743","lowRank"
"17","1","17","false","context","worst","worst","0","588","bandit","bandit-task","24","238106","0.0-7.0-0.16","15690","200743","lowRank"
"18","1","18","false","context","worst","context","1","569","bandit","bandit-task","25","241854","0.0-7.0-0.17","15690","200743","lowRank"
"19","1","19","true","","","worst","0","551","bandit","bandit-task","26","245052","0.0-7.0-0.18","15690","200743","lowRank"
"20","1","20","false","risky","safe","risky","30","692","bandit","bandit-task","27","250589","0.0-7.0-0.19","15690","200743","lowRank"
"21","1","21","false","worst","context","context","1","745","bandit","bandit-task","28","253924","0.0-7.0-0.20","15690","200743","lowRank"
"22","1","22","false","context","worst","context","96","1035","bandit","bandit-task","29","258325","0.0-7.0-0.21","15690","200743","lowRank"
"23","1","23","false","worst","context","context","43","707","bandit","bandit-task","30","261627","0.0-7.0-0.22","15690","200743","lowRank"
"24","1","24","false","risky","safe","risky","70","741","bandit","bandit-task","31","264823","0.0-7.0-0.23","15690","200743","lowRank"
"25","1","25","false","context","worst","context","95","785","bandit","bandit-task","32","268077","0.0-7.0-0.24","15690","200743","lowRank"
"26","1","26","false","context","worst","context","87","815","bandit","bandit-task","33","271780","0.0-7.0-0.25","15690","200743","lowRank"
"27","1","27","true","","","safe","50","593","bandit","bandit-task","34","274859","0.0-7.0-0.26","15690","200743","lowRank"
"28","1","28","false","worst","context","context","91","618","bandit","bandit-task","35","277697","0.0-7.0-0.27","15690","200743","lowRank"
"29","1","29","false","risky","safe","risky","70","768","bandit","bandit-task","36","281025","0.0-7.0-0.28","15690","200743","lowRank"
