"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","true","","","context","65","1429","bandit","bandit-task","11","389546","0.0-7.0-0.0","82659","790766","highRank"
"2","1","2","false","worst","context","worst","0","1168","bandit","bandit-task","12","394665","0.0-7.0-0.1","82659","790766","highRank"
"3","1","3","false","safe","risky","risky","70","1100","bandit","bandit-task","13","400306","0.0-7.0-0.2","82659","790766","highRank"
"4","1","4","false","context","worst","worst","0","1352","bandit","bandit-task","14","405018","0.0-7.0-0.3","82659","790766","highRank"
"5","1","5","false","worst","context","context","57","1691","bandit","bandit-task","15","410708","0.0-7.0-0.4","82659","790766","highRank"
"6","1","6","false","worst","context","context","64","1584","bandit","bandit-task","16","415913","0.0-7.0-0.5","82659","790766","highRank"
"7","1","7","false","safe","risky","risky","30","1285","bandit","bandit-task","17","420674","0.0-7.0-0.6","82659","790766","highRank"
"8","1","8","false","context","worst","context","11","1380","bandit","bandit-task","18","425735","0.0-7.0-0.7","82659","790766","highRank"
"9","1","9","true","","","worst","0","1720","bandit","bandit-task","19","430951","0.0-7.0-0.8","82659","790766","highRank"
"10","1","10","false","worst","context","context","100","1566","bandit","bandit-task","20","436428","0.0-7.0-0.9","82659","790766","highRank"
"11","1","11","false","worst","context","context","100","1603","bandit","bandit-task","21","441595","0.0-7.0-0.10","82659","790766","highRank"
"12","1","12","false","context","worst","context","13","1217","bandit","bandit-task","22","446272","0.0-7.0-0.11","82659","790766","highRank"
"13","1","13","true","","","risky","70","1138","bandit","bandit-task","23","451188","0.0-7.0-0.12","82659","790766","highRank"
"14","1","14","false","context","worst","context","17","1700","bandit","bandit-task","24","456336","0.0-7.0-0.13","82659","790766","highRank"
"15","1","15","false","worst","context","context","36","1439","bandit","bandit-task","25","461861","0.0-7.0-0.14","82659","790766","highRank"
"16","1","16","true","","","safe","50","1353","bandit","bandit-task","26","466748","0.0-7.0-0.15","82659","790766","highRank"
"17","1","17","false","worst","context","context","7","2658","bandit","bandit-task","27","473251","0.0-7.0-0.16","82659","790766","highRank"
"18","1","18","false","safe","risky","risky","70","2155","bandit","bandit-task","28","479280","0.0-7.0-0.17","82659","790766","highRank"
"19","1","19","false","worst","context","context","100","1440","bandit","bandit-task","29","484806","0.0-7.0-0.18","82659","790766","highRank"
"20","1","20","false","safe","risky","risky","30","1197","bandit","bandit-task","30","490302","0.0-7.0-0.19","82659","790766","highRank"
"21","1","21","false","worst","context","context","3","2455","bandit","bandit-task","31","496264","0.0-7.0-0.20","82659","790766","highRank"
"22","1","22","false","safe","risky","risky","70","1556","bandit","bandit-task","32","501665","0.0-7.0-0.21","82659","790766","highRank"
"23","1","23","false","worst","context","context","100","2067","bandit","bandit-task","33","507606","0.0-7.0-0.22","82659","790766","highRank"
"24","1","24","false","risky","safe","risky","30","1798","bandit","bandit-task","34","512823","0.0-7.0-0.23","82659","790766","highRank"
"25","1","25","false","safe","risky","safe","50","1284","bandit","bandit-task","35","517662","0.0-7.0-0.24","82659","790766","highRank"
"26","1","26","false","context","worst","context","100","1555","bandit","bandit-task","36","522463","0.0-7.0-0.25","82659","790766","highRank"
"27","1","27","false","worst","context","context","45","1370","bandit","bandit-task","37","527262","0.0-7.0-0.26","82659","790766","highRank"
"28","1","28","false","worst","context","context","100","1235","bandit","bandit-task","38","531716","0.0-7.0-0.27","82659","790766","highRank"
"29","1","29","false","worst","context","context","55","1350","bandit","bandit-task","39","536445","0.0-7.0-0.28","82659","790766","highRank"
"30","1","30","false","context","worst","context","100","1894","bandit","bandit-task","40","541740","0.0-7.0-0.29","82659","790766","highRank"
"31","1","31","false","safe","risky","safe","50","1933","bandit","bandit-task","41","547209","0.0-7.0-0.30","82659","790766","highRank"
"32","1","32","false","context","worst","context","4","2055","bandit","bandit-task","42","552298","0.0-7.0-0.31","82659","790766","highRank"
"33","1","33","false","safe","risky","risky","30","1227","bandit","bandit-task","43","556798","0.0-7.0-0.32","82659","790766","highRank"
"34","1","34","true","","","worst","0","1884","bandit","bandit-task","44","562083","0.0-7.0-0.33","82659","790766","highRank"
"35","1","35","false","context","worst","context","61","1874","bandit","bandit-task","45","567211","0.0-7.0-0.34","82659","790766","highRank"
"36","1","36","false","context","worst","context","100","3183","bandit","bandit-task","46","573978","0.0-7.0-0.35","82659","790766","highRank"
"37","1","37","false","context","worst","context","14","1467","bandit","bandit-task","47","578371","0.0-7.0-0.36","82659","790766","highRank"
"38","1","38","false","safe","risky","safe","50","1963","bandit","bandit-task","48","583840","0.0-7.0-0.37","82659","790766","highRank"
"39","1","39","false","safe","risky","safe","50","1322","bandit","bandit-task","49","588573","0.0-7.0-0.38","82659","790766","highRank"
"40","1","40","true","","","risky","30","1518","bandit","bandit-task","50","593945","0.0-7.0-0.39","82659","790766","highRank"
"41","1","41","false","safe","risky","risky","70","3336","bandit","bandit-task","51","601446","0.0-7.0-0.40","82659","790766","highRank"
"42","1","42","false","context","worst","context","56","2271","bandit","bandit-task","52","607303","0.0-7.0-0.41","82659","790766","highRank"
"43","1","43","true","","","safe","50","1439","bandit","bandit-task","53","612238","0.0-7.0-0.42","82659","790766","highRank"
"44","1","44","true","","","context","5","1334","bandit","bandit-task","54","617358","0.0-7.0-0.43","82659","790766","highRank"
"45","2","1","true","","","context","100","1578","bandit","bandit-task","56","628353","0.0-9.0-0.0","82659","790766","highRank"
"46","2","2","false","context","worst","context","100","1372","bandit","bandit-task","57","633173","0.0-9.0-0.1","82659","790766","highRank"
"47","2","3","false","safe","risky","safe","50","4275","bandit","bandit-task","58","640965","0.0-9.0-0.2","82659","790766","highRank"
"48","2","4","false","worst","context","context","43","2745","bandit","bandit-task","59","647498","0.0-9.0-0.3","82659","790766","highRank"
"49","2","5","false","context","worst","context","44","5076","bandit","bandit-task","60","657602","0.0-9.0-0.4","82659","790766","highRank"
"50","2","6","false","worst","context","context","100","1367","bandit","bandit-task","61","662330","0.0-9.0-0.5","82659","790766","highRank"
"51","2","7","false","safe","risky","risky","30","1407","bandit","bandit-task","62","666670","0.0-9.0-0.6","82659","790766","highRank"
"52","2","8","false","context","worst","context","6","1287","bandit","bandit-task","63","670741","0.0-9.0-0.7","82659","790766","highRank"
"53","2","9","true","","","worst","0","1086","bandit","bandit-task","64","674589","0.0-9.0-0.8","82659","790766","highRank"
"54","2","10","false","context","worst","context","15","2704","bandit","bandit-task","65","680378","0.0-9.0-0.9","82659","790766","highRank"
"55","2","11","false","worst","context","context","40","965","bandit","bandit-task","66","684705","0.0-9.0-0.10","82659","790766","highRank"
"56","2","12","false","worst","context","context","60","1367","bandit","bandit-task","67","688675","0.0-9.0-0.11","82659","790766","highRank"
"57","2","13","true","","","risky","30","1290","bandit","bandit-task","68","693020","0.0-9.0-0.12","82659","790766","highRank"
"58","2","14","false","context","worst","context","100","1895","bandit","bandit-task","69","698011","0.0-9.0-0.13","82659","790766","highRank"
"59","2","15","false","context","worst","context","2","1752","bandit","bandit-task","70","702377","0.0-9.0-0.14","82659","790766","highRank"
"60","2","16","true","","","safe","50","751","bandit","bandit-task","71","705716","0.0-9.0-0.15","82659","790766","highRank"
"61","2","17","false","worst","context","context","38","1175","bandit","bandit-task","72","710909","0.0-9.0-0.16","82659","790766","highRank"
"62","2","18","false","risky","safe","safe","50","1223","bandit","bandit-task","73","715381","0.0-9.0-0.17","82659","790766","highRank"
"63","2","19","false","context","worst","context","100","2504","bandit","bandit-task","74","720627","0.0-9.0-0.18","82659","790766","highRank"
"64","2","20","false","risky","safe","risky","70","3907","bandit","bandit-task","75","727477","0.0-9.0-0.19","82659","790766","highRank"
"65","2","21","false","context","worst","context","1","1343","bandit","bandit-task","76","731425","0.0-9.0-0.20","82659","790766","highRank"
"66","2","22","false","safe","risky","safe","50","1511","bandit","bandit-task","77","736089","0.0-9.0-0.21","82659","790766","highRank"
"67","2","23","false","worst","context","context","100","1471","bandit","bandit-task","78","742099","0.0-9.0-0.22","82659","790766","highRank"
"68","2","24","false","risky","safe","risky","30","1595","bandit","bandit-task","79","746950","0.0-9.0-0.23","82659","790766","highRank"
"69","2","25","false","risky","safe","safe","50","1633","bandit","bandit-task","80","751647","0.0-9.0-0.24","82659","790766","highRank"
"70","2","26","false","context","worst","context","100","2515","bandit","bandit-task","81","757146","0.0-9.0-0.25","82659","790766","highRank"
"71","2","27","false","worst","context","context","58","4723","bandit","bandit-task","82","765038","0.0-9.0-0.26","82659","790766","highRank"
"72","2","28","false","context","worst","context","100","10881","bandit","bandit-task","83","779360","0.0-9.0-0.27","82659","790766","highRank"
"73","2","29","false","context","worst","context","18","2010","bandit","bandit-task","84","784396","0.0-9.0-0.28","82659","790766","highRank"
"74","2","30","false","context","worst","context","62","1391","bandit","bandit-task","85","789333","0.0-9.0-0.29","82659","790766","highRank"
"75","2","31","false","safe","risky","safe","50","1507","bandit","bandit-task","86","794047","0.0-9.0-0.30","82659","790766","highRank"
"76","2","32","false","worst","context","context","8","1178","bandit","bandit-task","87","798481","0.0-9.0-0.31","82659","790766","highRank"
"77","2","33","false","risky","safe","safe","50","1353","bandit","bandit-task","88","803061","0.0-9.0-0.32","82659","790766","highRank"
"78","2","34","true","","","worst","0","1139","bandit","bandit-task","89","807311","0.0-9.0-0.33","82659","790766","highRank"
"79","2","35","false","worst","context","context","39","2068","bandit","bandit-task","90","812558","0.0-9.0-0.34","82659","790766","highRank"
"80","2","36","false","context","worst","context","9","1082","bandit","bandit-task","91","816731","0.0-9.0-0.35","82659","790766","highRank"
"81","2","37","false","worst","context","context","16","1245","bandit","bandit-task","92","821193","0.0-9.0-0.36","82659","790766","highRank"
"82","2","38","false","safe","risky","risky","30","1857","bandit","bandit-task","93","826384","0.0-9.0-0.37","82659","790766","highRank"
"83","2","39","false","safe","risky","safe","50","1390","bandit","bandit-task","94","831040","0.0-9.0-0.38","82659","790766","highRank"
"84","2","40","true","","","risky","70","1131","bandit","bandit-task","95","835174","0.0-9.0-0.39","82659","790766","highRank"
"85","2","41","false","safe","risky","safe","50","1401","bandit","bandit-task","96","839752","0.0-9.0-0.40","82659","790766","highRank"
"86","2","42","false","context","worst","context","100","1334","bandit","bandit-task","97","844246","0.0-9.0-0.41","82659","790766","highRank"
"87","2","43","true","","","safe","50","1149","bandit","bandit-task","98","848321","0.0-9.0-0.42","82659","790766","highRank"
"88","2","44","true","","","context","9","1091","bandit","bandit-task","99","852232","0.0-9.0-0.43","82659","790766","highRank"
"89","3","1","true","","","context","100","2206","bandit","bandit-task","101","862941","0.0-11.0-0.0","82659","790766","highRank"
"90","3","2","false","worst","context","context","59","1691","bandit","bandit-task","102","868246","0.0-11.0-0.1","82659","790766","highRank"
"91","3","3","false","safe","risky","safe","50","1451","bandit","bandit-task","103","872759","0.0-11.0-0.2","82659","790766","highRank"
"92","3","4","false","worst","context","context","100","1166","bandit","bandit-task","104","877018","0.0-11.0-0.3","82659","790766","highRank"
"93","3","5","false","context","worst","context","100","1468","bandit","bandit-task","105","881541","0.0-11.0-0.4","82659","790766","highRank"
"94","3","6","false","context","worst","context","41","2175","bandit","bandit-task","106","886730","0.0-11.0-0.5","82659","790766","highRank"
