"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","100","4177","bandit","bandit-task","11","234533","0.0-7.0-0.0","7424","114867","highRank"
"2","1","2","false","safe","risky","risky","30","3828","bandit","bandit-task","12","242212","0.0-7.0-0.1","7424","114867","highRank"
"3","1","3","false","worst","context","context","14","2581","bandit","bandit-task","13","247660","0.0-7.0-0.2","7424","114867","highRank"
"4","1","4","false","context","worst","context","100","2901","bandit","bandit-task","14","256732","0.0-7.0-0.3","7424","114867","highRank"
"5","1","5","false","worst","context","worst","0","3413","bandit","bandit-task","15","262996","0.0-7.0-0.4","7424","114867","highRank"
"6","1","6","false","worst","context","context","18","2045","bandit","bandit-task","16","268325","0.0-7.0-0.5","7424","114867","highRank"
"7","1","7","false","context","worst","context","38","2069","bandit","bandit-task","17","274277","0.0-7.0-0.6","7424","114867","highRank"
"8","1","8","false","context","worst","context","100","2429","bandit","bandit-task","18","279501","0.0-7.0-0.7","7424","114867","highRank"
"9","1","9","false","context","worst","context","19","2180","bandit","bandit-task","19","284508","0.0-7.0-0.8","7424","114867","highRank"
"10","1","10","false","risky","safe","safe","50","2085","bandit","bandit-task","20","289420","0.0-7.0-0.9","7424","114867","highRank"
"11","1","11","false","safe","risky","risky","30","2213","bandit","bandit-task","21","294476","0.0-7.0-0.10","7424","114867","highRank"
"12","1","12","false","context","worst","worst","0","1749","bandit","bandit-task","22","299196","0.0-7.0-0.11","7424","114867","highRank"
"13","1","13","true","","","risky","70","1357","bandit","bandit-task","23","303596","0.0-7.0-0.12","7424","114867","highRank"
"14","1","14","false","safe","risky","safe","50","1197","bandit","bandit-task","24","307628","0.0-7.0-0.13","7424","114867","highRank"
"15","1","15","false","worst","context","context","44","1197","bandit","bandit-task","25","311612","0.0-7.0-0.14","7424","114867","highRank"
"16","1","16","true","","","worst","0","1301","bandit","bandit-task","26","316316","0.0-7.0-0.15","7424","114867","highRank"
"17","1","17","true","","","context","4","909","bandit","bandit-task","27","320300","0.0-7.0-0.16","7424","114867","highRank"
"18","1","18","false","context","worst","context","41","1309","bandit","bandit-task","28","324404","0.0-7.0-0.17","7424","114867","highRank"
"19","1","19","false","worst","context","context","5","1258","bandit","bandit-task","29","328440","0.0-7.0-0.18","7424","114867","highRank"
"20","1","20","false","worst","context","context","100","1180","bandit","bandit-task","30","332496","0.0-7.0-0.19","7424","114867","highRank"
"21","1","21","true","","","context","100","1349","bandit","bandit-task","31","336728","0.0-7.0-0.20","7424","114867","highRank"
"22","1","22","false","context","worst","context","100","926","bandit","bandit-task","32","340376","0.0-7.0-0.21","7424","114867","highRank"
"23","1","23","false","worst","context","context","39","958","bandit","bandit-task","33","344200","0.0-7.0-0.22","7424","114867","highRank"
"24","1","24","true","","","worst","0","1094","bandit","bandit-task","34","348496","0.0-7.0-0.23","7424","114867","highRank"
"25","1","25","false","worst","context","context","35","941","bandit","bandit-task","35","352096","0.0-7.0-0.24","7424","114867","highRank"
"26","1","26","false","safe","risky","risky","70","1733","bandit","bandit-task","36","356936","0.0-7.0-0.25","7424","114867","highRank"
"27","1","27","false","context","worst","context","20","1014","bandit","bandit-task","37","360744","0.0-7.0-0.26","7424","114867","highRank"
"28","1","28","false","safe","risky","risky","70","1078","bandit","bandit-task","38","364824","0.0-7.0-0.27","7424","114867","highRank"
"29","1","29","true","","","safe","50","1045","bandit","bandit-task","39","369096","0.0-7.0-0.28","7424","114867","highRank"
"30","1","30","false","worst","context","context","13","1062","bandit","bandit-task","40","373007","0.0-7.0-0.29","7424","114867","highRank"
"31","1","31","false","safe","risky","risky","70","1629","bandit","bandit-task","41","378335","0.0-7.0-0.30","7424","114867","highRank"
"32","1","32","false","risky","safe","risky","30","1252","bandit","bandit-task","42","382335","0.0-7.0-0.31","7424","114867","highRank"
"33","1","33","false","safe","risky","risky","70","1725","bandit","bandit-task","43","386775","0.0-7.0-0.32","7424","114867","highRank"
"34","1","34","false","context","worst","context","57","1077","bandit","bandit-task","44","390911","0.0-7.0-0.33","7424","114867","highRank"
"35","1","35","false","risky","safe","risky","70","1157","bandit","bandit-task","45","395359","0.0-7.0-0.34","7424","114867","highRank"
"36","1","36","false","safe","risky","risky","30","1693","bandit","bandit-task","46","399831","0.0-7.0-0.35","7424","114867","highRank"
"37","1","37","true","","","safe","50","1181","bandit","bandit-task","47","404079","0.0-7.0-0.36","7424","114867","highRank"
"38","1","38","false","context","worst","context","100","1413","bandit","bandit-task","48","408791","0.0-7.0-0.37","7424","114867","highRank"
"39","1","39","false","context","worst","context","100","1242","bandit","bandit-task","49","413094","0.0-7.0-0.38","7424","114867","highRank"
"40","1","40","false","safe","risky","risky","30","942","bandit","bandit-task","50","416791","0.0-7.0-0.39","7424","114867","highRank"
"41","1","41","true","","","risky","30","894","bandit","bandit-task","51","420726","0.0-7.0-0.40","7424","114867","highRank"
"42","1","42","false","worst","context","context","45","1022","bandit","bandit-task","52","424975","0.0-7.0-0.41","7424","114867","highRank"
"43","1","43","false","context","worst","context","56","878","bandit","bandit-task","53","428583","0.0-7.0-0.42","7424","114867","highRank"
"44","1","44","false","worst","context","context","17","884","bandit","bandit-task","54","432510","0.0-7.0-0.43","7424","114867","highRank"
"45","2","1","false","context","worst","context","9","990","bandit","bandit-task","56","453149","0.0-9.0-0.0","7424","114867","highRank"
"46","2","2","false","safe","risky","risky","70","1285","bandit","bandit-task","57","457005","0.0-9.0-0.1","7424","114867","highRank"
"47","2","3","false","worst","context","worst","0","1229","bandit","bandit-task","58","461021","0.0-9.0-0.2","7424","114867","highRank"
"48","2","4","false","context","worst","context","100","909","bandit","bandit-task","59","465029","0.0-9.0-0.3","7424","114867","highRank"
"49","2","5","false","context","worst","context","40","1037","bandit","bandit-task","60","469557","0.0-9.0-0.4","7424","114867","highRank"
"50","2","6","false","worst","context","context","100","724","bandit","bandit-task","61","473228","0.0-9.0-0.5","7424","114867","highRank"
"51","2","7","false","worst","context","context","100","973","bandit","bandit-task","62","476933","0.0-9.0-0.6","7424","114867","highRank"
"52","2","8","false","worst","context","context","43","837","bandit","bandit-task","63","480509","0.0-9.0-0.7","7424","114867","highRank"
"53","2","9","false","context","worst","context","37","1181","bandit","bandit-task","64","484301","0.0-9.0-0.8","7424","114867","highRank"
"54","2","10","false","risky","safe","risky","30","1437","bandit","bandit-task","65","488405","0.0-9.0-0.9","7424","114867","highRank"
"55","2","11","false","safe","risky","risky","30","1341","bandit","bandit-task","66","492437","0.0-9.0-0.10","7424","114867","highRank"
"56","2","12","false","worst","context","context","11","1157","bandit","bandit-task","67","496149","0.0-9.0-0.11","7424","114867","highRank"
"57","2","13","true","","","risky","70","964","bandit","bandit-task","68","500068","0.0-9.0-0.12","7424","114867","highRank"
"58","2","14","false","risky","safe","risky","70","1269","bandit","bandit-task","69","503892","0.0-9.0-0.13","7424","114867","highRank"
"59","2","15","false","context","worst","context","100","1125","bandit","bandit-task","70","507772","0.0-9.0-0.14","7424","114867","highRank"
"60","2","16","true","","","worst","0","1173","bandit","bandit-task","71","512002","0.0-9.0-0.15","7424","114867","highRank"
"61","2","17","true","","","context","61","821","bandit","bandit-task","72","515970","0.0-9.0-0.16","7424","114867","highRank"
"62","2","18","false","worst","context","context","15","925","bandit","bandit-task","73","519666","0.0-9.0-0.17","7424","114867","highRank"
"63","2","19","false","worst","context","context","100","1148","bandit","bandit-task","74","523906","0.0-9.0-0.18","7424","114867","highRank"
"64","2","20","false","context","worst","context","12","1101","bandit","bandit-task","75","527626","0.0-9.0-0.19","7424","114867","highRank"
"65","2","21","true","","","context","2","741","bandit","bandit-task","76","530898","0.0-9.0-0.20","7424","114867","highRank"
"66","2","22","false","worst","context","context","100","805","bandit","bandit-task","77","534450","0.0-9.0-0.21","7424","114867","highRank"
"67","2","23","false","context","worst","context","100","845","bandit","bandit-task","78","537962","0.0-9.0-0.22","7424","114867","highRank"
"68","2","24","true","","","worst","0","1261","bandit","bandit-task","79","542578","0.0-9.0-0.23","7424","114867","highRank"
"69","2","25","false","worst","context","context","100","828","bandit","bandit-task","80","546433","0.0-9.0-0.24","7424","114867","highRank"
"70","2","26","false","safe","risky","risky","30","1694","bandit","bandit-task","81","550929","0.0-9.0-0.25","7424","114867","highRank"
"71","2","27","false","worst","context","context","1","1101","bandit","bandit-task","82","554754","0.0-9.0-0.26","7424","114867","highRank"
"72","2","28","false","risky","safe","risky","70","1212","bandit","bandit-task","83","558746","0.0-9.0-0.27","7424","114867","highRank"
"73","2","29","true","","","safe","50","852","bandit","bandit-task","84","562617","0.0-9.0-0.28","7424","114867","highRank"
"74","2","30","false","context","worst","context","60","996","bandit","bandit-task","85","566345","0.0-9.0-0.29","7424","114867","highRank"
"75","2","31","false","risky","safe","risky","70","1844","bandit","bandit-task","86","570889","0.0-9.0-0.30","7424","114867","highRank"
"76","2","32","false","risky","safe","risky","30","1285","bandit","bandit-task","87","574849","0.0-9.0-0.31","7424","114867","highRank"
"77","2","33","false","safe","risky","safe","50","1316","bandit","bandit-task","88","578857","0.0-9.0-0.32","7424","114867","highRank"
"78","2","34","false","worst","context","context","64","1013","bandit","bandit-task","89","582497","0.0-9.0-0.33","7424","114867","highRank"
"79","2","35","false","safe","risky","risky","70","1541","bandit","bandit-task","90","587009","0.0-9.0-0.34","7424","114867","highRank"
"80","2","36","false","safe","risky","risky","70","1829","bandit","bandit-task","91","591593","0.0-9.0-0.35","7424","114867","highRank"
"81","2","37","true","","","safe","50","781","bandit","bandit-task","92","595545","0.0-9.0-0.36","7424","114867","highRank"
"82","2","38","false","worst","context","context","8","1868","bandit","bandit-task","93","600913","0.0-9.0-0.37","7424","114867","highRank"
"83","2","39","false","worst","context","context","6","883","bandit","bandit-task","94","604441","0.0-9.0-0.38","7424","114867","highRank"
"84","2","40","false","safe","risky","risky","70","2421","bandit","bandit-task","95","609601","0.0-9.0-0.39","7424","114867","highRank"
"85","2","41","true","","","risky","30","933","bandit","bandit-task","96","613409","0.0-9.0-0.40","7424","114867","highRank"
"86","2","42","false","context","worst","context","55","1006","bandit","bandit-task","97","616937","0.0-9.0-0.41","7424","114867","highRank"
"87","2","43","false","context","worst","context","58","949","bandit","bandit-task","98","620873","0.0-9.0-0.42","7424","114867","highRank"
"88","2","44","false","context","worst","context","8","1061","bandit","bandit-task","99","624673","0.0-9.0-0.43","7424","114867","highRank"
"89","3","1","false","context","worst","context","63","1318","bandit","bandit-task","101","638425","0.0-11.0-0.0","7424","114867","highRank"
"90","3","2","false","safe","risky","risky","70","1124","bandit","bandit-task","102","642122","0.0-11.0-0.1","7424","114867","highRank"
"91","3","3","false","worst","context","context","6","939","bandit","bandit-task","103","645857","0.0-11.0-0.2","7424","114867","highRank"
"92","3","4","false","worst","context","context","100","900","bandit","bandit-task","104","649441","0.0-11.0-0.3","7424","114867","highRank"
"93","3","5","false","context","worst","context","10","1285","bandit","bandit-task","105","653617","0.0-11.0-0.4","7424","114867","highRank"
"94","3","6","false","worst","context","context","3","820","bandit","bandit-task","106","657249","0.0-11.0-0.5","7424","114867","highRank"
"95","3","7","false","worst","context","context","100","1004","bandit","bandit-task","107","661041","0.0-11.0-0.6","7424","114867","highRank"
