"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","50","2382","bandit","bandit-task","8","194149","0.0-7.0-0.0","63393","603291","lowRank"
"2","1","2","false","worst","context","context","1","1662","bandit","bandit-task","9","199138","0.0-7.0-0.1","63393","603291","lowRank"
"3","1","3","false","context","worst","worst","0","878","bandit","bandit-task","10","202871","0.0-7.0-0.2","63393","603291","lowRank"
"4","1","4","false","safe","risky","risky","70","1813","bandit","bandit-task","11","207342","0.0-7.0-0.3","63393","603291","lowRank"
"5","1","5","false","context","worst","worst","0","1406","bandit","bandit-task","12","211396","0.0-7.0-0.4","63393","603291","lowRank"
"6","1","6","false","context","worst","worst","0","1307","bandit","bandit-task","13","215193","0.0-7.0-0.5","63393","603291","lowRank"
"7","1","7","false","worst","context","worst","0","1787","bandit","bandit-task","14","219566","0.0-7.0-0.6","63393","603291","lowRank"
"8","1","8","false","context","worst","context","94","1096","bandit","bandit-task","15","223288","0.0-7.0-0.7","63393","603291","lowRank"
"9","1","9","false","risky","safe","safe","50","2818","bandit","bandit-task","16","228767","0.0-7.0-0.8","63393","603291","lowRank"
"10","1","10","false","context","worst","context","95","1148","bandit","bandit-task","17","232378","0.0-7.0-0.9","63393","603291","lowRank"
"11","1","11","true","","","worst","0","1381","bandit","bandit-task","18","236308","0.0-7.0-0.10","63393","603291","lowRank"
"12","1","12","false","risky","safe","safe","50","1724","bandit","bandit-task","19","240570","0.0-7.0-0.11","63393","603291","lowRank"
"13","1","13","false","context","worst","context","93","2118","bandit","bandit-task","20","245326","0.0-7.0-0.12","63393","603291","lowRank"
"14","1","14","false","context","worst","context","86","1146","bandit","bandit-task","21","248984","0.0-7.0-0.13","63393","603291","lowRank"
"15","1","15","true","","","context","59","951","bandit","bandit-task","22","252388","0.0-7.0-0.14","63393","603291","lowRank"
"16","1","16","true","","","risky","30","1097","bandit","bandit-task","23","255949","0.0-7.0-0.15","63393","603291","lowRank"
"17","1","17","false","risky","safe","safe","50","1627","bandit","bandit-task","24","260017","0.0-7.0-0.16","63393","603291","lowRank"
"18","1","18","false","context","worst","context","1","1821","bandit","bandit-task","25","264341","0.0-7.0-0.17","63393","603291","lowRank"
"19","1","19","false","risky","safe","safe","50","1221","bandit","bandit-task","26","268101","0.0-7.0-0.18","63393","603291","lowRank"
"20","1","20","false","context","worst","context","98","1652","bandit","bandit-task","27","273162","0.0-7.0-0.19","63393","603291","lowRank"
"21","1","21","false","safe","risky","safe","50","1530","bandit","bandit-task","28","277119","0.0-7.0-0.20","63393","603291","lowRank"
"22","1","22","true","","","safe","50","903","bandit","bandit-task","29","280486","0.0-7.0-0.21","63393","603291","lowRank"
"23","1","23","false","context","worst","context","56","1860","bandit","bandit-task","30","284750","0.0-7.0-0.22","63393","603291","lowRank"
"24","1","24","false","risky","safe","safe","50","1294","bandit","bandit-task","31","288437","0.0-7.0-0.23","63393","603291","lowRank"
"25","1","25","false","worst","context","context","1","1528","bandit","bandit-task","32","292341","0.0-7.0-0.24","63393","603291","lowRank"
