"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","30","3293","bandit","bandit-task","8","359555","0.0-7.0-0.0","35619","282278","highRank"
"2","1","2","false","context","worst","worst","0","1782","bandit","bandit-task","9","364545","0.0-7.0-0.1","35619","282278","highRank"
"3","1","3","false","context","worst","context","11","1301","bandit","bandit-task","10","369292","0.0-7.0-0.2","35619","282278","highRank"
"4","1","4","false","safe","risky","risky","30","1181","bandit","bandit-task","11","374043","0.0-7.0-0.3","35619","282278","highRank"
"5","1","5","true","","","safe","50","1504","bandit","bandit-task","12","378589","0.0-7.0-0.4","35619","282278","highRank"
"6","1","6","false","context","worst","context","9","1805","bandit","bandit-task","13","383108","0.0-7.0-0.5","35619","282278","highRank"
"7","1","7","true","","","worst","0","753","bandit","bandit-task","14","386626","0.0-7.0-0.6","35619","282278","highRank"
"8","1","8","false","context","worst","worst","0","1171","bandit","bandit-task","15","390499","0.0-7.0-0.7","35619","282278","highRank"
"9","1","9","false","worst","context","context","2","1091","bandit","bandit-task","16","394424","0.0-7.0-0.8","35619","282278","highRank"
"10","1","10","false","context","worst","context","37","1357","bandit","bandit-task","17","398562","0.0-7.0-0.9","35619","282278","highRank"
"11","1","11","false","safe","risky","risky","70","889","bandit","bandit-task","18","401964","0.0-7.0-0.10","35619","282278","highRank"
"12","1","12","true","","","context","40","946","bandit","bandit-task","19","405719","0.0-7.0-0.11","35619","282278","highRank"
"13","1","13","false","worst","context","worst","0","1030","bandit","bandit-task","20","409731","0.0-7.0-0.12","35619","282278","highRank"
"14","1","14","false","context","worst","context","100","965","bandit","bandit-task","21","414023","0.0-7.0-0.13","35619","282278","highRank"
"15","1","15","false","worst","context","context","7","3334","bandit","bandit-task","22","419946","0.0-7.0-0.14","35619","282278","highRank"
"16","1","16","false","worst","context","context","100","991","bandit","bandit-task","23","424995","0.0-7.0-0.15","35619","282278","highRank"
