"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","worst","0","2931","bandit","bandit-task","8","217848","0.0-7.0-0.0","70637","536347","highRank"
"2","1","2","true","","","context","14","1427","bandit","bandit-task","9","222219","0.0-7.0-0.1","70637","536347","highRank"
"3","1","3","true","","","safe","50","934","bandit","bandit-task","10","225757","0.0-7.0-0.2","70637","536347","highRank"
"4","1","4","true","","","risky","30","795","bandit","bandit-task","11","229007","0.0-7.0-0.3","70637","536347","highRank"
"5","1","5","true","","","worst","0","718","bandit","bandit-task","12","232815","0.0-7.0-0.4","70637","536347","highRank"
"6","1","6","false","safe","risky","risky","70","1112","bandit","bandit-task","13","236662","0.0-7.0-0.5","70637","536347","highRank"
"7","1","7","false","worst","context","context","6","997","bandit","bandit-task","14","240353","0.0-7.0-0.6","70637","536347","highRank"
"8","1","8","false","safe","risky","risky","30","1661","bandit","bandit-task","15","244735","0.0-7.0-0.7","70637","536347","highRank"
"9","1","9","false","context","worst","context","100","1072","bandit","bandit-task","16","248611","0.0-7.0-0.8","70637","536347","highRank"
"10","1","10","false","safe","risky","risky","30","1392","bandit","bandit-task","17","252721","0.0-7.0-0.9","70637","536347","highRank"
"11","1","11","false","worst","context","context","100","1028","bandit","bandit-task","18","256327","0.0-7.0-0.10","70637","536347","highRank"
"12","1","12","false","risky","safe","safe","50","1251","bandit","bandit-task","19","260234","0.0-7.0-0.11","70637","536347","highRank"
"13","1","13","false","risky","safe","safe","50","810","bandit","bandit-task","20","263625","0.0-7.0-0.12","70637","536347","highRank"
"14","1","14","false","worst","context","context","59","850","bandit","bandit-task","21","267161","0.0-7.0-0.13","70637","536347","highRank"
"15","1","15","false","context","worst","context","7","3002","bandit","bandit-task","22","272951","0.0-7.0-0.14","70637","536347","highRank"
"16","1","16","false","context","worst","context","15","777","bandit","bandit-task","23","276264","0.0-7.0-0.15","70637","536347","highRank"
"17","1","17","false","context","worst","context","35","918","bandit","bandit-task","24","279777","0.0-7.0-0.16","70637","536347","highRank"
"18","1","18","false","worst","context","context","100","623","bandit","bandit-task","25","282810","0.0-7.0-0.17","70637","536347","highRank"
