"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","50","1947","bandit","bandit-task","11","147997","0.0-7.0-0.0","73257","190589","lowRank"
"2","1","2","false","context","worst","worst","0","1529","bandit","bandit-task","12","152362","0.0-7.0-0.1","73257","190589","lowRank"
"3","1","3","false","risky","safe","safe","50","954","bandit","bandit-task","13","156226","0.0-7.0-0.2","73257","190589","lowRank"
"4","1","4","false","worst","context","context","1","3171","bandit","bandit-task","14","162125","0.0-7.0-0.3","73257","190589","lowRank"
"5","1","5","false","context","worst","context","87","999","bandit","bandit-task","15","166006","0.0-7.0-0.4","73257","190589","lowRank"
"6","1","6","false","safe","risky","safe","50","3580","bandit","bandit-task","16","172175","0.0-7.0-0.5","73257","190589","lowRank"
"7","1","7","true","","","worst","0","1260","bandit","bandit-task","17","176368","0.0-7.0-0.6","73257","190589","lowRank"
"8","1","8","false","risky","safe","safe","50","965","bandit","bandit-task","18","179784","0.0-7.0-0.7","73257","190589","lowRank"
"9","1","9","true","","","risky","70","756","bandit","bandit-task","19","183525","0.0-7.0-0.8","73257","190589","lowRank"
"10","1","10","false","context","worst","worst","0","2107","bandit","bandit-task","20","188208","0.0-7.0-0.9","73257","190589","lowRank"
"11","1","11","true","","","context","1","679","bandit","bandit-task","21","191719","0.0-7.0-0.10","73257","190589","lowRank"
"12","1","12","false","risky","safe","safe","50","1178","bandit","bandit-task","22","195528","0.0-7.0-0.11","73257","190589","lowRank"
"13","1","13","false","context","worst","context","1","1273","bandit","bandit-task","23","199286","0.0-7.0-0.12","73257","190589","lowRank"
"14","1","14","false","risky","safe","safe","50","1463","bandit","bandit-task","24","203088","0.0-7.0-0.13","73257","190589","lowRank"
"15","1","15","false","worst","context","context","84","2938","bandit","bandit-task","25","208411","0.0-7.0-0.14","73257","190589","lowRank"
"16","1","16","false","worst","context","context","61","1481","bandit","bandit-task","26","212556","0.0-7.0-0.15","73257","190589","lowRank"
"17","1","17","false","worst","context","context","93","839","bandit","bandit-task","27","215802","0.0-7.0-0.16","73257","190589","lowRank"
"18","1","18","true","","","worst","0","878","bandit","bandit-task","28","219147","0.0-7.0-0.17","73257","190589","lowRank"
"19","1","19","true","","","risky","70","950","bandit","bandit-task","29","222471","0.0-7.0-0.18","73257","190589","lowRank"
"20","1","20","false","safe","risky","risky","70","889","bandit","bandit-task","30","225745","0.0-7.0-0.19","73257","190589","lowRank"
"21","1","21","false","worst","context","context","58","844","bandit","bandit-task","31","229104","0.0-7.0-0.20","73257","190589","lowRank"
"22","1","22","false","risky","safe","risky","70","610","bandit","bandit-task","32","232194","0.0-7.0-0.21","73257","190589","lowRank"
"23","1","23","false","worst","context","context","89","811","bandit","bandit-task","33","235658","0.0-7.0-0.22","73257","190589","lowRank"
"24","1","24","false","context","worst","context","39","771","bandit","bandit-task","34","239084","0.0-7.0-0.23","73257","190589","lowRank"
"25","1","25","false","context","worst","context","91","770","bandit","bandit-task","35","242405","0.0-7.0-0.24","73257","190589","lowRank"
"26","1","26","false","context","worst","context","1","716","bandit","bandit-task","36","245685","0.0-7.0-0.25","73257","190589","lowRank"
"27","1","27","false","worst","context","context","94","693","bandit","bandit-task","37","248838","0.0-7.0-0.26","73257","190589","lowRank"
