"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","50","2443","bandit","bandit-task","8","137439","0.0-7.0-0.0","75183","934030","highRank"
"2","1","2","true","","","risky","30","1711","bandit","bandit-task","9","142889","0.0-7.0-0.1","75183","934030","highRank"
"3","1","3","false","risky","safe","safe","50","2490","bandit","bandit-task","10","148738","0.0-7.0-0.2","75183","934030","highRank"
"4","1","4","false","worst","context","context","100","2327","bandit","bandit-task","11","154653","0.0-7.0-0.3","75183","934030","highRank"
"5","1","5","false","safe","risky","safe","50","1658","bandit","bandit-task","12","159708","0.0-7.0-0.4","75183","934030","highRank"
"6","1","6","false","worst","context","context","100","1938","bandit","bandit-task","13","164849","0.0-7.0-0.5","75183","934030","highRank"
"7","1","7","false","safe","risky","safe","50","1645","bandit","bandit-task","14","169680","0.0-7.0-0.6","75183","934030","highRank"
"8","1","8","true","","","safe","50","1149","bandit","bandit-task","15","173738","0.0-7.0-0.7","75183","934030","highRank"
"9","1","9","false","risky","safe","safe","50","2556","bandit","bandit-task","16","179093","0.0-7.0-0.8","75183","934030","highRank"
"10","1","10","true","","","worst","0","2240","bandit","bandit-task","17","184758","0.0-7.0-0.9","75183","934030","highRank"
"11","1","11","false","risky","safe","safe","50","1338","bandit","bandit-task","18","189587","0.0-7.0-0.10","75183","934030","highRank"
"12","1","12","false","worst","context","context","14","1178","bandit","bandit-task","19","193896","0.0-7.0-0.11","75183","934030","highRank"
"13","1","13","false","worst","context","context","100","2114","bandit","bandit-task","20","199821","0.0-7.0-0.12","75183","934030","highRank"
"14","1","14","false","safe","risky","safe","50","1534","bandit","bandit-task","21","204337","0.0-7.0-0.13","75183","934030","highRank"
"15","1","15","true","","","worst","0","1254","bandit","bandit-task","22","208982","0.0-7.0-0.14","75183","934030","highRank"
"16","1","16","false","context","worst","context","13","1619","bandit","bandit-task","23","213434","0.0-7.0-0.15","75183","934030","highRank"
"17","1","17","false","worst","context","context","60","1410","bandit","bandit-task","24","217932","0.0-7.0-0.16","75183","934030","highRank"
"18","1","18","false","worst","context","context","100","1521","bandit","bandit-task","25","222290","0.0-7.0-0.17","75183","934030","highRank"
"19","1","19","false","worst","context","context","3","1453","bandit","bandit-task","26","226625","0.0-7.0-0.18","75183","934030","highRank"
"20","1","20","true","","","context","62","1013","bandit","bandit-task","27","230838","0.0-7.0-0.19","75183","934030","highRank"
"21","1","21","true","","","safe","50","1101","bandit","bandit-task","28","234855","0.0-7.0-0.20","75183","934030","highRank"
