"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","3858","bandit","bandit-task","11","257798","0.0-7.0-0.0","1559","848283","lowRank"
"2","1","2","false","risky","safe","safe","50","1725","bandit","bandit-task","12","263076","0.0-7.0-0.1","1559","848283","lowRank"
"3","1","3","false","safe","risky","risky","30","1987","bandit","bandit-task","13","267954","0.0-7.0-0.2","1559","848283","lowRank"
"4","1","4","true","","","risky","30","878","bandit","bandit-task","14","272443","0.0-7.0-0.3","1559","848283","lowRank"
"5","1","5","false","worst","context","worst","0","1482","bandit","bandit-task","15","276586","0.0-7.0-0.4","1559","848283","lowRank"
"6","1","6","false","context","worst","context","88","1111","bandit","bandit-task","16","280339","0.0-7.0-0.5","1559","848283","lowRank"
"7","1","7","false","risky","safe","risky","70","919","bandit","bandit-task","17","284170","0.0-7.0-0.6","1559","848283","lowRank"
"8","1","8","false","worst","context","context","98","995","bandit","bandit-task","18","289355","0.0-7.0-0.7","1559","848283","lowRank"
"9","1","9","false","worst","context","context","41","785","bandit","bandit-task","19","292983","0.0-7.0-0.8","1559","848283","lowRank"
"10","1","10","false","safe","risky","risky","70","1317","bandit","bandit-task","20","297051","0.0-7.0-0.9","1559","848283","lowRank"
"11","1","11","false","worst","context","context","45","917","bandit","bandit-task","21","300541","0.0-7.0-0.10","1559","848283","lowRank"
"12","1","12","false","risky","safe","risky","70","1304","bandit","bandit-task","22","304419","0.0-7.0-0.11","1559","848283","lowRank"
"13","1","13","false","context","worst","context","90","981","bandit","bandit-task","23","307949","0.0-7.0-0.12","1559","848283","lowRank"
"14","1","14","false","risky","safe","risky","30","1110","bandit","bandit-task","24","311633","0.0-7.0-0.13","1559","848283","lowRank"
"15","1","15","false","worst","context","context","59","676","bandit","bandit-task","25","314832","0.0-7.0-0.14","1559","848283","lowRank"
"16","1","16","false","worst","context","context","1","623","bandit","bandit-task","26","318004","0.0-7.0-0.15","1559","848283","lowRank"
"17","1","17","true","","","context","1","635","bandit","bandit-task","27","321446","0.0-7.0-0.16","1559","848283","lowRank"
"18","1","18","true","","","safe","50","693","bandit","bandit-task","28","324802","0.0-7.0-0.17","1559","848283","lowRank"
"19","1","19","false","worst","context","context","40","765","bandit","bandit-task","29","329851","0.0-7.0-0.18","1559","848283","lowRank"
"20","1","20","false","context","worst","context","83","726","bandit","bandit-task","30","333158","0.0-7.0-0.19","1559","848283","lowRank"
"21","1","21","true","","","worst","0","669","bandit","bandit-task","31","336426","0.0-7.0-0.20","1559","848283","lowRank"
"22","1","22","false","risky","safe","risky","30","981","bandit","bandit-task","32","339943","0.0-7.0-0.21","1559","848283","lowRank"
"23","1","23","false","context","worst","context","42","964","bandit","bandit-task","33","343500","0.0-7.0-0.22","1559","848283","lowRank"
"24","1","24","false","worst","context","context","1","1010","bandit","bandit-task","34","346935","0.0-7.0-0.23","1559","848283","lowRank"
"25","1","25","true","","","risky","30","621","bandit","bandit-task","35","350477","0.0-7.0-0.24","1559","848283","lowRank"
"26","1","26","false","context","worst","context","1","1061","bandit","bandit-task","36","354416","0.0-7.0-0.25","1559","848283","lowRank"
"27","1","27","false","risky","safe","risky","70","1544","bandit","bandit-task","37","358404","0.0-7.0-0.26","1559","848283","lowRank"
"28","1","28","false","worst","context","context","1","828","bandit","bandit-task","38","361879","0.0-7.0-0.27","1559","848283","lowRank"
"29","1","29","false","risky","safe","risky","30","950","bandit","bandit-task","39","365477","0.0-7.0-0.28","1559","848283","lowRank"
"30","1","30","false","worst","context","worst","0","1348","bandit","bandit-task","40","369424","0.0-7.0-0.29","1559","848283","lowRank"
"31","1","31","false","context","worst","context","1","965","bandit","bandit-task","41","373067","0.0-7.0-0.30","1559","848283","lowRank"
"32","1","32","false","safe","risky","risky","70","973","bandit","bandit-task","42","376489","0.0-7.0-0.31","1559","848283","lowRank"
"33","1","33","false","worst","context","context","99","804","bandit","bandit-task","43","379958","0.0-7.0-0.32","1559","848283","lowRank"
"34","1","34","false","safe","risky","risky","70","1149","bandit","bandit-task","44","383890","0.0-7.0-0.33","1559","848283","lowRank"
"35","1","35","false","worst","context","context","65","837","bandit","bandit-task","45","387749","0.0-7.0-0.34","1559","848283","lowRank"
"36","1","36","false","context","worst","context","87","975","bandit","bandit-task","46","391505","0.0-7.0-0.35","1559","848283","lowRank"
"37","1","37","false","worst","context","context","63","1079","bandit","bandit-task","47","395898","0.0-7.0-0.36","1559","848283","lowRank"
"38","1","38","true","","","worst","0","1013","bandit","bandit-task","48","399533","0.0-7.0-0.37","1559","848283","lowRank"
"39","1","39","false","worst","context","context","89","853","bandit","bandit-task","49","403073","0.0-7.0-0.38","1559","848283","lowRank"
"40","1","40","true","","","safe","50","669","bandit","bandit-task","50","406252","0.0-7.0-0.39","1559","848283","lowRank"
"41","1","41","false","worst","context","context","1","855","bandit","bandit-task","51","409951","0.0-7.0-0.40","1559","848283","lowRank"
"42","1","42","false","worst","context","context","1","1123","bandit","bandit-task","52","413566","0.0-7.0-0.41","1559","848283","lowRank"
"43","1","43","false","risky","safe","risky","70","1652","bandit","bandit-task","53","417752","0.0-7.0-0.42","1559","848283","lowRank"
"44","1","44","true","","","context","55","718","bandit","bandit-task","54","420981","0.0-7.0-0.43","1559","848283","lowRank"
"45","2","1","false","context","worst","context","82","1478","bandit","bandit-task","56","430385","0.0-9.0-0.0","1559","848283","lowRank"
"46","2","2","false","risky","safe","risky","30","1479","bandit","bandit-task","57","437837","0.0-9.0-0.1","1559","848283","lowRank"
"47","2","3","false","safe","risky","risky","30","998","bandit","bandit-task","58","441410","0.0-9.0-0.2","1559","848283","lowRank"
"48","2","4","true","","","risky","70","686","bandit","bandit-task","59","445320","0.0-9.0-0.3","1559","848283","lowRank"
"49","2","5","false","worst","context","context","1","947","bandit","bandit-task","60","448773","0.0-9.0-0.4","1559","848283","lowRank"
"50","2","6","false","worst","context","context","43","739","bandit","bandit-task","61","452177","0.0-9.0-0.5","1559","848283","lowRank"
"51","2","7","false","safe","risky","safe","50","1366","bandit","bandit-task","62","456343","0.0-9.0-0.6","1559","848283","lowRank"
"52","2","8","false","worst","context","context","1","861","bandit","bandit-task","63","460062","0.0-9.0-0.7","1559","848283","lowRank"
"53","2","9","false","worst","context","context","56","726","bandit","bandit-task","64","463658","0.0-9.0-0.8","1559","848283","lowRank"
"54","2","10","false","risky","safe","safe","50","1520","bandit","bandit-task","65","467823","0.0-9.0-0.9","1559","848283","lowRank"
"55","2","11","false","context","worst","context","80","1039","bandit","bandit-task","66","471490","0.0-9.0-0.10","1559","848283","lowRank"
"56","2","12","false","safe","risky","risky","30","935","bandit","bandit-task","67","474891","0.0-9.0-0.11","1559","848283","lowRank"
"57","2","13","false","context","worst","context","1","809","bandit","bandit-task","68","478246","0.0-9.0-0.12","1559","848283","lowRank"
"58","2","14","false","risky","safe","safe","50","1207","bandit","bandit-task","69","481907","0.0-9.0-0.13","1559","848283","lowRank"
"59","2","15","false","worst","context","context","37","997","bandit","bandit-task","70","485382","0.0-9.0-0.14","1559","848283","lowRank"
"60","2","16","false","context","worst","context","39","1126","bandit","bandit-task","71","489019","0.0-9.0-0.15","1559","848283","lowRank"
"61","2","17","true","","","context","1","700","bandit","bandit-task","72","492282","0.0-9.0-0.16","1559","848283","lowRank"
"62","2","18","true","","","safe","50","736","bandit","bandit-task","73","495501","0.0-9.0-0.17","1559","848283","lowRank"
"63","2","19","false","worst","context","context","57","1108","bandit","bandit-task","74","499208","0.0-9.0-0.18","1559","848283","lowRank"
"64","2","20","false","context","worst","context","95","921","bandit","bandit-task","75","502629","0.0-9.0-0.19","1559","848283","lowRank"
"65","2","21","true","","","worst","0","677","bandit","bandit-task","76","505791","0.0-9.0-0.20","1559","848283","lowRank"
"66","2","22","false","risky","safe","safe","50","975","bandit","bandit-task","77","509528","0.0-9.0-0.21","1559","848283","lowRank"
"67","2","23","false","context","worst","context","1","831","bandit","bandit-task","78","514086","0.0-9.0-0.22","1559","848283","lowRank"
"68","2","24","false","context","worst","context","85","828","bandit","bandit-task","79","517434","0.0-9.0-0.23","1559","848283","lowRank"
"69","2","25","true","","","risky","30","653","bandit","bandit-task","80","520606","0.0-9.0-0.24","1559","848283","lowRank"
"70","2","26","false","context","worst","context","1","820","bandit","bandit-task","81","524476","0.0-9.0-0.25","1559","848283","lowRank"
"71","2","27","false","safe","risky","safe","50","1204","bandit","bandit-task","82","528334","0.0-9.0-0.26","1559","848283","lowRank"
"72","2","28","false","worst","context","context","1","1157","bandit","bandit-task","83","532114","0.0-9.0-0.27","1559","848283","lowRank"
"73","2","29","false","risky","safe","safe","50","1253","bandit","bandit-task","84","535942","0.0-9.0-0.28","1559","848283","lowRank"
"74","2","30","false","context","worst","context","61","755","bandit","bandit-task","85","539500","0.0-9.0-0.29","1559","848283","lowRank"
"75","2","31","false","context","worst","context","86","793","bandit","bandit-task","86","542807","0.0-9.0-0.30","1559","848283","lowRank"
"76","2","32","false","risky","safe","safe","50","946","bandit","bandit-task","87","547123","0.0-9.0-0.31","1559","848283","lowRank"
"77","2","33","false","worst","context","context","1","940","bandit","bandit-task","88","581688","0.0-9.0-0.32","1559","848283","lowRank"
"78","2","34","false","safe","risky","safe","50","1210","bandit","bandit-task","89","586000","0.0-9.0-0.33","1559","848283","lowRank"
"79","2","35","false","context","worst","context","58","1062","bandit","bandit-task","90","589970","0.0-9.0-0.34","1559","848283","lowRank"
"80","2","36","false","worst","context","context","93","890","bandit","bandit-task","91","593406","0.0-9.0-0.35","1559","848283","lowRank"
"81","2","37","false","worst","context","context","81","788","bandit","bandit-task","92","597301","0.0-9.0-0.36","1559","848283","lowRank"
