"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","35","4638","bandit","bandit-task","8","180877","0.0-7.0-0.0","37309","945253","highRank"
"2","1","2","false","context","worst","context","3","2480","bandit","bandit-task","9","185953","0.0-7.0-0.1","37309","945253","highRank"
"3","1","3","true","","","safe","50","748","bandit","bandit-task","10","189308","0.0-7.0-0.2","37309","945253","highRank"
"4","1","4","false","risky","safe","risky","30","3601","bandit","bandit-task","11","195388","0.0-7.0-0.3","37309","945253","highRank"
"5","1","5","false","context","worst","context","100","1972","bandit","bandit-task","12","199865","0.0-7.0-0.4","37309","945253","highRank"
"6","1","6","false","safe","risky","safe","50","1057","bandit","bandit-task","13","220946","0.0-7.0-0.5","37309","945253","highRank"
"7","1","7","false","worst","context","context","43","1692","bandit","bandit-task","14","225120","0.0-7.0-0.6","37309","945253","highRank"
"8","1","8","false","worst","context","context","100","636","bandit","bandit-task","15","228156","0.0-7.0-0.7","37309","945253","highRank"
"9","1","9","false","risky","safe","risky","30","1830","bandit","bandit-task","16","232225","0.0-7.0-0.8","37309","945253","highRank"
"10","1","10","false","safe","risky","safe","50","744","bandit","bandit-task","17","235423","0.0-7.0-0.9","37309","945253","highRank"
"11","1","11","false","risky","safe","safe","50","1063","bandit","bandit-task","18","238956","0.0-7.0-0.10","37309","945253","highRank"
"12","1","12","false","risky","safe","safe","50","595","bandit","bandit-task","19","242003","0.0-7.0-0.11","37309","945253","highRank"
"13","1","13","false","worst","context","context","60","2166","bandit","bandit-task","20","246414","0.0-7.0-0.12","37309","945253","highRank"
"14","1","14","false","worst","context","worst","0","593","bandit","bandit-task","21","249454","0.0-7.0-0.13","37309","945253","highRank"
"15","1","15","true","","","worst","0","805","bandit","bandit-task","22","252657","0.0-7.0-0.14","37309","945253","highRank"
"16","1","16","false","worst","context","context","37","697","bandit","bandit-task","23","255605","0.0-7.0-0.15","37309","945253","highRank"
"17","1","17","true","","","context","62","565","bandit","bandit-task","24","258586","0.0-7.0-0.16","37309","945253","highRank"
"18","1","18","false","context","worst","context","2","745","bandit","bandit-task","25","261428","0.0-7.0-0.17","37309","945253","highRank"
"19","1","19","false","risky","safe","safe","50","2749","bandit","bandit-task","26","266465","0.0-7.0-0.18","37309","945253","highRank"
