"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","2835","bandit","bandit-task","8","96057","0.0-7.0-0.0","21792","556532","highRank"
"2","1","2","true","","","safe","50","1030","bandit","bandit-task","9","99820","0.0-7.0-0.1","21792","556532","highRank"
"3","1","3","false","worst","context","context","100","901","bandit","bandit-task","10","103289","0.0-7.0-0.2","21792","556532","highRank"
"4","1","4","false","safe","risky","safe","50","1740","bandit","bandit-task","11","107390","0.0-7.0-0.3","21792","556532","highRank"
"5","1","5","false","context","worst","context","100","857","bandit","bandit-task","12","110702","0.0-7.0-0.4","21792","556532","highRank"
"6","1","6","false","context","worst","context","10","803","bandit","bandit-task","13","113990","0.0-7.0-0.5","21792","556532","highRank"
"7","1","7","false","worst","context","worst","0","895","bandit","bandit-task","14","117420","0.0-7.0-0.6","21792","556532","highRank"
"8","1","8","false","risky","safe","safe","50","896","bandit","bandit-task","15","120790","0.0-7.0-0.7","21792","556532","highRank"
"9","1","9","true","","","context","18","709","bandit","bandit-task","16","123933","0.0-7.0-0.8","21792","556532","highRank"
"10","1","10","true","","","risky","70","696","bandit","bandit-task","17","127092","0.0-7.0-0.9","21792","556532","highRank"
"11","1","11","false","context","worst","context","100","786","bandit","bandit-task","18","130544","0.0-7.0-0.10","21792","556532","highRank"
"12","1","12","false","worst","context","context","60","789","bandit","bandit-task","19","133881","0.0-7.0-0.11","21792","556532","highRank"
"13","1","13","false","safe","risky","safe","50","711","bandit","bandit-task","20","137348","0.0-7.0-0.12","21792","556532","highRank"
"14","1","14","true","","","safe","50","789","bandit","bandit-task","21","141032","0.0-7.0-0.13","21792","556532","highRank"
"15","1","15","false","risky","safe","risky","30","1548","bandit","bandit-task","22","145040","0.0-7.0-0.14","21792","556532","highRank"
"16","1","16","false","context","worst","context","8","855","bandit","bandit-task","23","148534","0.0-7.0-0.15","21792","556532","highRank"
"17","1","17","false","risky","safe","safe","50","651","bandit","bandit-task","24","151824","0.0-7.0-0.16","21792","556532","highRank"
"18","1","18","false","worst","context","context","44","742","bandit","bandit-task","25","154996","0.0-7.0-0.17","21792","556532","highRank"
"19","1","19","false","context","worst","context","13","767","bandit","bandit-task","26","158189","0.0-7.0-0.18","21792","556532","highRank"
"20","1","20","false","worst","context","context","100","927","bandit","bandit-task","27","161482","0.0-7.0-0.19","21792","556532","highRank"
"21","1","21","false","context","worst","context","62","724","bandit","bandit-task","28","164667","0.0-7.0-0.20","21792","556532","highRank"
"22","1","22","false","worst","context","context","40","1115","bandit","bandit-task","29","168327","0.0-7.0-0.21","21792","556532","highRank"
"23","1","23","false","worst","context","context","65","879","bandit","bandit-task","30","171683","0.0-7.0-0.22","21792","556532","highRank"
"24","1","24","true","","","worst","0","660","bandit","bandit-task","31","174758","0.0-7.0-0.23","21792","556532","highRank"
"25","1","25","false","risky","safe","safe","50","939","bandit","bandit-task","32","178056","0.0-7.0-0.24","21792","556532","highRank"
"26","1","26","false","safe","risky","risky","30","640","bandit","bandit-task","33","181187","0.0-7.0-0.25","21792","556532","highRank"
"27","1","27","false","context","worst","context","7","662","bandit","bandit-task","34","184229","0.0-7.0-0.26","21792","556532","highRank"
"28","1","28","false","worst","context","context","37","670","bandit","bandit-task","35","187339","0.0-7.0-0.27","21792","556532","highRank"
"29","1","29","false","context","worst","context","63","639","bandit","bandit-task","36","190365","0.0-7.0-0.28","21792","556532","highRank"
"30","1","30","false","context","worst","context","38","717","bandit","bandit-task","37","193589","0.0-7.0-0.29","21792","556532","highRank"
"31","1","31","false","context","worst","context","16","641","bandit","bandit-task","38","196634","0.0-7.0-0.30","21792","556532","highRank"
"32","1","32","false","context","worst","context","100","685","bandit","bandit-task","39","199894","0.0-7.0-0.31","21792","556532","highRank"
"33","1","33","true","","","context","9","579","bandit","bandit-task","40","202849","0.0-7.0-0.32","21792","556532","highRank"
"34","1","34","false","context","worst","context","15","596","bandit","bandit-task","41","205873","0.0-7.0-0.33","21792","556532","highRank"
"35","1","35","false","context","worst","context","100","669","bandit","bandit-task","42","208961","0.0-7.0-0.34","21792","556532","highRank"
"36","1","36","true","","","worst","0","631","bandit","bandit-task","43","211966","0.0-7.0-0.35","21792","556532","highRank"
"37","1","37","false","safe","risky","safe","50","1100","bandit","bandit-task","44","215482","0.0-7.0-0.36","21792","556532","highRank"
"38","1","38","true","","","risky","70","499","bandit","bandit-task","45","218451","0.0-7.0-0.37","21792","556532","highRank"
"39","1","39","false","context","worst","context","100","581","bandit","bandit-task","46","221726","0.0-7.0-0.38","21792","556532","highRank"
"40","1","40","false","safe","risky","safe","50","1116","bandit","bandit-task","47","225471","0.0-7.0-0.39","21792","556532","highRank"
"41","1","41","false","risky","safe","safe","50","797","bandit","bandit-task","48","228631","0.0-7.0-0.40","21792","556532","highRank"
"42","1","42","false","context","worst","context","100","708","bandit","bandit-task","49","231783","0.0-7.0-0.41","21792","556532","highRank"
"43","1","43","false","risky","safe","safe","50","781","bandit","bandit-task","50","234934","0.0-7.0-0.42","21792","556532","highRank"
"44","1","44","false","safe","risky","risky","30","1146","bandit","bandit-task","51","238706","0.0-7.0-0.43","21792","556532","highRank"
"45","2","1","false","worst","context","context","100","1051","bandit","bandit-task","53","245240","0.0-9.0-0.0","21792","556532","highRank"
"46","2","2","true","","","safe","50","585","bandit","bandit-task","54","248171","0.0-9.0-0.1","21792","556532","highRank"
"47","2","3","false","context","worst","context","100","564","bandit","bandit-task","55","251237","0.0-9.0-0.2","21792","556532","highRank"
"48","2","4","false","risky","safe","safe","50","709","bandit","bandit-task","56","254292","0.0-9.0-0.3","21792","556532","highRank"
"49","2","5","false","worst","context","context","19","641","bandit","bandit-task","57","257467","0.0-9.0-0.4","21792","556532","highRank"
"50","2","6","false","worst","context","context","56","636","bandit","bandit-task","58","260491","0.0-9.0-0.5","21792","556532","highRank"
"51","2","7","false","context","worst","context","57","567","bandit","bandit-task","59","263444","0.0-9.0-0.6","21792","556532","highRank"
"52","2","8","false","safe","risky","safe","50","961","bandit","bandit-task","60","267049","0.0-9.0-0.7","21792","556532","highRank"
"53","2","9","true","","","context","3","508","bandit","bandit-task","61","269996","0.0-9.0-0.8","21792","556532","highRank"
"54","2","10","true","","","risky","30","562","bandit","bandit-task","62","272975","0.0-9.0-0.9","21792","556532","highRank"
"55","2","11","false","context","worst","context","6","670","bandit","bandit-task","63","276058","0.0-9.0-0.10","21792","556532","highRank"
"56","2","12","false","context","worst","context","11","660","bandit","bandit-task","64","279121","0.0-9.0-0.11","21792","556532","highRank"
"57","2","13","false","risky","safe","safe","50","776","bandit","bandit-task","65","282263","0.0-9.0-0.12","21792","556532","highRank"
"58","2","14","true","","","safe","50","581","bandit","bandit-task","66","285464","0.0-9.0-0.13","21792","556532","highRank"
"59","2","15","false","risky","safe","safe","50","728","bandit","bandit-task","67","288660","0.0-9.0-0.14","21792","556532","highRank"
"60","2","16","false","worst","context","context","100","730","bandit","bandit-task","68","291957","0.0-9.0-0.15","21792","556532","highRank"
"61","2","17","false","risky","safe","safe","50","742","bandit","bandit-task","69","295075","0.0-9.0-0.16","21792","556532","highRank"
"62","2","18","false","context","worst","context","100","593","bandit","bandit-task","70","298189","0.0-9.0-0.17","21792","556532","highRank"
"63","2","19","false","context","worst","context","100","595","bandit","bandit-task","71","301174","0.0-9.0-0.18","21792","556532","highRank"
"64","2","20","false","context","worst","context","41","637","bandit","bandit-task","72","304207","0.0-9.0-0.19","21792","556532","highRank"
"65","2","21","false","context","worst","context","12","580","bandit","bandit-task","73","307324","0.0-9.0-0.20","21792","556532","highRank"
"66","2","22","false","context","worst","context","36","535","bandit","bandit-task","74","310456","0.0-9.0-0.21","21792","556532","highRank"
"67","2","23","false","worst","context","context","14","579","bandit","bandit-task","75","313824","0.0-9.0-0.22","21792","556532","highRank"
"68","2","24","true","","","worst","0","565","bandit","bandit-task","76","316768","0.0-9.0-0.23","21792","556532","highRank"
"69","2","25","false","safe","risky","safe","50","759","bandit","bandit-task","77","320274","0.0-9.0-0.24","21792","556532","highRank"
"70","2","26","false","risky","safe","safe","50","606","bandit","bandit-task","78","323972","0.0-9.0-0.25","21792","556532","highRank"
"71","2","27","false","worst","context","context","100","614","bandit","bandit-task","79","327010","0.0-9.0-0.26","21792","556532","highRank"
"72","2","28","false","worst","context","context","64","648","bandit","bandit-task","80","330027","0.0-9.0-0.27","21792","556532","highRank"
"73","2","29","false","context","worst","context","39","558","bandit","bandit-task","81","333159","0.0-9.0-0.28","21792","556532","highRank"
"74","2","30","false","context","worst","context","59","655","bandit","bandit-task","82","336449","0.0-9.0-0.29","21792","556532","highRank"
"75","2","31","false","worst","context","context","42","602","bandit","bandit-task","83","339446","0.0-9.0-0.30","21792","556532","highRank"
"76","2","32","false","context","worst","context","1","557","bandit","bandit-task","84","342607","0.0-9.0-0.31","21792","556532","highRank"
"77","2","33","true","","","context","100","582","bandit","bandit-task","85","345800","0.0-9.0-0.32","21792","556532","highRank"
"78","2","34","false","worst","context","context","100","543","bandit","bandit-task","86","348698","0.0-9.0-0.33","21792","556532","highRank"
"79","2","35","false","context","worst","context","17","534","bandit","bandit-task","87","351728","0.0-9.0-0.34","21792","556532","highRank"
"80","2","36","true","","","worst","0","612","bandit","bandit-task","88","355226","0.0-9.0-0.35","21792","556532","highRank"
"81","2","37","false","safe","risky","safe","50","675","bandit","bandit-task","89","358225","0.0-9.0-0.36","21792","556532","highRank"
"82","2","38","true","","","risky","30","654","bandit","bandit-task","90","361397","0.0-9.0-0.37","21792","556532","highRank"
"83","2","39","false","context","worst","context","100","554","bandit","bandit-task","91","364705","0.0-9.0-0.38","21792","556532","highRank"
"84","2","40","false","risky","safe","safe","50","898","bandit","bandit-task","92","368004","0.0-9.0-0.39","21792","556532","highRank"
"85","2","41","false","risky","safe","safe","50","622","bandit","bandit-task","93","371055","0.0-9.0-0.40","21792","556532","highRank"
"86","2","42","false","context","worst","context","20","548","bandit","bandit-task","94","374030","0.0-9.0-0.41","21792","556532","highRank"
"87","2","43","false","risky","safe","safe","50","877","bandit","bandit-task","95","377596","0.0-9.0-0.42","21792","556532","highRank"
"88","2","44","false","risky","safe","safe","50","591","bandit","bandit-task","96","380846","0.0-9.0-0.43","21792","556532","highRank"
"89","3","1","false","worst","context","context","13","670","bandit","bandit-task","98","386710","0.0-11.0-0.0","21792","556532","highRank"
"90","3","2","true","","","safe","50","567","bandit","bandit-task","99","389743","0.0-11.0-0.1","21792","556532","highRank"
"91","3","3","false","context","worst","context","100","644","bandit","bandit-task","100","392743","0.0-11.0-0.2","21792","556532","highRank"
"92","3","4","false","safe","risky","safe","50","884","bandit","bandit-task","101","396000","0.0-11.0-0.3","21792","556532","highRank"
"93","3","5","false","context","worst","context","43","669","bandit","bandit-task","102","399017","0.0-11.0-0.4","21792","556532","highRank"
"94","3","6","false","context","worst","context","55","645","bandit","bandit-task","103","402037","0.0-11.0-0.5","21792","556532","highRank"
"95","3","7","false","context","worst","context","35","542","bandit","bandit-task","104","404951","0.0-11.0-0.6","21792","556532","highRank"
"96","3","8","false","risky","safe","safe","50","821","bandit","bandit-task","105","408226","0.0-11.0-0.7","21792","556532","highRank"
"97","3","9","true","","","context","18","499","bandit","bandit-task","106","411069","0.0-11.0-0.8","21792","556532","highRank"
"98","3","10","true","","","risky","70","609","bandit","bandit-task","107","414031","0.0-11.0-0.9","21792","556532","highRank"
