"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","100","4417","bandit","bandit-task","8","952678","0.0-7.0-0.0","38063","600214","highRank"
"2","1","2","true","","","context","100","1374","bandit","bandit-task","9","957012","0.0-7.0-0.1","38063","600214","highRank"
"3","1","3","false","worst","context","worst","0","1929","bandit","bandit-task","10","961431","0.0-7.0-0.2","38063","600214","highRank"
"4","1","4","false","context","worst","context","44","1475","bandit","bandit-task","11","965520","0.0-7.0-0.3","38063","600214","highRank"
"5","1","5","false","safe","risky","risky","30","1537","bandit","bandit-task","12","969579","0.0-7.0-0.4","38063","600214","highRank"
"6","1","6","false","worst","context","context","38","1626","bandit","bandit-task","13","973947","0.0-7.0-0.5","38063","600214","highRank"
"7","1","7","false","context","worst","context","10","1604","bandit","bandit-task","14","978104","0.0-7.0-0.6","38063","600214","highRank"
"8","1","8","false","context","worst","worst","0","669","bandit","bandit-task","15","981262","0.0-7.0-0.7","38063","600214","highRank"
"9","1","9","false","context","worst","context","100","682","bandit","bandit-task","16","984620","0.0-7.0-0.8","38063","600214","highRank"
"10","1","10","false","safe","risky","safe","50","2093","bandit","bandit-task","17","989127","0.0-7.0-0.9","38063","600214","highRank"
"11","1","11","false","context","worst","context","100","1099","bandit","bandit-task","18","992847","0.0-7.0-0.10","38063","600214","highRank"
"12","1","12","false","worst","context","context","15","1300","bandit","bandit-task","19","996832","0.0-7.0-0.11","38063","600214","highRank"
"13","1","13","false","safe","risky","safe","50","1221","bandit","bandit-task","20","1000538","0.0-7.0-0.12","38063","600214","highRank"
"14","1","14","true","","","worst","0","1247","bandit","bandit-task","21","1004411","0.0-7.0-0.13","38063","600214","highRank"
"15","1","15","false","context","worst","context","2","1110","bandit","bandit-task","22","1008042","0.0-7.0-0.14","38063","600214","highRank"
"16","1","16","false","context","worst","context","13","1068","bandit","bandit-task","23","1012265","0.0-7.0-0.15","38063","600214","highRank"
"17","1","17","false","risky","safe","safe","50","1563","bandit","bandit-task","24","1016305","0.0-7.0-0.16","38063","600214","highRank"
"18","1","18","false","risky","safe","risky","70","639","bandit","bandit-task","25","1019377","0.0-7.0-0.17","38063","600214","highRank"
"19","1","19","true","","","worst","0","777","bandit","bandit-task","26","1022637","0.0-7.0-0.18","38063","600214","highRank"
"20","1","20","false","worst","context","context","62","1070","bandit","bandit-task","27","1026150","0.0-7.0-0.19","38063","600214","highRank"
"21","1","21","true","","","risky","30","765","bandit","bandit-task","28","1029836","0.0-7.0-0.20","38063","600214","highRank"
"22","1","22","false","safe","risky","safe","50","2163","bandit","bandit-task","29","1036137","0.0-7.0-0.21","38063","600214","highRank"
"23","1","23","false","context","worst","context","100","1193","bandit","bandit-task","30","1040074","0.0-7.0-0.22","38063","600214","highRank"
"24","1","24","false","worst","context","context","37","1140","bandit","bandit-task","31","1043725","0.0-7.0-0.23","38063","600214","highRank"
"25","1","25","false","context","worst","context","59","818","bandit","bandit-task","32","1047114","0.0-7.0-0.24","38063","600214","highRank"
"26","1","26","false","safe","risky","safe","50","2296","bandit","bandit-task","33","1051934","0.0-7.0-0.25","38063","600214","highRank"
"27","1","27","false","risky","safe","risky","30","817","bandit","bandit-task","34","1055208","0.0-7.0-0.26","38063","600214","highRank"
"28","1","28","true","","","safe","50","642","bandit","bandit-task","35","1058386","0.0-7.0-0.27","38063","600214","highRank"
"29","1","29","false","worst","context","context","14","1053","bandit","bandit-task","36","1061882","0.0-7.0-0.28","38063","600214","highRank"
