"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","true","","","risky","70","1904","bandit","bandit-task","8","51637","0.0-7.0-0.0","96482","771126","lowRank"
"2","1","2","false","context","worst","context","40","1784","bandit","bandit-task","9","56163","0.0-7.0-0.1","96482","771126","lowRank"
"3","1","3","false","risky","safe","safe","50","1111","bandit","bandit-task","10","60320","0.0-7.0-0.2","96482","771126","lowRank"
"4","1","4","true","","","context","61","1014","bandit","bandit-task","11","64045","0.0-7.0-0.3","96482","771126","lowRank"
"5","1","5","false","context","worst","context","80","1191","bandit","bandit-task","12","67906","0.0-7.0-0.4","96482","771126","lowRank"
"6","1","6","true","","","safe","50","982","bandit","bandit-task","13","71733","0.0-7.0-0.5","96482","771126","lowRank"
"7","1","7","false","risky","safe","risky","70","1224","bandit","bandit-task","14","75723","0.0-7.0-0.6","96482","771126","lowRank"
"8","1","8","false","worst","context","context","56","1039","bandit","bandit-task","15","79455","0.0-7.0-0.7","96482","771126","lowRank"
"9","1","9","true","","","context","81","830","bandit","bandit-task","16","82930","0.0-7.0-0.8","96482","771126","lowRank"
"10","1","10","false","worst","context","context","38","928","bandit","bandit-task","17","86507","0.0-7.0-0.9","96482","771126","lowRank"
"11","1","11","false","worst","context","context","1","1612","bandit","bandit-task","18","91101","0.0-7.0-0.10","96482","771126","lowRank"
"12","1","12","false","worst","context","context","42","1600","bandit","bandit-task","19","95466","0.0-7.0-0.11","96482","771126","lowRank"
"13","1","13","true","","","risky","30","831","bandit","bandit-task","20","99202","0.0-7.0-0.12","96482","771126","lowRank"
"14","1","14","false","context","worst","context","1","924","bandit","bandit-task","21","103159","0.0-7.0-0.13","96482","771126","lowRank"
"15","1","15","false","safe","risky","risky","30","1187","bandit","bandit-task","22","107221","0.0-7.0-0.14","96482","771126","lowRank"
"16","1","16","false","context","worst","context","1","1188","bandit","bandit-task","23","111142","0.0-7.0-0.15","96482","771126","lowRank"
"17","1","17","false","safe","risky","risky","30","1056","bandit","bandit-task","24","114866","0.0-7.0-0.16","96482","771126","lowRank"
"18","1","18","false","context","worst","worst","0","943","bandit","bandit-task","25","118508","0.0-7.0-0.17","96482","771126","lowRank"
"19","1","19","false","worst","context","context","82","898","bandit","bandit-task","26","122292","0.0-7.0-0.18","96482","771126","lowRank"
"20","1","20","false","worst","context","context","88","942","bandit","bandit-task","27","125947","0.0-7.0-0.19","96482","771126","lowRank"
"21","1","21","false","context","worst","context","62","838","bandit","bandit-task","28","130368","0.0-7.0-0.20","96482","771126","lowRank"
"22","1","22","false","worst","context","context","92","831","bandit","bandit-task","29","134004","0.0-7.0-0.21","96482","771126","lowRank"
"23","1","23","true","","","safe","50","840","bandit","bandit-task","30","137511","0.0-7.0-0.22","96482","771126","lowRank"
"24","1","24","false","context","worst","context","84","807","bandit","bandit-task","31","140923","0.0-7.0-0.23","96482","771126","lowRank"
"25","1","25","false","risky","safe","safe","50","847","bandit","bandit-task","32","144307","0.0-7.0-0.24","96482","771126","lowRank"
"26","1","26","false","safe","risky","risky","30","953","bandit","bandit-task","33","147823","0.0-7.0-0.25","96482","771126","lowRank"
"27","1","27","false","context","worst","context","95","1071","bandit","bandit-task","34","151466","0.0-7.0-0.26","96482","771126","lowRank"
"28","1","28","true","","","worst","0","855","bandit","bandit-task","35","154780","0.0-7.0-0.27","96482","771126","lowRank"
"29","1","29","true","","","worst","0","968","bandit","bandit-task","36","158280","0.0-7.0-0.28","96482","771126","lowRank"
"30","1","30","false","context","worst","context","1","902","bandit","bandit-task","37","162027","0.0-7.0-0.29","96482","771126","lowRank"
"31","1","31","false","worst","context","context","1","959","bandit","bandit-task","38","166009","0.0-7.0-0.30","96482","771126","lowRank"
"32","1","32","false","safe","risky","safe","50","1192","bandit","bandit-task","39","169833","0.0-7.0-0.31","96482","771126","lowRank"
"33","1","33","false","context","worst","context","1","1709","bandit","bandit-task","40","174037","0.0-7.0-0.32","96482","771126","lowRank"
"34","1","34","false","worst","context","worst","0","1361","bandit","bandit-task","41","178236","0.0-7.0-0.33","96482","771126","lowRank"
"35","1","35","false","worst","context","context","1","855","bandit","bandit-task","42","181764","0.0-7.0-0.34","96482","771126","lowRank"
"36","1","36","false","worst","context","context","1","917","bandit","bandit-task","43","185323","0.0-7.0-0.35","96482","771126","lowRank"
"37","1","37","false","safe","risky","safe","50","1213","bandit","bandit-task","44","189289","0.0-7.0-0.36","96482","771126","lowRank"
"38","1","38","false","risky","safe","safe","50","1292","bandit","bandit-task","45","193383","0.0-7.0-0.37","96482","771126","lowRank"
"39","1","39","false","context","worst","context","45","1654","bandit","bandit-task","46","197647","0.0-7.0-0.38","96482","771126","lowRank"
"40","1","40","false","context","worst","context","36","961","bandit","bandit-task","47","201485","0.0-7.0-0.39","96482","771126","lowRank"
"41","1","41","false","safe","risky","safe","50","1420","bandit","bandit-task","48","205563","0.0-7.0-0.40","96482","771126","lowRank"
"42","1","42","false","safe","risky","safe","50","982","bandit","bandit-task","49","209192","0.0-7.0-0.41","96482","771126","lowRank"
"43","1","43","false","risky","safe","safe","50","1062","bandit","bandit-task","50","212878","0.0-7.0-0.42","96482","771126","lowRank"
"44","1","44","false","worst","context","context","86","1088","bandit","bandit-task","51","216555","0.0-7.0-0.43","96482","771126","lowRank"
"45","2","1","true","","","risky","30","963","bandit","bandit-task","53","224045","0.0-9.0-0.0","96482","771126","lowRank"
"46","2","2","false","context","worst","context","93","1435","bandit","bandit-task","54","228009","0.0-9.0-0.1","96482","771126","lowRank"
"47","2","3","false","risky","safe","safe","50","1376","bandit","bandit-task","55","231999","0.0-9.0-0.2","96482","771126","lowRank"
"48","2","4","true","","","context","1","742","bandit","bandit-task","56","235225","0.0-9.0-0.3","96482","771126","lowRank"
"49","2","5","false","worst","context","context","60","823","bandit","bandit-task","57","238699","0.0-9.0-0.4","96482","771126","lowRank"
"50","2","6","true","","","safe","50","773","bandit","bandit-task","58","242246","0.0-9.0-0.5","96482","771126","lowRank"
"51","2","7","false","safe","risky","safe","50","1015","bandit","bandit-task","59","245853","0.0-9.0-0.6","96482","771126","lowRank"
"52","2","8","false","worst","context","context","65","907","bandit","bandit-task","60","249777","0.0-9.0-0.7","96482","771126","lowRank"
"53","2","9","true","","","context","91","761","bandit","bandit-task","61","253694","0.0-9.0-0.8","96482","771126","lowRank"
"54","2","10","false","context","worst","context","89","1284","bandit","bandit-task","62","258301","0.0-9.0-0.9","96482","771126","lowRank"
"55","2","11","false","context","worst","context","55","951","bandit","bandit-task","63","262240","0.0-9.0-0.10","96482","771126","lowRank"
"56","2","12","false","context","worst","context","1","837","bandit","bandit-task","64","266388","0.0-9.0-0.11","96482","771126","lowRank"
"57","2","13","true","","","risky","70","774","bandit","bandit-task","65","269898","0.0-9.0-0.12","96482","771126","lowRank"
"58","2","14","false","worst","context","context","63","1018","bandit","bandit-task","66","273773","0.0-9.0-0.13","96482","771126","lowRank"
"59","2","15","false","safe","risky","risky","70","847","bandit","bandit-task","67","277568","0.0-9.0-0.14","96482","771126","lowRank"
"60","2","16","false","worst","context","context","41","934","bandit","bandit-task","68","281605","0.0-9.0-0.15","96482","771126","lowRank"
"61","2","17","false","safe","risky","risky","30","813","bandit","bandit-task","69","284976","0.0-9.0-0.16","96482","771126","lowRank"
"62","2","18","false","worst","context","context","57","934","bandit","bandit-task","70","288570","0.0-9.0-0.17","96482","771126","lowRank"
"63","2","19","false","context","worst","context","58","872","bandit","bandit-task","71","292175","0.0-9.0-0.18","96482","771126","lowRank"
"64","2","20","false","context","worst","context","1","1159","bandit","bandit-task","72","296082","0.0-9.0-0.19","96482","771126","lowRank"
"65","2","21","false","context","worst","context","96","1152","bandit","bandit-task","73","301096","0.0-9.0-0.20","96482","771126","lowRank"
"66","2","22","false","worst","context","context","98","829","bandit","bandit-task","74","304459","0.0-9.0-0.21","96482","771126","lowRank"
"67","2","23","true","","","safe","50","831","bandit","bandit-task","75","308423","0.0-9.0-0.22","96482","771126","lowRank"
"68","2","24","false","worst","context","context","44","846","bandit","bandit-task","76","312139","0.0-9.0-0.23","96482","771126","lowRank"
"69","2","25","false","risky","safe","risky","70","2176","bandit","bandit-task","77","316759","0.0-9.0-0.24","96482","771126","lowRank"
"70","2","26","false","safe","risky","risky","30","1080","bandit","bandit-task","78","320431","0.0-9.0-0.25","96482","771126","lowRank"
"71","2","27","false","context","worst","context","90","955","bandit","bandit-task","79","324171","0.0-9.0-0.26","96482","771126","lowRank"
"72","2","28","true","","","worst","0","1052","bandit","bandit-task","80","327847","0.0-9.0-0.27","96482","771126","lowRank"
"73","2","29","true","","","worst","0","966","bandit","bandit-task","81","331523","0.0-9.0-0.28","96482","771126","lowRank"
"74","2","30","false","context","worst","context","100","1111","bandit","bandit-task","82","335704","0.0-9.0-0.29","96482","771126","lowRank"
"75","2","31","false","context","worst","context","1","1373","bandit","bandit-task","83","339996","0.0-9.0-0.30","96482","771126","lowRank"
"76","2","32","false","risky","safe","safe","50","1224","bandit","bandit-task","84","344313","0.0-9.0-0.31","96482","771126","lowRank"
"77","2","33","false","context","worst","context","1","815","bandit","bandit-task","85","349055","0.0-9.0-0.32","96482","771126","lowRank"
"78","2","34","false","context","worst","context","97","1175","bandit","bandit-task","86","354056","0.0-9.0-0.33","96482","771126","lowRank"
"79","2","35","false","context","worst","context","1","1167","bandit","bandit-task","87","358653","0.0-9.0-0.34","96482","771126","lowRank"
"80","2","36","false","worst","context","context","1","902","bandit","bandit-task","88","362513","0.0-9.0-0.35","96482","771126","lowRank"
"81","2","37","false","risky","safe","safe","50","1937","bandit","bandit-task","89","367223","0.0-9.0-0.36","96482","771126","lowRank"
"82","2","38","false","risky","safe","risky","70","1279","bandit","bandit-task","90","371147","0.0-9.0-0.37","96482","771126","lowRank"
"83","2","39","false","context","worst","context","1","918","bandit","bandit-task","91","374750","0.0-9.0-0.38","96482","771126","lowRank"
"84","2","40","false","context","worst","context","87","815","bandit","bandit-task","92","378162","0.0-9.0-0.39","96482","771126","lowRank"
"85","2","41","false","risky","safe","safe","50","1246","bandit","bandit-task","93","382125","0.0-9.0-0.40","96482","771126","lowRank"
"86","2","42","false","risky","safe","risky","30","839","bandit","bandit-task","94","385708","0.0-9.0-0.41","96482","771126","lowRank"
"87","2","43","false","safe","risky","risky","30","1044","bandit","bandit-task","95","389257","0.0-9.0-0.42","96482","771126","lowRank"
"88","2","44","false","worst","context","context","83","955","bandit","bandit-task","96","392943","0.0-9.0-0.43","96482","771126","lowRank"
"89","3","1","true","","","risky","70","1169","bandit","bandit-task","98","481264","0.0-11.0-0.0","96482","771126","lowRank"
"90","3","2","false","worst","context","context","85","904","bandit","bandit-task","99","484709","0.0-11.0-0.1","96482","771126","lowRank"
"91","3","3","false","safe","risky","risky","30","1070","bandit","bandit-task","100","488807","0.0-11.0-0.2","96482","771126","lowRank"
"92","3","4","true","","","context","35","675","bandit","bandit-task","101","492558","0.0-11.0-0.3","96482","771126","lowRank"
"93","3","5","false","worst","context","context","89","674","bandit","bandit-task","102","496042","0.0-11.0-0.4","96482","771126","lowRank"
"94","3","6","true","","","safe","50","1357","bandit","bandit-task","103","500146","0.0-11.0-0.5","96482","771126","lowRank"
"95","3","7","false","risky","safe","risky","30","1706","bandit","bandit-task","104","506450","0.0-11.0-0.6","96482","771126","lowRank"
"96","3","8","false","worst","context","context","64","870","bandit","bandit-task","105","510515","0.0-11.0-0.7","96482","771126","lowRank"
"97","3","9","true","","","context","1","1091","bandit","bandit-task","106","515635","0.0-11.0-0.8","96482","771126","lowRank"
"98","3","10","false","context","worst","context","43","3033","bandit","bandit-task","107","522123","0.0-11.0-0.9","96482","771126","lowRank"
"99","3","11","false","context","worst","context","1","1556","bandit","bandit-task","108","526385","0.0-11.0-0.10","96482","771126","lowRank"
"100","3","12","false","context","worst","context","64","969","bandit","bandit-task","109","530914","0.0-11.0-0.11","96482","771126","lowRank"
"101","3","13","true","","","risky","70","587","bandit","bandit-task","110","534977","0.0-11.0-0.12","96482","771126","lowRank"
"102","3","14","false","context","worst","context","1","676","bandit","bandit-task","111","541086","0.0-11.0-0.13","96482","771126","lowRank"
"103","3","15","false","safe","risky","risky","30","1035","bandit","bandit-task","112","547303","0.0-11.0-0.14","96482","771126","lowRank"
"104","3","16","false","context","worst","context","1","2360","bandit","bandit-task","113","557006","0.0-11.0-0.15","96482","771126","lowRank"
"105","3","17","false","risky","safe","risky","70","2465","bandit","bandit-task","114","563145","0.0-11.0-0.16","96482","771126","lowRank"
"106","3","18","false","context","worst","context","99","745","bandit","bandit-task","115","567113","0.0-11.0-0.17","96482","771126","lowRank"
"107","3","19","false","worst","context","context","1","1726","bandit","bandit-task","116","572746","0.0-11.0-0.18","96482","771126","lowRank"
"108","3","20","false","context","worst","context","42","3579","bandit","bandit-task","117","579727","0.0-11.0-0.19","96482","771126","lowRank"
"109","3","21","false","worst","context","context","1","813","bandit","bandit-task","118","584026","0.0-11.0-0.20","96482","771126","lowRank"
"110","3","22","false","context","worst","context","82","865","bandit","bandit-task","119","588323","0.0-11.0-0.21","96482","771126","lowRank"
"111","3","23","true","","","safe","50","645","bandit","bandit-task","120","592030","0.0-11.0-0.22","96482","771126","lowRank"
"112","3","24","false","worst","context","context","85","2263","bandit","bandit-task","121","603714","0.0-11.0-0.23","96482","771126","lowRank"
"113","3","25","false","safe","risky","risky","70","2786","bandit","bandit-task","122","610503","0.0-11.0-0.24","96482","771126","lowRank"
"114","3","26","false","safe","risky","risky","30","1809","bandit","bandit-task","123","617158","0.0-11.0-0.25","96482","771126","lowRank"
"115","3","27","false","context","worst","context","59","1179","bandit","bandit-task","124","622520","0.0-11.0-0.26","96482","771126","lowRank"
"116","3","28","true","","","worst","0","1958","bandit","bandit-task","125","628282","0.0-11.0-0.27","96482","771126","lowRank"
"117","3","29","true","","","worst","0","2565","bandit","bandit-task","126","633756","0.0-11.0-0.28","96482","771126","lowRank"
"118","3","30","false","context","worst","context","39","821","bandit","bandit-task","127","637974","0.0-11.0-0.29","96482","771126","lowRank"
"119","3","31","false","context","worst","context","1","1452","bandit","bandit-task","128","642542","0.0-11.0-0.30","96482","771126","lowRank"
"120","3","32","false","risky","safe","risky","70","2209","bandit","bandit-task","129","650287","0.0-11.0-0.31","96482","771126","lowRank"
"121","3","33","false","worst","context","context","1","1678","bandit","bandit-task","130","655836","0.0-11.0-0.32","96482","771126","lowRank"
