"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","56","4849","bandit","bandit-task","8","122419","0.0-7.0-0.0","96168","437936","highRank"
"2","1","2","false","worst","context","context","40","4757","bandit","bandit-task","9","130203","0.0-7.0-0.1","96168","437936","highRank"
"3","1","3","false","risky","safe","risky","70","2141","bandit","bandit-task","10","135298","0.0-7.0-0.2","96168","437936","highRank"
"4","1","4","false","context","worst","worst","0","3167","bandit","bandit-task","11","141282","0.0-7.0-0.3","96168","437936","highRank"
"5","1","5","false","context","worst","context","5","1078","bandit","bandit-task","12","145234","0.0-7.0-0.4","96168","437936","highRank"
"6","1","6","false","worst","context","context","61","1014","bandit","bandit-task","13","148994","0.0-7.0-0.5","96168","437936","highRank"
"7","1","7","false","safe","risky","risky","30","2078","bandit","bandit-task","14","153874","0.0-7.0-0.6","96168","437936","highRank"
"8","1","8","true","","","worst","0","822","bandit","bandit-task","15","157106","0.0-7.0-0.7","96168","437936","highRank"
"9","1","9","false","context","worst","context","100","638","bandit","bandit-task","16","160642","0.0-7.0-0.8","96168","437936","highRank"
"10","1","10","false","worst","context","context","100","670","bandit","bandit-task","17","163922","0.0-7.0-0.9","96168","437936","highRank"
"11","1","11","false","safe","risky","risky","70","1462","bandit","bandit-task","18","168082","0.0-7.0-0.10","96168","437936","highRank"
"12","1","12","true","","","risky","70","598","bandit","bandit-task","19","171266","0.0-7.0-0.11","96168","437936","highRank"
"13","1","13","false","worst","context","context","15","2598","bandit","bandit-task","20","176370","0.0-7.0-0.12","96168","437936","highRank"
"14","1","14","false","worst","context","context","4","1072","bandit","bandit-task","21","180212","0.0-7.0-0.13","96168","437936","highRank"
"15","1","15","true","","","safe","50","655","bandit","bandit-task","22","183340","0.0-7.0-0.14","96168","437936","highRank"
"16","1","16","false","worst","context","context","55","1262","bandit","bandit-task","23","187379","0.0-7.0-0.15","96168","437936","highRank"
"17","1","17","false","safe","risky","safe","50","1567","bandit","bandit-task","24","191547","0.0-7.0-0.16","96168","437936","highRank"
"18","1","18","false","context","worst","worst","0","1238","bandit","bandit-task","25","195379","0.0-7.0-0.17","96168","437936","highRank"
"19","1","19","false","context","worst","context","60","855","bandit","bandit-task","26","198923","0.0-7.0-0.18","96168","437936","highRank"
"20","1","20","true","","","worst","0","695","bandit","bandit-task","27","202019","0.0-7.0-0.19","96168","437936","highRank"
"21","1","21","false","risky","safe","safe","50","1207","bandit","bandit-task","28","205803","0.0-7.0-0.20","96168","437936","highRank"
"22","1","22","true","","","risky","70","646","bandit","bandit-task","29","208907","0.0-7.0-0.21","96168","437936","highRank"
"23","1","23","false","risky","safe","safe","50","1646","bandit","bandit-task","30","213340","0.0-7.0-0.22","96168","437936","highRank"
"24","1","24","false","worst","context","context","41","1245","bandit","bandit-task","31","217723","0.0-7.0-0.23","96168","437936","highRank"
"25","1","25","false","safe","risky","safe","50","1390","bandit","bandit-task","32","222107","0.0-7.0-0.24","96168","437936","highRank"
"26","1","26","false","context","worst","worst","0","1086","bandit","bandit-task","33","225651","0.0-7.0-0.25","96168","437936","highRank"
"27","1","27","false","context","worst","context","39","1910","bandit","bandit-task","34","229963","0.0-7.0-0.26","96168","437936","highRank"
"28","1","28","false","context","worst","context","100","686","bandit","bandit-task","35","233451","0.0-7.0-0.27","96168","437936","highRank"
"29","1","29","false","risky","safe","safe","50","1741","bandit","bandit-task","36","237772","0.0-7.0-0.28","96168","437936","highRank"
"30","1","30","false","worst","context","context","100","990","bandit","bandit-task","37","241395","0.0-7.0-0.29","96168","437936","highRank"
"31","1","31","false","worst","context","context","100","646","bandit","bandit-task","38","244715","0.0-7.0-0.30","96168","437936","highRank"
"32","1","32","false","risky","safe","safe","50","1791","bandit","bandit-task","39","248924","0.0-7.0-0.31","96168","437936","highRank"
"33","1","33","true","","","safe","50","614","bandit","bandit-task","40","251979","0.0-7.0-0.32","96168","437936","highRank"
"34","1","34","false","worst","context","context","100","934","bandit","bandit-task","41","255356","0.0-7.0-0.33","96168","437936","highRank"
"35","1","35","false","risky","safe","safe","50","1350","bandit","bandit-task","42","259476","0.0-7.0-0.34","96168","437936","highRank"
"36","1","36","false","worst","context","context","37","862","bandit","bandit-task","43","262731","0.0-7.0-0.35","96168","437936","highRank"
"37","1","37","false","context","worst","context","11","1775","bandit","bandit-task","44","266892","0.0-7.0-0.36","96168","437936","highRank"
"38","1","38","true","","","context","6","670","bandit","bandit-task","45","270044","0.0-7.0-0.37","96168","437936","highRank"
"39","1","39","false","safe","risky","risky","70","1183","bandit","bandit-task","46","273820","0.0-7.0-0.38","96168","437936","highRank"
"40","1","40","false","context","worst","context","100","1694","bandit","bandit-task","47","278012","0.0-7.0-0.39","96168","437936","highRank"
