"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","1206","bandit","bandit-task","8","381138","0.0-7.0-0.0","78409","341494","lowRank"
"2","1","2","false","safe","risky","safe","50","1999","bandit","bandit-task","9","386316","0.0-7.0-0.1","78409","341494","lowRank"
"3","1","3","false","risky","safe","safe","50","978","bandit","bandit-task","10","390587","0.0-7.0-0.2","78409","341494","lowRank"
"4","1","4","false","worst","context","worst","0","2164","bandit","bandit-task","11","396727","0.0-7.0-0.3","78409","341494","lowRank"
"5","1","5","false","risky","safe","safe","50","942","bandit","bandit-task","12","401172","0.0-7.0-0.4","78409","341494","lowRank"
"6","1","6","true","","","safe","50","936","bandit","bandit-task","13","405413","0.0-7.0-0.5","78409","341494","lowRank"
"7","1","7","false","context","worst","context","81","1387","bandit","bandit-task","14","410560","0.0-7.0-0.6","78409","341494","lowRank"
"8","1","8","false","worst","context","worst","0","1241","bandit","bandit-task","15","415317","0.0-7.0-0.7","78409","341494","lowRank"
"9","1","9","true","","","risky","30","2218","bandit","bandit-task","16","420611","0.0-7.0-0.8","78409","341494","lowRank"
"10","1","10","false","risky","safe","safe","50","1059","bandit","bandit-task","17","424752","0.0-7.0-0.9","78409","341494","lowRank"
"11","1","11","false","safe","risky","safe","50","1488","bandit","bandit-task","18","429359","0.0-7.0-0.10","78409","341494","lowRank"
"12","1","12","false","risky","safe","risky","70","1016","bandit","bandit-task","19","433902","0.0-7.0-0.11","78409","341494","lowRank"
"13","1","13","false","worst","context","context","1","910","bandit","bandit-task","20","438303","0.0-7.0-0.12","78409","341494","lowRank"
"14","1","14","false","safe","risky","safe","50","965","bandit","bandit-task","21","442364","0.0-7.0-0.13","78409","341494","lowRank"
"15","1","15","false","worst","context","context","1","819","bandit","bandit-task","22","449181","0.0-7.0-0.14","78409","341494","lowRank"
"16","1","16","false","worst","context","worst","0","1145","bandit","bandit-task","23","466606","0.0-7.0-0.15","78409","341494","lowRank"
"17","1","17","false","worst","context","context","84","970","bandit","bandit-task","24","471686","0.0-7.0-0.16","78409","341494","lowRank"
"18","1","18","false","worst","context","worst","0","1092","bandit","bandit-task","25","481670","0.0-7.0-0.17","78409","341494","lowRank"
"19","1","19","false","context","worst","worst","0","1109","bandit","bandit-task","26","530691","0.0-7.0-0.18","78409","341494","lowRank"
"20","1","20","true","","","safe","50","916","bandit","bandit-task","27","534712","0.0-7.0-0.19","78409","341494","lowRank"
"21","1","21","false","worst","context","worst","0","959","bandit","bandit-task","28","538895","0.0-7.0-0.20","78409","341494","lowRank"
"22","1","22","true","","","worst","0","1120","bandit","bandit-task","29","543128","0.0-7.0-0.21","78409","341494","lowRank"
"23","1","23","true","","","context","62","1184","bandit","bandit-task","30","547184","0.0-7.0-0.22","78409","341494","lowRank"
"24","1","24","false","context","worst","worst","0","1064","bandit","bandit-task","31","551464","0.0-7.0-0.23","78409","341494","lowRank"
"25","1","25","false","context","worst","context","37","1224","bandit","bandit-task","32","555662","0.0-7.0-0.24","78409","341494","lowRank"
"26","1","26","false","safe","risky","safe","50","1107","bandit","bandit-task","33","559555","0.0-7.0-0.25","78409","341494","lowRank"
"27","1","27","false","worst","context","context","1","1627","bandit","bandit-task","34","563943","0.0-7.0-0.26","78409","341494","lowRank"
"28","1","28","true","","","worst","0","1276","bandit","bandit-task","35","568224","0.0-7.0-0.27","78409","341494","lowRank"
"29","1","29","false","context","worst","worst","0","1652","bandit","bandit-task","36","572705","0.0-7.0-0.28","78409","341494","lowRank"
"30","1","30","true","","","risky","70","1590","bandit","bandit-task","37","579769","0.0-7.0-0.29","78409","341494","lowRank"
"31","1","31","false","worst","context","context","44","2033","bandit","bandit-task","38","585347","0.0-7.0-0.30","78409","341494","lowRank"
"32","1","32","false","safe","risky","safe","50","2724","bandit","bandit-task","39","591402","0.0-7.0-0.31","78409","341494","lowRank"
"33","1","33","false","worst","context","context","1","1687","bandit","bandit-task","40","596880","0.0-7.0-0.32","78409","341494","lowRank"
"34","1","34","false","context","worst","context","97","1429","bandit","bandit-task","41","601807","0.0-7.0-0.33","78409","341494","lowRank"
"35","1","35","false","context","worst","context","88","1788","bandit","bandit-task","42","608171","0.0-7.0-0.34","78409","341494","lowRank"
"36","1","36","false","context","worst","context","56","1519","bandit","bandit-task","43","613391","0.0-7.0-0.35","78409","341494","lowRank"
"37","1","37","false","context","worst","worst","0","1765","bandit","bandit-task","44","618658","0.0-7.0-0.36","78409","341494","lowRank"
"38","1","38","false","safe","risky","safe","50","1232","bandit","bandit-task","45","623041","0.0-7.0-0.37","78409","341494","lowRank"
"39","1","39","false","context","worst","context","85","1834","bandit","bandit-task","46","628169","0.0-7.0-0.38","78409","341494","lowRank"
"40","1","40","true","","","context","42","1565","bandit","bandit-task","47","633254","0.0-7.0-0.39","78409","341494","lowRank"
"41","1","41","false","worst","context","context","91","1970","bandit","bandit-task","48","645664","0.0-7.0-0.40","78409","341494","lowRank"
"42","1","42","false","safe","risky","risky","30","1610","bandit","bandit-task","49","651162","0.0-7.0-0.41","78409","341494","lowRank"
"43","1","43","false","safe","risky","safe","50","1173","bandit","bandit-task","50","655972","0.0-7.0-0.42","78409","341494","lowRank"
"44","1","44","false","context","worst","worst","0","2714","bandit","bandit-task","51","661971","0.0-7.0-0.43","78409","341494","lowRank"
"45","2","1","false","worst","context","worst","0","1736","bandit","bandit-task","53","669799","0.0-9.0-0.0","78409","341494","lowRank"
"46","2","2","false","safe","risky","safe","50","1157","bandit","bandit-task","54","675920","0.0-9.0-0.1","78409","341494","lowRank"
"47","2","3","false","risky","safe","safe","50","1281","bandit","bandit-task","55","680175","0.0-9.0-0.2","78409","341494","lowRank"
"48","2","4","false","context","worst","context","1","1031","bandit","bandit-task","56","684106","0.0-9.0-0.3","78409","341494","lowRank"
"49","2","5","false","safe","risky","risky","70","1688","bandit","bandit-task","57","688841","0.0-9.0-0.4","78409","341494","lowRank"
"50","2","6","true","","","safe","50","1088","bandit","bandit-task","58","693003","0.0-9.0-0.5","78409","341494","lowRank"
"51","2","7","false","worst","context","worst","0","962","bandit","bandit-task","59","696990","0.0-9.0-0.6","78409","341494","lowRank"
"52","2","8","false","context","worst","context","1","1395","bandit","bandit-task","60","701178","0.0-9.0-0.7","78409","341494","lowRank"
"53","2","9","true","","","risky","30","1016","bandit","bandit-task","61","705026","0.0-9.0-0.8","78409","341494","lowRank"
"54","2","10","false","risky","safe","risky","30","1206","bandit","bandit-task","62","709100","0.0-9.0-0.9","78409","341494","lowRank"
"55","2","11","false","safe","risky","safe","50","1262","bandit","bandit-task","63","713472","0.0-9.0-0.10","78409","341494","lowRank"
"56","2","12","false","risky","safe","risky","30","1297","bandit","bandit-task","64","717488","0.0-9.0-0.11","78409","341494","lowRank"
"57","2","13","false","worst","context","worst","0","1719","bandit","bandit-task","65","721980","0.0-9.0-0.12","78409","341494","lowRank"
"58","2","14","false","risky","safe","risky","30","1878","bandit","bandit-task","66","726567","0.0-9.0-0.13","78409","341494","lowRank"
"59","2","15","false","context","worst","context","60","1562","bandit","bandit-task","67","730849","0.0-9.0-0.14","78409","341494","lowRank"
"60","2","16","false","worst","context","context","1","1155","bandit","bandit-task","68","734729","0.0-9.0-0.15","78409","341494","lowRank"
