"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","50","2238","bandit","bandit-task","8","134878","0.0-7.0-0.0","49338","266873","lowRank"
"2","1","2","false","safe","risky","safe","50","2285","bandit","bandit-task","9","141224","0.0-7.0-0.1","49338","266873","lowRank"
"3","1","3","true","","","context","1","1622","bandit","bandit-task","10","146874","0.0-7.0-0.2","49338","266873","lowRank"
"4","1","4","false","risky","safe","safe","50","1372","bandit","bandit-task","11","151682","0.0-7.0-0.3","49338","266873","lowRank"
"5","1","5","false","worst","context","worst","0","1753","bandit","bandit-task","12","157285","0.0-7.0-0.4","49338","266873","lowRank"
"6","1","6","false","worst","context","context","63","1120","bandit","bandit-task","13","162889","0.0-7.0-0.5","49338","266873","lowRank"
"7","1","7","false","context","worst","context","1","1134","bandit","bandit-task","14","167481","0.0-7.0-0.6","49338","266873","lowRank"
"8","1","8","false","context","worst","context","1","1651","bandit","bandit-task","15","172662","0.0-7.0-0.7","49338","266873","lowRank"
"9","1","9","false","worst","context","worst","0","1848","bandit","bandit-task","16","179068","0.0-7.0-0.8","49338","266873","lowRank"
"10","1","10","false","safe","risky","safe","50","1431","bandit","bandit-task","17","184335","0.0-7.0-0.9","49338","266873","lowRank"
"11","1","11","false","context","worst","context","37","2991","bandit","bandit-task","18","190770","0.0-7.0-0.10","49338","266873","lowRank"
"12","1","12","true","","","safe","50","1053","bandit","bandit-task","19","195024","0.0-7.0-0.11","49338","266873","lowRank"
"13","1","13","false","context","worst","context","80","1412","bandit","bandit-task","20","200053","0.0-7.0-0.12","49338","266873","lowRank"
"14","1","14","false","worst","context","worst","0","3291","bandit","bandit-task","21","206305","0.0-7.0-0.13","49338","266873","lowRank"
"15","1","15","false","worst","context","context","36","1273","bandit","bandit-task","22","210851","0.0-7.0-0.14","49338","266873","lowRank"
"16","1","16","false","worst","context","context","81","1068","bandit","bandit-task","23","214830","0.0-7.0-0.15","49338","266873","lowRank"
"17","1","17","false","worst","context","context","1","1031","bandit","bandit-task","24","218808","0.0-7.0-0.16","49338","266873","lowRank"
"18","1","18","false","context","worst","context","92","2053","bandit","bandit-task","25","224123","0.0-7.0-0.17","49338","266873","lowRank"
"19","1","19","false","safe","risky","safe","50","1687","bandit","bandit-task","26","228937","0.0-7.0-0.18","49338","266873","lowRank"
"20","1","20","true","","","risky","30","1011","bandit","bandit-task","27","233098","0.0-7.0-0.19","49338","266873","lowRank"
"21","1","21","false","context","worst","context","1","1447","bandit","bandit-task","28","237684","0.0-7.0-0.20","49338","266873","lowRank"
"22","1","22","true","","","worst","0","1045","bandit","bandit-task","29","241231","0.0-7.0-0.21","49338","266873","lowRank"
"23","1","23","false","context","worst","worst","0","1424","bandit","bandit-task","30","246056","0.0-7.0-0.22","49338","266873","lowRank"
