"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","true","","","risky","30","1621","bandit","bandit-task","8","264146","0.0-7.0-0.0","48068","627484","lowRank"
"2","1","2","false","context","worst","worst","0","6638","bandit","bandit-task","9","273612","0.0-7.0-0.1","48068","627484","lowRank"
"3","1","3","false","worst","context","context","93","1782","bandit","bandit-task","10","278175","0.0-7.0-0.2","48068","627484","lowRank"
"4","1","4","false","context","worst","context","1","1275","bandit","bandit-task","11","281934","0.0-7.0-0.3","48068","627484","lowRank"
"5","1","5","false","risky","safe","safe","50","1659","bandit","bandit-task","12","286682","0.0-7.0-0.4","48068","627484","lowRank"
"6","1","6","false","context","worst","context","59","5311","bandit","bandit-task","13","294667","0.0-7.0-0.5","48068","627484","lowRank"
"7","1","7","false","context","worst","context","42","947","bandit","bandit-task","14","298051","0.0-7.0-0.6","48068","627484","lowRank"
"8","1","8","false","risky","safe","risky","30","1246","bandit","bandit-task","15","301795","0.0-7.0-0.7","48068","627484","lowRank"
"9","1","9","false","worst","context","context","100","1397","bandit","bandit-task","16","305677","0.0-7.0-0.8","48068","627484","lowRank"
"10","1","10","false","context","worst","context","85","815","bandit","bandit-task","17","308906","0.0-7.0-0.9","48068","627484","lowRank"
"11","1","11","false","safe","risky","safe","50","1022","bandit","bandit-task","18","312365","0.0-7.0-0.10","48068","627484","lowRank"
"12","1","12","true","","","safe","50","857","bandit","bandit-task","19","315725","0.0-7.0-0.11","48068","627484","lowRank"
"13","1","13","false","worst","context","context","45","1167","bandit","bandit-task","20","319369","0.0-7.0-0.12","48068","627484","lowRank"
"14","1","14","false","worst","context","context","99","977","bandit","bandit-task","21","322822","0.0-7.0-0.13","48068","627484","lowRank"
"15","1","15","false","risky","safe","safe","50","1711","bandit","bandit-task","22","327079","0.0-7.0-0.14","48068","627484","lowRank"
"16","1","16","false","risky","safe","risky","70","975","bandit","bandit-task","23","330684","0.0-7.0-0.15","48068","627484","lowRank"
"17","1","17","false","worst","context","context","1","3011","bandit","bandit-task","24","336116","0.0-7.0-0.16","48068","627484","lowRank"
"18","1","18","false","worst","context","context","35","882","bandit","bandit-task","25","339438","0.0-7.0-0.17","48068","627484","lowRank"
"19","1","19","false","context","worst","context","1","923","bandit","bandit-task","26","342874","0.0-7.0-0.18","48068","627484","lowRank"
"20","1","20","true","","","context","84","828","bandit","bandit-task","27","346164","0.0-7.0-0.19","48068","627484","lowRank"
"21","1","21","false","context","worst","worst","0","908","bandit","bandit-task","28","349548","0.0-7.0-0.20","48068","627484","lowRank"
"22","1","22","false","safe","risky","safe","50","844","bandit","bandit-task","29","352813","0.0-7.0-0.21","48068","627484","lowRank"
"23","1","23","false","worst","context","context","1","901","bandit","bandit-task","30","356113","0.0-7.0-0.22","48068","627484","lowRank"
"24","1","24","false","context","worst","context","63","791","bandit","bandit-task","31","359420","0.0-7.0-0.23","48068","627484","lowRank"
"25","1","25","false","context","worst","context","89","5239","bandit","bandit-task","32","367220","0.0-7.0-0.24","48068","627484","lowRank"
"26","1","26","false","safe","risky","risky","70","1567","bandit","bandit-task","33","371177","0.0-7.0-0.25","48068","627484","lowRank"
"27","1","27","true","","","worst","0","978","bandit","bandit-task","34","374538","0.0-7.0-0.26","48068","627484","lowRank"
"28","1","28","false","safe","risky","risky","30","1321","bandit","bandit-task","35","378265","0.0-7.0-0.27","48068","627484","lowRank"
"29","1","29","true","","","risky","70","793","bandit","bandit-task","36","381465","0.0-7.0-0.28","48068","627484","lowRank"
"30","1","30","false","context","worst","context","43","1091","bandit","bandit-task","37","384947","0.0-7.0-0.29","48068","627484","lowRank"
"31","1","31","true","","","worst","0","1092","bandit","bandit-task","38","388438","0.0-7.0-0.30","48068","627484","lowRank"
