"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","worst","0","4944","bandit","bandit-task","14","607958","0.0-7.0-0.0","33087","650543","highRank"
"2","1","2","false","safe","risky","safe","50","1457","bandit","bandit-task","15","613232","0.0-7.0-0.1","33087","650543","highRank"
"3","1","3","true","","","risky","30","1453","bandit","bandit-task","16","617720","0.0-7.0-0.2","33087","650543","highRank"
"4","1","4","false","worst","context","context","56","2346","bandit","bandit-task","17","622839","0.0-7.0-0.3","33087","650543","highRank"
"5","1","5","false","safe","risky","safe","50","1988","bandit","bandit-task","18","627553","0.0-7.0-0.4","33087","650543","highRank"
"6","1","6","false","worst","context","context","1","1377","bandit","bandit-task","19","631817","0.0-7.0-0.5","33087","650543","highRank"
"7","1","7","false","risky","safe","safe","50","1198","bandit","bandit-task","20","635816","0.0-7.0-0.6","33087","650543","highRank"
"8","1","8","true","","","context","10","993","bandit","bandit-task","21","639682","0.0-7.0-0.7","33087","650543","highRank"
"9","1","9","false","context","worst","worst","0","1949","bandit","bandit-task","22","644666","0.0-7.0-0.8","33087","650543","highRank"
"10","1","10","false","context","worst","context","100","893","bandit","bandit-task","23","648883","0.0-7.0-0.9","33087","650543","highRank"
"11","1","11","false","worst","context","context","41","1036","bandit","bandit-task","24","652936","0.0-7.0-0.10","33087","650543","highRank"
"12","1","12","false","context","worst","context","100","1000","bandit","bandit-task","25","656731","0.0-7.0-0.11","33087","650543","highRank"
"13","1","13","false","context","worst","context","11","943","bandit","bandit-task","26","660480","0.0-7.0-0.12","33087","650543","highRank"
"14","1","14","true","","","context","43","740","bandit","bandit-task","27","664107","0.0-7.0-0.13","33087","650543","highRank"
"15","1","15","true","","","worst","0","1085","bandit","bandit-task","28","668439","0.0-7.0-0.14","33087","650543","highRank"
"16","1","16","true","","","safe","50","1644","bandit","bandit-task","29","674136","0.0-7.0-0.15","33087","650543","highRank"
"17","1","17","false","context","worst","context","12","987","bandit","bandit-task","30","677930","0.0-7.0-0.16","33087","650543","highRank"
"18","1","18","false","safe","risky","safe","50","1056","bandit","bandit-task","31","681943","0.0-7.0-0.17","33087","650543","highRank"
"19","1","19","true","","","safe","50","860","bandit","bandit-task","32","685672","0.0-7.0-0.18","33087","650543","highRank"
"20","1","20","false","context","worst","context","3","929","bandit","bandit-task","33","689208","0.0-7.0-0.19","33087","650543","highRank"
"21","1","21","false","safe","risky","safe","50","972","bandit","bandit-task","34","692715","0.0-7.0-0.20","33087","650543","highRank"
"22","1","22","false","worst","context","context","14","1154","bandit","bandit-task","35","696536","0.0-7.0-0.21","33087","650543","highRank"
"23","1","23","false","safe","risky","safe","50","921","bandit","bandit-task","36","700064","0.0-7.0-0.22","33087","650543","highRank"
"24","1","24","false","risky","safe","safe","50","923","bandit","bandit-task","37","703993","0.0-7.0-0.23","33087","650543","highRank"
"25","1","25","false","context","worst","context","100","981","bandit","bandit-task","38","707531","0.0-7.0-0.24","33087","650543","highRank"
"26","1","26","true","","","risky","30","804","bandit","bandit-task","39","711281","0.0-7.0-0.25","33087","650543","highRank"
"27","1","27","false","worst","context","context","100","797","bandit","bandit-task","40","714696","0.0-7.0-0.26","33087","650543","highRank"
"28","1","28","false","worst","context","context","13","785","bandit","bandit-task","41","718056","0.0-7.0-0.27","33087","650543","highRank"
"29","1","29","false","worst","context","context","100","730","bandit","bandit-task","42","721256","0.0-7.0-0.28","33087","650543","highRank"
"30","1","30","false","context","worst","context","63","825","bandit","bandit-task","43","724747","0.0-7.0-0.29","33087","650543","highRank"
"31","1","31","false","context","worst","context","44","1027","bandit","bandit-task","44","728400","0.0-7.0-0.30","33087","650543","highRank"
"32","1","32","false","safe","risky","safe","50","873","bandit","bandit-task","45","732184","0.0-7.0-0.31","33087","650543","highRank"
"33","1","33","false","safe","risky","risky","30","1928","bandit","bandit-task","46","736800","0.0-7.0-0.32","33087","650543","highRank"
"34","1","34","false","worst","context","context","100","1016","bandit","bandit-task","47","740483","0.0-7.0-0.33","33087","650543","highRank"
"35","1","35","true","","","worst","0","877","bandit","bandit-task","48","744080","0.0-7.0-0.34","33087","650543","highRank"
"36","1","36","false","safe","risky","safe","50","781","bandit","bandit-task","49","747650","0.0-7.0-0.35","33087","650543","highRank"
"37","1","37","false","context","worst","context","9","860","bandit","bandit-task","50","751112","0.0-7.0-0.36","33087","650543","highRank"
"38","1","38","false","worst","context","context","39","962","bandit","bandit-task","51","754800","0.0-7.0-0.37","33087","650543","highRank"
"39","1","39","false","worst","context","context","57","806","bandit","bandit-task","52","758193","0.0-7.0-0.38","33087","650543","highRank"
"40","1","40","false","context","worst","context","100","929","bandit","bandit-task","53","761928","0.0-7.0-0.39","33087","650543","highRank"
"41","1","41","false","safe","risky","safe","50","1057","bandit","bandit-task","54","766007","0.0-7.0-0.40","33087","650543","highRank"
"42","1","42","false","worst","context","context","100","1226","bandit","bandit-task","55","769938","0.0-7.0-0.41","33087","650543","highRank"
"43","1","43","false","safe","risky","safe","50","834","bandit","bandit-task","56","773289","0.0-7.0-0.42","33087","650543","highRank"
