"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","true","","","safe","50","2725","bandit","bandit-task","8","363716","0.0-7.0-0.0","20080","448213","highRank"
"2","1","2","false","context","worst","context","100","2512","bandit","bandit-task","9","370187","0.0-7.0-0.1","20080","448213","highRank"
"3","1","3","true","","","worst","0","1278","bandit","bandit-task","10","374557","0.0-7.0-0.2","20080","448213","highRank"
"4","1","4","false","context","worst","context","1","1315","bandit","bandit-task","11","379622","0.0-7.0-0.3","20080","448213","highRank"
"5","1","5","false","context","worst","worst","0","2660","bandit","bandit-task","12","385011","0.0-7.0-0.4","20080","448213","highRank"
"6","1","6","true","","","context","17","735","bandit","bandit-task","13","388459","0.0-7.0-0.5","20080","448213","highRank"
"7","1","7","false","context","worst","context","37","928","bandit","bandit-task","14","392085","0.0-7.0-0.6","20080","448213","highRank"
"8","1","8","false","context","worst","context","64","974","bandit","bandit-task","15","397033","0.0-7.0-0.7","20080","448213","highRank"
"9","1","9","false","risky","safe","risky","30","1455","bandit","bandit-task","16","401757","0.0-7.0-0.8","20080","448213","highRank"
"10","1","10","false","risky","safe","risky","70","1988","bandit","bandit-task","17","407525","0.0-7.0-0.9","20080","448213","highRank"
"11","1","11","false","context","worst","context","65","1438","bandit","bandit-task","18","411598","0.0-7.0-0.10","20080","448213","highRank"
"12","1","12","false","risky","safe","risky","30","1030","bandit","bandit-task","19","416300","0.0-7.0-0.11","20080","448213","highRank"
"13","1","13","true","","","safe","50","920","bandit","bandit-task","20","420810","0.0-7.0-0.12","20080","448213","highRank"
"14","1","14","false","worst","context","context","40","1198","bandit","bandit-task","21","427782","0.0-7.0-0.13","20080","448213","highRank"
"15","1","15","false","context","worst","context","100","1384","bandit","bandit-task","22","433380","0.0-7.0-0.14","20080","448213","highRank"
"16","1","16","false","context","worst","context","100","974","bandit","bandit-task","23","437259","0.0-7.0-0.15","20080","448213","highRank"
"17","1","17","true","","","context","3","871","bandit","bandit-task","24","441343","0.0-7.0-0.16","20080","448213","highRank"
"18","1","18","false","worst","context","worst","0","3353","bandit","bandit-task","25","447372","0.0-7.0-0.17","20080","448213","highRank"
"19","1","19","true","","","risky","70","754","bandit","bandit-task","26","450629","0.0-7.0-0.18","20080","448213","highRank"
"20","1","20","false","context","worst","context","41","922","bandit","bandit-task","27","457471","0.0-7.0-0.19","20080","448213","highRank"
"21","1","21","false","context","worst","context","20","2937","bandit","bandit-task","28","464523","0.0-7.0-0.20","20080","448213","highRank"
"22","1","22","false","risky","safe","safe","50","2156","bandit","bandit-task","29","469719","0.0-7.0-0.21","20080","448213","highRank"
"23","1","23","false","worst","context","context","4","1166","bandit","bandit-task","30","474073","0.0-7.0-0.22","20080","448213","highRank"
"24","1","24","false","worst","context","context","5","1360","bandit","bandit-task","31","478093","0.0-7.0-0.23","20080","448213","highRank"
"25","1","25","false","context","worst","context","100","1037","bandit","bandit-task","32","481878","0.0-7.0-0.24","20080","448213","highRank"
"26","1","26","false","safe","risky","risky","70","1946","bandit","bandit-task","33","486559","0.0-7.0-0.25","20080","448213","highRank"
"27","1","27","false","safe","risky","risky","70","1296","bandit","bandit-task","34","490772","0.0-7.0-0.26","20080","448213","highRank"
"28","1","28","false","context","worst","context","7","969","bandit","bandit-task","35","494407","0.0-7.0-0.27","20080","448213","highRank"
"29","1","29","false","worst","context","context","100","827","bandit","bandit-task","36","498194","0.0-7.0-0.28","20080","448213","highRank"
"30","1","30","false","risky","safe","risky","70","1114","bandit","bandit-task","37","502007","0.0-7.0-0.29","20080","448213","highRank"
"31","1","31","false","context","worst","context","60","1167","bandit","bandit-task","38","505830","0.0-7.0-0.30","20080","448213","highRank"
"32","1","32","false","safe","risky","risky","70","1489","bandit","bandit-task","39","510564","0.0-7.0-0.31","20080","448213","highRank"
"33","1","33","true","","","risky","70","834","bandit","bandit-task","40","514848","0.0-7.0-0.32","20080","448213","highRank"
