"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","9695","bandit","bandit-task","11","236253","0.0-7.0-0.0","33012","738578","lowRank"
"2","1","2","true","","","worst","0","939","bandit","bandit-task","12","240108","0.0-7.0-0.1","33012","738578","lowRank"
"3","1","3","false","context","worst","context","98","1211","bandit","bandit-task","13","244073","0.0-7.0-0.2","33012","738578","lowRank"
"4","1","4","false","worst","context","context","95","1910","bandit","bandit-task","14","248995","0.0-7.0-0.3","33012","738578","lowRank"
"5","1","5","false","risky","safe","risky","70","1614","bandit","bandit-task","15","253129","0.0-7.0-0.4","33012","738578","lowRank"
"6","1","6","false","worst","context","context","61","1922","bandit","bandit-task","16","257746","0.0-7.0-0.5","33012","738578","lowRank"
"7","1","7","false","context","worst","worst","0","1655","bandit","bandit-task","17","261897","0.0-7.0-0.6","33012","738578","lowRank"
"8","1","8","false","risky","safe","safe","50","1129","bandit","bandit-task","18","265946","0.0-7.0-0.7","33012","738578","lowRank"
"9","1","9","false","worst","context","worst","0","1506","bandit","bandit-task","19","270034","0.0-7.0-0.8","33012","738578","lowRank"
"10","1","10","false","risky","safe","safe","50","3725","bandit","bandit-task","20","282832","0.0-7.0-0.9","33012","738578","lowRank"
"11","1","11","true","","","worst","0","794","bandit","bandit-task","21","286313","0.0-7.0-0.10","33012","738578","lowRank"
"12","1","12","false","risky","safe","risky","70","1482","bandit","bandit-task","22","290465","0.0-7.0-0.11","33012","738578","lowRank"
"13","1","13","false","context","worst","context","85","1953","bandit","bandit-task","23","295020","0.0-7.0-0.12","33012","738578","lowRank"
"14","1","14","false","worst","context","context","43","4076","bandit","bandit-task","24","301658","0.0-7.0-0.13","33012","738578","lowRank"
"15","1","15","false","worst","context","context","93","1509","bandit","bandit-task","25","305900","0.0-7.0-0.14","33012","738578","lowRank"
"16","1","16","true","","","context","1","773","bandit","bandit-task","26","309541","0.0-7.0-0.15","33012","738578","lowRank"
"17","1","17","false","worst","context","worst","0","3091","bandit","bandit-task","27","315228","0.0-7.0-0.16","33012","738578","lowRank"
"18","1","18","false","context","worst","context","56","1642","bandit","bandit-task","28","319373","0.0-7.0-0.17","33012","738578","lowRank"
"19","1","19","false","context","worst","worst","0","1167","bandit","bandit-task","29","323492","0.0-7.0-0.18","33012","738578","lowRank"
"20","1","20","false","risky","safe","safe","50","1496","bandit","bandit-task","30","327786","0.0-7.0-0.19","33012","738578","lowRank"
"21","1","21","false","worst","context","worst","0","1156","bandit","bandit-task","31","331642","0.0-7.0-0.20","33012","738578","lowRank"
"22","1","22","false","risky","safe","risky","30","1284","bandit","bandit-task","32","336065","0.0-7.0-0.21","33012","738578","lowRank"
"23","1","23","false","worst","context","worst","0","1464","bandit","bandit-task","33","340560","0.0-7.0-0.22","33012","738578","lowRank"
"24","1","24","true","","","risky","70","679","bandit","bandit-task","34","345770","0.0-7.0-0.23","33012","738578","lowRank"
"25","1","25","false","worst","context","context","63","5955","bandit","bandit-task","35","354385","0.0-7.0-0.24","33012","738578","lowRank"
"26","1","26","false","safe","risky","safe","50","913","bandit","bandit-task","36","358284","0.0-7.0-0.25","33012","738578","lowRank"
"27","1","27","false","worst","context","worst","0","2586","bandit","bandit-task","37","363629","0.0-7.0-0.26","33012","738578","lowRank"
"28","1","28","false","context","worst","worst","0","1856","bandit","bandit-task","38","368137","0.0-7.0-0.27","33012","738578","lowRank"
"29","1","29","true","","","safe","50","738","bandit","bandit-task","39","371652","0.0-7.0-0.28","33012","738578","lowRank"
"30","1","30","false","worst","context","worst","0","1903","bandit","bandit-task","40","376045","0.0-7.0-0.29","33012","738578","lowRank"
"31","1","31","false","context","worst","context","1","2077","bandit","bandit-task","41","380723","0.0-7.0-0.30","33012","738578","lowRank"
"32","1","32","false","safe","risky","safe","50","3676","bandit","bandit-task","42","387029","0.0-7.0-0.31","33012","738578","lowRank"
