"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","44","1206","bandit","bandit-task","8","243786","0.0-7.0-0.0","49288","152160","lowRank"
"2","1","2","false","worst","context","worst","0","2028","bandit","bandit-task","9","251280","0.0-7.0-0.1","49288","152160","lowRank"
"3","1","3","true","","","context","84","2867","bandit","bandit-task","10","258363","0.0-7.0-0.2","49288","152160","lowRank"
"4","1","4","false","safe","risky","risky","70","3124","bandit","bandit-task","11","264942","0.0-7.0-0.3","49288","152160","lowRank"
"5","1","5","false","worst","context","context","98","3343","bandit","bandit-task","12","271572","0.0-7.0-0.4","49288","152160","lowRank"
"6","1","6","false","worst","context","worst","0","5815","bandit","bandit-task","13","281772","0.0-7.0-0.5","49288","152160","lowRank"
"7","1","7","false","safe","risky","risky","30","2981","bandit","bandit-task","14","288493","0.0-7.0-0.6","49288","152160","lowRank"
"8","1","8","false","context","worst","context","97","2995","bandit","bandit-task","15","296658","0.0-7.0-0.7","49288","152160","lowRank"
"9","1","9","true","","","risky","70","3505","bandit","bandit-task","16","303974","0.0-7.0-0.8","49288","152160","lowRank"
"10","1","10","false","safe","risky","risky","30","2829","bandit","bandit-task","17","311929","0.0-7.0-0.9","49288","152160","lowRank"
"11","1","11","false","context","worst","worst","0","2741","bandit","bandit-task","18","318353","0.0-7.0-0.10","49288","152160","lowRank"
"12","1","12","false","worst","context","worst","0","2859","bandit","bandit-task","19","324638","0.0-7.0-0.11","49288","152160","lowRank"
"13","1","13","false","risky","safe","risky","30","2593","bandit","bandit-task","20","330657","0.0-7.0-0.12","49288","152160","lowRank"
"14","1","14","false","worst","context","worst","0","2890","bandit","bandit-task","21","337020","0.0-7.0-0.13","49288","152160","lowRank"
"15","1","15","false","safe","risky","risky","70","3006","bandit","bandit-task","22","343607","0.0-7.0-0.14","49288","152160","lowRank"
"16","1","16","false","context","worst","context","37","2292","bandit","bandit-task","23","349146","0.0-7.0-0.15","49288","152160","lowRank"
"17","1","17","false","worst","context","context","36","2679","bandit","bandit-task","24","355080","0.0-7.0-0.16","49288","152160","lowRank"
"18","1","18","false","worst","context","worst","0","2741","bandit","bandit-task","25","361001","0.0-7.0-0.17","49288","152160","lowRank"
"19","1","19","true","","","worst","0","2928","bandit","bandit-task","26","367368","0.0-7.0-0.18","49288","152160","lowRank"
"20","1","20","false","risky","safe","risky","70","2052","bandit","bandit-task","27","373056","0.0-7.0-0.19","49288","152160","lowRank"
"21","1","21","false","worst","context","worst","0","2635","bandit","bandit-task","28","379177","0.0-7.0-0.20","49288","152160","lowRank"
"22","1","22","false","safe","risky","risky","70","2379","bandit","bandit-task","29","389379","0.0-7.0-0.21","49288","152160","lowRank"
"23","1","23","false","worst","context","context","1","3417","bandit","bandit-task","30","396612","0.0-7.0-0.22","49288","152160","lowRank"
"24","1","24","false","context","worst","context","62","3090","bandit","bandit-task","31","403176","0.0-7.0-0.23","49288","152160","lowRank"
"25","1","25","false","safe","risky","risky","70","2499","bandit","bandit-task","32","408985","0.0-7.0-0.24","49288","152160","lowRank"
"26","1","26","false","context","worst","context","87","2751","bandit","bandit-task","33","415332","0.0-7.0-0.25","49288","152160","lowRank"
"27","1","27","false","worst","context","context","90","2957","bandit","bandit-task","34","422026","0.0-7.0-0.26","49288","152160","lowRank"
"28","1","28","false","worst","context","context","1","3311","bandit","bandit-task","35","428717","0.0-7.0-0.27","49288","152160","lowRank"
"29","1","29","false","context","worst","context","1","2926","bandit","bandit-task","36","435551","0.0-7.0-0.28","49288","152160","lowRank"
"30","1","30","false","worst","context","worst","0","2436","bandit","bandit-task","37","441533","0.0-7.0-0.29","49288","152160","lowRank"
"31","1","31","false","context","worst","context","45","2268","bandit","bandit-task","38","446939","0.0-7.0-0.30","49288","152160","lowRank"
"32","1","32","false","worst","context","context","1","2820","bandit","bandit-task","39","452860","0.0-7.0-0.31","49288","152160","lowRank"
"33","1","33","false","risky","safe","risky","70","2245","bandit","bandit-task","40","458306","0.0-7.0-0.32","49288","152160","lowRank"
"34","1","34","false","context","worst","worst","0","2555","bandit","bandit-task","41","465328","0.0-7.0-0.33","49288","152160","lowRank"
"35","1","35","false","worst","context","context","1","3492","bandit","bandit-task","42","472462","0.0-7.0-0.34","49288","152160","lowRank"
"36","1","36","true","","","worst","0","2187","bandit","bandit-task","43","479962","0.0-7.0-0.35","49288","152160","lowRank"
"37","1","37","true","","","safe","50","2492","bandit","bandit-task","44","485716","0.0-7.0-0.36","49288","152160","lowRank"
"38","1","38","true","","","context","56","2843","bandit","bandit-task","45","492543","0.0-7.0-0.37","49288","152160","lowRank"
"39","1","39","false","safe","risky","risky","30","2670","bandit","bandit-task","46","498639","0.0-7.0-0.38","49288","152160","lowRank"
"40","1","40","true","","","risky","30","2936","bandit","bandit-task","47","504911","0.0-7.0-0.39","49288","152160","lowRank"
"41","1","41","false","risky","safe","risky","70","2849","bandit","bandit-task","48","511173","0.0-7.0-0.40","49288","152160","lowRank"
"42","1","42","false","safe","risky","risky","30","6185","bandit","bandit-task","49","520856","0.0-7.0-0.41","49288","152160","lowRank"
"43","1","43","false","context","worst","context","1","2439","bandit","bandit-task","50","526707","0.0-7.0-0.42","49288","152160","lowRank"
"44","1","44","true","","","safe","50","1266","bandit","bandit-task","51","531104","0.0-7.0-0.43","49288","152160","lowRank"
"45","2","1","false","context","worst","context","1","1543","bandit","bandit-task","53","538382","0.0-9.0-0.0","49288","152160","lowRank"
"46","2","2","false","context","worst","context","95","1336","bandit","bandit-task","54","543020","0.0-9.0-0.1","49288","152160","lowRank"
"47","2","3","true","","","context","61","1267","bandit","bandit-task","55","547589","0.0-9.0-0.2","49288","152160","lowRank"
"48","2","4","false","safe","risky","risky","30","1508","bandit","bandit-task","56","552220","0.0-9.0-0.3","49288","152160","lowRank"
"49","2","5","false","worst","context","context","93","1447","bandit","bandit-task","57","556894","0.0-9.0-0.4","49288","152160","lowRank"
"50","2","6","false","context","worst","context","100","1241","bandit","bandit-task","58","561242","0.0-9.0-0.5","49288","152160","lowRank"
"51","2","7","false","safe","risky","risky","30","1190","bandit","bandit-task","59","565541","0.0-9.0-0.6","49288","152160","lowRank"
"52","2","8","false","context","worst","context","1","1939","bandit","bandit-task","60","570592","0.0-9.0-0.7","49288","152160","lowRank"
"53","2","9","true","","","risky","30","1142","bandit","bandit-task","61","574871","0.0-9.0-0.8","49288","152160","lowRank"
"54","2","10","false","risky","safe","risky","70","1642","bandit","bandit-task","62","579812","0.0-9.0-0.9","49288","152160","lowRank"
"55","2","11","false","context","worst","context","59","1438","bandit","bandit-task","63","584452","0.0-9.0-0.10","49288","152160","lowRank"
"56","2","12","false","context","worst","context","63","1617","bandit","bandit-task","64","589062","0.0-9.0-0.11","49288","152160","lowRank"
"57","2","13","false","risky","safe","risky","70","1500","bandit","bandit-task","65","593484","0.0-9.0-0.12","49288","152160","lowRank"
"58","2","14","false","worst","context","context","65","2184","bandit","bandit-task","66","599457","0.0-9.0-0.13","49288","152160","lowRank"
"59","2","15","false","risky","safe","risky","30","2821","bandit","bandit-task","67","605882","0.0-9.0-0.14","49288","152160","lowRank"
"60","2","16","false","context","worst","context","86","2307","bandit","bandit-task","68","611676","0.0-9.0-0.15","49288","152160","lowRank"
"61","2","17","false","context","worst","context","1","2339","bandit","bandit-task","69","619032","0.0-9.0-0.16","49288","152160","lowRank"
"62","2","18","false","context","worst","context","80","4029","bandit","bandit-task","70","626348","0.0-9.0-0.17","49288","152160","lowRank"
"63","2","19","true","","","worst","0","3150","bandit","bandit-task","71","642499","0.0-9.0-0.18","49288","152160","lowRank"
"64","2","20","false","risky","safe","risky","30","2491","bandit","bandit-task","72","648217","0.0-9.0-0.19","49288","152160","lowRank"
"65","2","21","false","context","worst","context","41","2265","bandit","bandit-task","73","653901","0.0-9.0-0.20","49288","152160","lowRank"
"66","2","22","false","risky","safe","risky","30","2583","bandit","bandit-task","74","659604","0.0-9.0-0.21","49288","152160","lowRank"
"67","2","23","false","context","worst","worst","0","4459","bandit","bandit-task","75","667456","0.0-9.0-0.22","49288","152160","lowRank"
"68","2","24","false","worst","context","context","1","2942","bandit","bandit-task","76","674049","0.0-9.0-0.23","49288","152160","lowRank"
"69","2","25","false","safe","risky","risky","30","2710","bandit","bandit-task","77","680234","0.0-9.0-0.24","49288","152160","lowRank"
"70","2","26","false","context","worst","context","96","3316","bandit","bandit-task","78","686916","0.0-9.0-0.25","49288","152160","lowRank"
"71","2","27","false","worst","context","context","81","2546","bandit","bandit-task","79","692732","0.0-9.0-0.26","49288","152160","lowRank"
"72","2","28","false","worst","context","context","35","2362","bandit","bandit-task","80","698186","0.0-9.0-0.27","49288","152160","lowRank"
