"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","1","1830","bandit","bandit-task","8","53945","0.0-7.0-0.0","28438","273475","lowRank"
"2","1","2","false","safe","risky","safe","50","963","bandit","bandit-task","9","58154","0.0-7.0-0.1","28438","273475","lowRank"
"3","1","3","true","","","safe","50","818","bandit","bandit-task","10","61829","0.0-7.0-0.2","28438","273475","lowRank"
"4","1","4","false","risky","safe","safe","50","942","bandit","bandit-task","11","65574","0.0-7.0-0.3","28438","273475","lowRank"
"5","1","5","false","safe","risky","safe","50","779","bandit","bandit-task","12","69319","0.0-7.0-0.4","28438","273475","lowRank"
"6","1","6","false","context","worst","worst","0","1251","bandit","bandit-task","13","73119","0.0-7.0-0.5","28438","273475","lowRank"
"7","1","7","false","worst","context","context","1","1336","bandit","bandit-task","14","76919","0.0-7.0-0.6","28438","273475","lowRank"
"8","1","8","false","risky","safe","risky","30","733","bandit","bandit-task","15","80145","0.0-7.0-0.7","28438","273475","lowRank"
"9","1","9","false","context","worst","context","90","1747","bandit","bandit-task","16","84618","0.0-7.0-0.8","28438","273475","lowRank"
"10","1","10","false","risky","safe","safe","50","1026","bandit","bandit-task","17","88168","0.0-7.0-0.9","28438","273475","lowRank"
"11","1","11","false","context","worst","context","65","803","bandit","bandit-task","18","91688","0.0-7.0-0.10","28438","273475","lowRank"
"12","1","12","false","worst","context","context","1","1253","bandit","bandit-task","19","95467","0.0-7.0-0.11","28438","273475","lowRank"
"13","1","13","false","risky","safe","risky","30","763","bandit","bandit-task","20","98950","0.0-7.0-0.12","28438","273475","lowRank"
"14","1","14","false","safe","risky","safe","50","863","bandit","bandit-task","21","102338","0.0-7.0-0.13","28438","273475","lowRank"
"15","1","15","false","safe","risky","safe","50","949","bandit","bandit-task","22","106013","0.0-7.0-0.14","28438","273475","lowRank"
"16","1","16","true","","","worst","0","1027","bandit","bandit-task","23","109619","0.0-7.0-0.15","28438","273475","lowRank"
