"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","context","64","1492","bandit","bandit-task","8","106543","0.0-7.0-0.0","213","455302","highRank"
"2","1","2","false","context","worst","worst","0","899","bandit","bandit-task","9","110102","0.0-7.0-0.1","213","455302","highRank"
"3","1","3","false","safe","risky","safe","50","1016","bandit","bandit-task","10","113781","0.0-7.0-0.2","213","455302","highRank"
"4","1","4","true","","","context","100","738","bandit","bandit-task","11","117044","0.0-7.0-0.3","213","455302","highRank"
"5","1","5","true","","","context","100","1260","bandit","bandit-task","12","120889","0.0-7.0-0.4","213","455302","highRank"
"6","1","6","false","worst","context","context","100","1036","bandit","bandit-task","13","124326","0.0-7.0-0.5","213","455302","highRank"
"7","1","7","true","","","safe","50","800","bandit","bandit-task","14","127777","0.0-7.0-0.6","213","455302","highRank"
"8","1","8","false","risky","safe","risky","70","3490","bandit","bandit-task","15","135203","0.0-7.0-0.7","213","455302","highRank"
"9","1","9","false","worst","context","context","40","870","bandit","bandit-task","16","139246","0.0-7.0-0.8","213","455302","highRank"
"10","1","10","false","context","worst","context","9","1441","bandit","bandit-task","17","143782","0.0-7.0-0.9","213","455302","highRank"
"11","1","11","false","worst","context","context","61","1217","bandit","bandit-task","18","147943","0.0-7.0-0.10","213","455302","highRank"
"12","1","12","false","risky","safe","risky","70","1562","bandit","bandit-task","19","152469","0.0-7.0-0.11","213","455302","highRank"
"13","1","13","false","context","worst","context","65","929","bandit","bandit-task","20","156504","0.0-7.0-0.12","213","455302","highRank"
"14","1","14","false","safe","risky","safe","50","4655","bandit","bandit-task","21","163962","0.0-7.0-0.13","213","455302","highRank"
"15","1","15","true","","","worst","0","929","bandit","bandit-task","22","167559","0.0-7.0-0.14","213","455302","highRank"
"16","1","16","false","worst","context","context","100","696","bandit","bandit-task","23","171142","0.0-7.0-0.15","213","455302","highRank"
"17","1","17","true","","","worst","0","789","bandit","bandit-task","24","174476","0.0-7.0-0.16","213","455302","highRank"
"18","1","18","true","","","safe","50","708","bandit","bandit-task","25","177587","0.0-7.0-0.17","213","455302","highRank"
"19","1","19","false","context","worst","context","100","660","bandit","bandit-task","26","181088","0.0-7.0-0.18","213","455302","highRank"
"20","1","20","false","context","worst","context","12","691","bandit","bandit-task","27","184311","0.0-7.0-0.19","213","455302","highRank"
"21","1","21","false","context","worst","context","14","654","bandit","bandit-task","28","187335","0.0-7.0-0.20","213","455302","highRank"
"22","1","22","false","worst","context","context","1","722","bandit","bandit-task","29","190812","0.0-7.0-0.21","213","455302","highRank"
"23","1","23","false","risky","safe","risky","30","1415","bandit","bandit-task","30","195013","0.0-7.0-0.22","213","455302","highRank"
"24","1","24","false","risky","safe","risky","30","607","bandit","bandit-task","31","198059","0.0-7.0-0.23","213","455302","highRank"
"25","1","25","false","safe","risky","safe","50","1207","bandit","bandit-task","32","202243","0.0-7.0-0.24","213","455302","highRank"
"26","1","26","false","context","worst","context","55","855","bandit","bandit-task","33","205917","0.0-7.0-0.25","213","455302","highRank"
