"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","context","worst","worst","0","5553","bandit","bandit-task","8","750921","0.0-7.0-0.0","92877","442899","lowRank"
"2","1","2","false","worst","context","context","1","1785","bandit","bandit-task","9","756825","0.0-7.0-0.1","92877","442899","lowRank"
"3","1","3","true","","","safe","50","1588","bandit","bandit-task","10","762203","0.0-7.0-0.2","92877","442899","lowRank"
"4","1","4","false","context","worst","context","41","1392","bandit","bandit-task","11","767142","0.0-7.0-0.3","92877","442899","lowRank"
"5","1","5","false","worst","context","context","1","1443","bandit","bandit-task","12","771841","0.0-7.0-0.4","92877","442899","lowRank"
"6","1","6","true","","","risky","70","959","bandit","bandit-task","13","778244","0.0-7.0-0.5","92877","442899","lowRank"
"7","1","7","false","safe","risky","risky","70","2382","bandit","bandit-task","14","788457","0.0-7.0-0.6","92877","442899","lowRank"
"8","1","8","false","safe","risky","safe","50","1974","bandit","bandit-task","15","799109","0.0-7.0-0.7","92877","442899","lowRank"
"9","1","9","false","worst","context","context","1","3832","bandit","bandit-task","16","809511","0.0-7.0-0.8","92877","442899","lowRank"
"10","1","10","false","worst","context","worst","0","2049","bandit","bandit-task","17","816699","0.0-7.0-0.9","92877","442899","lowRank"
"11","1","11","false","context","worst","context","57","5368","bandit","bandit-task","18","827528","0.0-7.0-0.10","92877","442899","lowRank"
"12","1","12","false","context","worst","context","81","1698","bandit","bandit-task","19","833692","0.0-7.0-0.11","92877","442899","lowRank"
"13","1","13","false","risky","safe","risky","70","3478","bandit","bandit-task","20","841013","0.0-7.0-0.12","92877","442899","lowRank"
"14","1","14","false","context","worst","context","95","4469","bandit","bandit-task","21","849469","0.0-7.0-0.13","92877","442899","lowRank"
"15","1","15","false","worst","context","context","99","1982","bandit","bandit-task","22","854846","0.0-7.0-0.14","92877","442899","lowRank"
"16","1","16","false","context","worst","context","56","1380","bandit","bandit-task","23","859631","0.0-7.0-0.15","92877","442899","lowRank"
"17","1","17","false","risky","safe","risky","70","1911","bandit","bandit-task","24","864815","0.0-7.0-0.16","92877","442899","lowRank"
"18","1","18","true","","","worst","0","1117","bandit","bandit-task","25","869714","0.0-7.0-0.17","92877","442899","lowRank"
"19","1","19","false","risky","safe","risky","30","1921","bandit","bandit-task","26","875102","0.0-7.0-0.18","92877","442899","lowRank"
"20","1","20","false","worst","context","context","1","1973","bandit","bandit-task","27","880827","0.0-7.0-0.19","92877","442899","lowRank"
"21","1","21","false","worst","context","context","59","1932","bandit","bandit-task","28","886154","0.0-7.0-0.20","92877","442899","lowRank"
"22","1","22","false","context","worst","context","82","1635","bandit","bandit-task","29","891133","0.0-7.0-0.21","92877","442899","lowRank"
"23","1","23","false","worst","context","context","36","1063","bandit","bandit-task","30","895038","0.0-7.0-0.22","92877","442899","lowRank"
"24","1","24","false","context","worst","context","63","945","bandit","bandit-task","31","898750","0.0-7.0-0.23","92877","442899","lowRank"
"25","1","25","true","","","safe","50","716","bandit","bandit-task","32","902452","0.0-7.0-0.24","92877","442899","lowRank"
"26","1","26","false","worst","context","context","97","1471","bandit","bandit-task","33","907141","0.0-7.0-0.25","92877","442899","lowRank"
"27","1","27","false","context","worst","context","83","1039","bandit","bandit-task","34","911519","0.0-7.0-0.26","92877","442899","lowRank"
"28","1","28","true","","","context","88","819","bandit","bandit-task","35","915036","0.0-7.0-0.27","92877","442899","lowRank"
"29","1","29","true","","","context","92","1197","bandit","bandit-task","36","919065","0.0-7.0-0.28","92877","442899","lowRank"
"30","1","30","false","risky","safe","risky","30","1553","bandit","bandit-task","37","923779","0.0-7.0-0.29","92877","442899","lowRank"
"31","1","31","false","context","worst","context","1","1617","bandit","bandit-task","38","928412","0.0-7.0-0.30","92877","442899","lowRank"
"32","1","32","false","context","worst","context","1","1316","bandit","bandit-task","39","933452","0.0-7.0-0.31","92877","442899","lowRank"
"33","1","33","false","context","worst","worst","0","1145","bandit","bandit-task","40","937754","0.0-7.0-0.32","92877","442899","lowRank"
"34","1","34","true","","","worst","0","778","bandit","bandit-task","41","941887","0.0-7.0-0.33","92877","442899","lowRank"
"35","1","35","false","safe","risky","risky","70","1448","bandit","bandit-task","42","946251","0.0-7.0-0.34","92877","442899","lowRank"
"36","1","36","false","risky","safe","risky","70","857","bandit","bandit-task","43","949829","0.0-7.0-0.35","92877","442899","lowRank"
"37","1","37","false","worst","context","context","44","1329","bandit","bandit-task","44","954162","0.0-7.0-0.36","92877","442899","lowRank"
"38","1","38","true","","","risky","70","677","bandit","bandit-task","45","958336","0.0-7.0-0.37","92877","442899","lowRank"
"39","1","39","false","safe","risky","risky","70","1019","bandit","bandit-task","46","962281","0.0-7.0-0.38","92877","442899","lowRank"
"40","1","40","false","context","worst","context","1","1245","bandit","bandit-task","47","966136","0.0-7.0-0.39","92877","442899","lowRank"
"41","1","41","false","risky","safe","risky","30","1110","bandit","bandit-task","48","970051","0.0-7.0-0.40","92877","442899","lowRank"
"42","1","42","false","worst","context","context","55","1050","bandit","bandit-task","49","973854","0.0-7.0-0.41","92877","442899","lowRank"
"43","1","43","false","safe","risky","risky","70","1141","bandit","bandit-task","50","977913","0.0-7.0-0.42","92877","442899","lowRank"
"44","1","44","false","safe","risky","risky","70","951","bandit","bandit-task","51","981828","0.0-7.0-0.43","92877","442899","lowRank"
"45","2","1","false","worst","context","context","1","1344","bandit","bandit-task","53","1029575","0.0-9.0-0.0","92877","442899","lowRank"
"46","2","2","false","worst","context","context","90","2175","bandit","bandit-task","54","1034768","0.0-9.0-0.1","92877","442899","lowRank"
"47","2","3","true","","","safe","50","633","bandit","bandit-task","55","1037899","0.0-9.0-0.2","92877","442899","lowRank"
"48","2","4","false","context","worst","context","42","986","bandit","bandit-task","56","1041792","0.0-9.0-0.3","92877","442899","lowRank"
"49","2","5","false","context","worst","context","1","968","bandit","bandit-task","57","1045655","0.0-9.0-0.4","92877","442899","lowRank"
"50","2","6","true","","","risky","30","640","bandit","bandit-task","58","1049110","0.0-9.0-0.5","92877","442899","lowRank"
"51","2","7","false","safe","risky","risky","70","847","bandit","bandit-task","59","1052904","0.0-9.0-0.6","92877","442899","lowRank"
"52","2","8","false","risky","safe","risky","70","915","bandit","bandit-task","60","1056470","0.0-9.0-0.7","92877","442899","lowRank"
"53","2","9","false","worst","context","context","60","1082","bandit","bandit-task","61","1060141","0.0-9.0-0.8","92877","442899","lowRank"
"54","2","10","false","context","worst","context","94","1027","bandit","bandit-task","62","1064015","0.0-9.0-0.9","92877","442899","lowRank"
"55","2","11","false","worst","context","context","80","957","bandit","bandit-task","63","1067817","0.0-9.0-0.10","92877","442899","lowRank"
"56","2","12","false","worst","context","context","1","1058","bandit","bandit-task","64","1071610","0.0-9.0-0.11","92877","442899","lowRank"
"57","2","13","false","risky","safe","risky","30","1497","bandit","bandit-task","65","1076036","0.0-9.0-0.12","92877","442899","lowRank"
"58","2","14","false","context","worst","context","98","1807","bandit","bandit-task","66","1080687","0.0-9.0-0.13","92877","442899","lowRank"
"59","2","15","false","context","worst","context","96","1111","bandit","bandit-task","67","1084663","0.0-9.0-0.14","92877","442899","lowRank"
"60","2","16","false","worst","context","context","45","1160","bandit","bandit-task","68","1088816","0.0-9.0-0.15","92877","442899","lowRank"
"61","2","17","false","risky","safe","risky","70","1030","bandit","bandit-task","69","1092650","0.0-9.0-0.16","92877","442899","lowRank"
"62","2","18","true","","","worst","0","662","bandit","bandit-task","70","1096086","0.0-9.0-0.17","92877","442899","lowRank"
"63","2","19","false","risky","safe","risky","30","1008","bandit","bandit-task","71","1100146","0.0-9.0-0.18","92877","442899","lowRank"
"64","2","20","false","worst","context","context","43","1559","bandit","bandit-task","72","1104389","0.0-9.0-0.19","92877","442899","lowRank"
"65","2","21","false","worst","context","context","1","1128","bandit","bandit-task","73","1108560","0.0-9.0-0.20","92877","442899","lowRank"
"66","2","22","false","worst","context","context","1","1170","bandit","bandit-task","74","1112751","0.0-9.0-0.21","92877","442899","lowRank"
"67","2","23","false","worst","context","context","1","1161","bandit","bandit-task","75","1116902","0.0-9.0-0.22","92877","442899","lowRank"
"68","2","24","false","worst","context","context","91","1180","bandit","bandit-task","76","1120960","0.0-9.0-0.23","92877","442899","lowRank"
"69","2","25","true","","","safe","50","783","bandit","bandit-task","77","1124476","0.0-9.0-0.24","92877","442899","lowRank"
"70","2","26","false","context","worst","context","62","1120","bandit","bandit-task","78","1128515","0.0-9.0-0.25","92877","442899","lowRank"
"71","2","27","false","worst","context","context","1","1107","bandit","bandit-task","79","1132623","0.0-9.0-0.26","92877","442899","lowRank"
"72","2","28","true","","","context","87","718","bandit","bandit-task","80","1136172","0.0-9.0-0.27","92877","442899","lowRank"
"73","2","29","true","","","context","64","750","bandit","bandit-task","81","1139965","0.0-9.0-0.28","92877","442899","lowRank"
"74","2","30","false","risky","safe","risky","70","1088","bandit","bandit-task","82","1143984","0.0-9.0-0.29","92877","442899","lowRank"
"75","2","31","false","context","worst","context","85","1107","bandit","bandit-task","83","1147877","0.0-9.0-0.30","92877","442899","lowRank"
"76","2","32","false","context","worst","context","1","985","bandit","bandit-task","84","1151734","0.0-9.0-0.31","92877","442899","lowRank"
"77","2","33","false","context","worst","context","58","862","bandit","bandit-task","85","1155403","0.0-9.0-0.32","92877","442899","lowRank"
"78","2","34","true","","","worst","0","639","bandit","bandit-task","86","1159032","0.0-9.0-0.33","92877","442899","lowRank"
"79","2","35","false","safe","risky","risky","70","1199","bandit","bandit-task","87","1163121","0.0-9.0-0.34","92877","442899","lowRank"
"80","2","36","false","risky","safe","risky","70","1025","bandit","bandit-task","88","1167016","0.0-9.0-0.35","92877","442899","lowRank"
"81","2","37","false","worst","context","context","1","1240","bandit","bandit-task","89","1171156","0.0-9.0-0.36","92877","442899","lowRank"
"82","2","38","true","","","risky","30","670","bandit","bandit-task","90","1174447","0.0-9.0-0.37","92877","442899","lowRank"
"83","2","39","false","safe","risky","risky","30","968","bandit","bandit-task","91","1178301","0.0-9.0-0.38","92877","442899","lowRank"
"84","2","40","false","worst","context","context","61","1302","bandit","bandit-task","92","1182431","0.0-9.0-0.39","92877","442899","lowRank"
"85","2","41","false","risky","safe","risky","70","1033","bandit","bandit-task","93","1186458","0.0-9.0-0.40","92877","442899","lowRank"
"86","2","42","false","worst","context","context","1","1282","bandit","bandit-task","94","1190609","0.0-9.0-0.41","92877","442899","lowRank"
"87","2","43","false","safe","risky","risky","30","1007","bandit","bandit-task","95","1194615","0.0-9.0-0.42","92877","442899","lowRank"
"88","2","44","false","safe","risky","risky","70","1014","bandit","bandit-task","96","1198225","0.0-9.0-0.43","92877","442899","lowRank"
"89","3","1","false","context","worst","context","40","1764","bandit","bandit-task","98","1272364","0.0-11.0-0.0","92877","442899","lowRank"
"90","3","2","false","worst","context","context","1","1097","bandit","bandit-task","99","1276422","0.0-11.0-0.1","92877","442899","lowRank"
"91","3","3","true","","","safe","50","677","bandit","bandit-task","100","1279958","0.0-11.0-0.2","92877","442899","lowRank"
"92","3","4","false","context","worst","context","40","1546","bandit","bandit-task","101","1284713","0.0-11.0-0.3","92877","442899","lowRank"
"93","3","5","false","worst","context","context","89","1220","bandit","bandit-task","102","1289190","0.0-11.0-0.4","92877","442899","lowRank"
"94","3","6","true","","","risky","70","696","bandit","bandit-task","103","1292941","0.0-11.0-0.5","92877","442899","lowRank"
"95","3","7","false","safe","risky","risky","30","1650","bandit","bandit-task","104","1297756","0.0-11.0-0.6","92877","442899","lowRank"
"96","3","8","false","safe","risky","safe","50","1135","bandit","bandit-task","105","1302153","0.0-11.0-0.7","92877","442899","lowRank"
"97","3","9","false","worst","context","context","1","1279","bandit","bandit-task","106","1306589","0.0-11.0-0.8","92877","442899","lowRank"
"98","3","10","false","worst","context","worst","0","899","bandit","bandit-task","107","1310598","0.0-11.0-0.9","92877","442899","lowRank"
"99","3","11","false","worst","context","context","65","879","bandit","bandit-task","108","1314441","0.0-11.0-0.10","92877","442899","lowRank"
"100","3","12","false","worst","context","context","1","941","bandit","bandit-task","109","1318941","0.0-11.0-0.11","92877","442899","lowRank"
"101","3","13","false","risky","safe","safe","50","1545","bandit","bandit-task","110","1323561","0.0-11.0-0.12","92877","442899","lowRank"
"102","3","14","false","context","worst","context","1","1032","bandit","bandit-task","111","1327428","0.0-11.0-0.13","92877","442899","lowRank"
"103","3","15","false","worst","context","context","1","1197","bandit","bandit-task","112","1331416","0.0-11.0-0.14","92877","442899","lowRank"
"104","3","16","false","worst","context","worst","0","952","bandit","bandit-task","113","1335751","0.0-11.0-0.15","92877","442899","lowRank"
"105","3","17","false","safe","risky","risky","30","899","bandit","bandit-task","114","1339657","0.0-11.0-0.16","92877","442899","lowRank"
"106","3","18","true","","","worst","0","626","bandit","bandit-task","115","1342916","0.0-11.0-0.17","92877","442899","lowRank"
"107","3","19","false","safe","risky","safe","50","1542","bandit","bandit-task","116","1347485","0.0-11.0-0.18","92877","442899","lowRank"
"108","3","20","false","worst","context","worst","0","2201","bandit","bandit-task","117","1352679","0.0-11.0-0.19","92877","442899","lowRank"
"109","3","21","false","worst","context","context","86","1568","bandit","bandit-task","118","1357352","0.0-11.0-0.20","92877","442899","lowRank"
"110","3","22","false","worst","context","context","96","1266","bandit","bandit-task","119","1361625","0.0-11.0-0.21","92877","442899","lowRank"
"111","3","23","false","worst","context","context","41","1183","bandit","bandit-task","120","1365561","0.0-11.0-0.22","92877","442899","lowRank"
"112","3","24","false","context","worst","context","39","1645","bandit","bandit-task","121","1370149","0.0-11.0-0.23","92877","442899","lowRank"
"113","3","25","true","","","safe","50","646","bandit","bandit-task","122","1373956","0.0-11.0-0.24","92877","442899","lowRank"
"114","3","26","false","context","worst","context","93","1284","bandit","bandit-task","123","1379085","0.0-11.0-0.25","92877","442899","lowRank"
"115","3","27","false","worst","context","context","87","1541","bandit","bandit-task","124","1383535","0.0-11.0-0.26","92877","442899","lowRank"
"116","3","28","true","","","context","37","625","bandit","bandit-task","125","1388094","0.0-11.0-0.27","92877","442899","lowRank"
"117","3","29","true","","","context","38","652","bandit","bandit-task","126","1392646","0.0-11.0-0.28","92877","442899","lowRank"
"118","3","30","false","risky","safe","safe","50","2522","bandit","bandit-task","127","1399057","0.0-11.0-0.29","92877","442899","lowRank"
"119","3","31","false","worst","context","context","89","1505","bandit","bandit-task","128","1403903","0.0-11.0-0.30","92877","442899","lowRank"
"120","3","32","false","worst","context","context","84","1164","bandit","bandit-task","129","1408105","0.0-11.0-0.31","92877","442899","lowRank"
"121","3","33","false","worst","context","context","1","1085","bandit","bandit-task","130","1412359","0.0-11.0-0.32","92877","442899","lowRank"
"122","3","34","true","","","worst","0","672","bandit","bandit-task","131","1416407","0.0-11.0-0.33","92877","442899","lowRank"
"123","3","35","false","safe","risky","safe","50","1233","bandit","bandit-task","132","1420854","0.0-11.0-0.34","92877","442899","lowRank"
