"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","50","910","bandit","bandit-task","8","62341","0.0-7.0-0.0","26001","686177","highRank"
"2","1","2","false","context","worst","worst","0","3550","bandit","bandit-task","9","68512","0.0-7.0-0.1","26001","686177","highRank"
"3","1","3","false","worst","context","context","9","2653","bandit","bandit-task","10","74153","0.0-7.0-0.2","26001","686177","highRank"
"4","1","4","false","worst","context","worst","0","547","bandit","bandit-task","11","77328","0.0-7.0-0.3","26001","686177","highRank"
"5","1","5","true","","","risky","30","568","bandit","bandit-task","12","80331","0.0-7.0-0.4","26001","686177","highRank"
"6","1","6","false","context","worst","context","100","932","bandit","bandit-task","13","83704","0.0-7.0-0.5","26001","686177","highRank"
"7","1","7","false","worst","context","context","36","585","bandit","bandit-task","14","86908","0.0-7.0-0.6","26001","686177","highRank"
"8","1","8","false","context","worst","context","100","461","bandit","bandit-task","15","89696","0.0-7.0-0.7","26001","686177","highRank"
"9","1","9","false","worst","context","context","100","445","bandit","bandit-task","16","92451","0.0-7.0-0.8","26001","686177","highRank"
"10","1","10","false","context","worst","context","1","422","bandit","bandit-task","17","95200","0.0-7.0-0.9","26001","686177","highRank"
"11","1","11","true","","","safe","50","797","bandit","bandit-task","18","98171","0.0-7.0-0.10","26001","686177","highRank"
"12","1","12","false","worst","context","context","100","770","bandit","bandit-task","19","101654","0.0-7.0-0.11","26001","686177","highRank"
"13","1","13","false","worst","context","context","100","691","bandit","bandit-task","20","104587","0.0-7.0-0.12","26001","686177","highRank"
"14","1","14","true","","","risky","30","492","bandit","bandit-task","21","107165","0.0-7.0-0.13","26001","686177","highRank"
"15","1","15","false","context","worst","context","13","677","bandit","bandit-task","22","110029","0.0-7.0-0.14","26001","686177","highRank"
"16","1","16","true","","","worst","0","555","bandit","bandit-task","23","112848","0.0-7.0-0.15","26001","686177","highRank"
"17","1","17","false","risky","safe","risky","30","690","bandit","bandit-task","24","115783","0.0-7.0-0.16","26001","686177","highRank"
"18","1","18","false","safe","risky","safe","50","536","bandit","bandit-task","25","118631","0.0-7.0-0.17","26001","686177","highRank"
"19","1","19","false","context","worst","context","63","581","bandit","bandit-task","26","121817","0.0-7.0-0.18","26001","686177","highRank"
"20","1","20","false","worst","context","context","37","478","bandit","bandit-task","27","124514","0.0-7.0-0.19","26001","686177","highRank"
"21","1","21","false","worst","context","context","61","521","bandit","bandit-task","28","127270","0.0-7.0-0.20","26001","686177","highRank"
"22","1","22","false","risky","safe","safe","50","923","bandit","bandit-task","29","130551","0.0-7.0-0.21","26001","686177","highRank"
"23","1","23","false","worst","context","context","17","767","bandit","bandit-task","30","133654","0.0-7.0-0.22","26001","686177","highRank"
"24","1","24","true","","","context","5","600","bandit","bandit-task","31","136681","0.0-7.0-0.23","26001","686177","highRank"
"25","1","25","false","risky","safe","risky","70","1294","bandit","bandit-task","32","140356","0.0-7.0-0.24","26001","686177","highRank"
"26","1","26","false","context","worst","context","18","815","bandit","bandit-task","33","143469","0.0-7.0-0.25","26001","686177","highRank"
"27","1","27","false","worst","context","context","12","495","bandit","bandit-task","34","146262","0.0-7.0-0.26","26001","686177","highRank"
"28","1","28","false","context","worst","context","56","778","bandit","bandit-task","35","149157","0.0-7.0-0.27","26001","686177","highRank"
"29","1","29","false","safe","risky","risky","30","867","bandit","bandit-task","36","152325","0.0-7.0-0.28","26001","686177","highRank"
"30","1","30","false","context","worst","context","100","937","bandit","bandit-task","37","155636","0.0-7.0-0.29","26001","686177","highRank"
"31","1","31","true","","","safe","50","460","bandit","bandit-task","38","158724","0.0-7.0-0.30","26001","686177","highRank"
"32","1","32","false","risky","safe","risky","30","723","bandit","bandit-task","39","162076","0.0-7.0-0.31","26001","686177","highRank"
"33","1","33","false","worst","context","context","100","553","bandit","bandit-task","40","165226","0.0-7.0-0.32","26001","686177","highRank"
