"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","58","1479","bandit","bandit-task","11","202650","0.0-7.0-0.0","8686","658279","highRank"
"2","1","2","true","","","risky","70","1293","bandit","bandit-task","12","206758","0.0-7.0-0.1","8686","658279","highRank"
"3","1","3","false","worst","context","worst","0","1044","bandit","bandit-task","13","210688","0.0-7.0-0.2","8686","658279","highRank"
"4","1","4","false","worst","context","worst","0","951","bandit","bandit-task","14","214639","0.0-7.0-0.3","8686","658279","highRank"
"5","1","5","false","context","worst","context","14","1245","bandit","bandit-task","15","218707","0.0-7.0-0.4","8686","658279","highRank"
"6","1","6","false","worst","context","context","100","1013","bandit","bandit-task","16","222769","0.0-7.0-0.5","8686","658279","highRank"
"7","1","7","false","context","worst","context","44","1363","bandit","bandit-task","17","227315","0.0-7.0-0.6","8686","658279","highRank"
"8","1","8","true","","","context","7","858","bandit","bandit-task","18","233594","0.0-7.0-0.7","8686","658279","highRank"
"9","1","9","false","worst","context","worst","0","1008","bandit","bandit-task","19","237529","0.0-7.0-0.8","8686","658279","highRank"
"10","1","10","false","worst","context","context","2","888","bandit","bandit-task","20","241576","0.0-7.0-0.9","8686","658279","highRank"
"11","1","11","false","context","worst","context","37","889","bandit","bandit-task","21","245474","0.0-7.0-0.10","8686","658279","highRank"
"12","1","12","false","risky","safe","risky","70","1227","bandit","bandit-task","22","249674","0.0-7.0-0.11","8686","658279","highRank"
"13","1","13","false","worst","context","context","100","1032","bandit","bandit-task","23","254030","0.0-7.0-0.12","8686","658279","highRank"
"14","1","14","false","context","worst","context","100","904","bandit","bandit-task","24","257973","0.0-7.0-0.13","8686","658279","highRank"
"15","1","15","false","context","worst","context","17","1001","bandit","bandit-task","25","261640","0.0-7.0-0.14","8686","658279","highRank"
"16","1","16","true","","","worst","0","791","bandit","bandit-task","26","265618","0.0-7.0-0.15","8686","658279","highRank"
"17","1","17","false","safe","risky","safe","50","919","bandit","bandit-task","27","269406","0.0-7.0-0.16","8686","658279","highRank"
"18","1","18","true","","","worst","0","710","bandit","bandit-task","28","273404","0.0-7.0-0.17","8686","658279","highRank"
"19","1","19","false","safe","risky","safe","50","914","bandit","bandit-task","29","277389","0.0-7.0-0.18","8686","658279","highRank"
"20","1","20","false","safe","risky","risky","70","1146","bandit","bandit-task","30","281246","0.0-7.0-0.19","8686","658279","highRank"
"21","1","21","false","risky","safe","risky","70","1429","bandit","bandit-task","31","285746","0.0-7.0-0.20","8686","658279","highRank"
"22","1","22","false","worst","context","context","13","1326","bandit","bandit-task","32","289991","0.0-7.0-0.21","8686","658279","highRank"
"23","1","23","false","context","worst","context","100","1053","bandit","bandit-task","33","293936","0.0-7.0-0.22","8686","658279","highRank"
"24","1","24","false","context","worst","context","1","967","bandit","bandit-task","34","297884","0.0-7.0-0.23","8686","658279","highRank"
"25","1","25","false","context","worst","context","100","1701","bandit","bandit-task","35","302505","0.0-7.0-0.24","8686","658279","highRank"
"26","1","26","false","safe","risky","risky","30","1291","bandit","bandit-task","36","309822","0.0-7.0-0.25","8686","658279","highRank"
"27","1","27","false","risky","safe","safe","50","1260","bandit","bandit-task","37","315996","0.0-7.0-0.26","8686","658279","highRank"
"28","1","28","false","worst","context","context","43","1617","bandit","bandit-task","38","321065","0.0-7.0-0.27","8686","658279","highRank"
"29","1","29","false","safe","risky","safe","50","1253","bandit","bandit-task","39","325173","0.0-7.0-0.28","8686","658279","highRank"
"30","1","30","true","","","context","55","748","bandit","bandit-task","40","328560","0.0-7.0-0.29","8686","658279","highRank"
"31","1","31","false","context","worst","context","6","1150","bandit","bandit-task","41","333006","0.0-7.0-0.30","8686","658279","highRank"
"32","1","32","true","","","safe","50","759","bandit","bandit-task","42","336674","0.0-7.0-0.31","8686","658279","highRank"
"33","1","33","true","","","risky","70","742","bandit","bandit-task","43","340474","0.0-7.0-0.32","8686","658279","highRank"
"34","1","34","false","safe","risky","safe","50","1042","bandit","bandit-task","44","344339","0.0-7.0-0.33","8686","658279","highRank"
"35","1","35","false","risky","safe","safe","50","1053","bandit","bandit-task","45","349205","0.0-7.0-0.34","8686","658279","highRank"
"36","1","36","false","safe","risky","safe","50","1831","bandit","bandit-task","46","355478","0.0-7.0-0.35","8686","658279","highRank"
"37","1","37","false","worst","context","context","59","1146","bandit","bandit-task","47","360240","0.0-7.0-0.36","8686","658279","highRank"
"38","1","38","false","worst","context","worst","0","970","bandit","bandit-task","48","364231","0.0-7.0-0.37","8686","658279","highRank"
"39","1","39","false","worst","context","context","100","895","bandit","bandit-task","49","368354","0.0-7.0-0.38","8686","658279","highRank"
"40","1","40","false","worst","context","context","100","1146","bandit","bandit-task","50","372829","0.0-7.0-0.39","8686","658279","highRank"
"41","1","41","false","worst","context","context","100","1188","bandit","bandit-task","51","376668","0.0-7.0-0.40","8686","658279","highRank"
"42","1","42","true","","","safe","50","779","bandit","bandit-task","52","380356","0.0-7.0-0.41","8686","658279","highRank"
"43","1","43","false","worst","context","context","20","985","bandit","bandit-task","53","384361","0.0-7.0-0.42","8686","658279","highRank"
"44","1","44","false","risky","safe","risky","30","2026","bandit","bandit-task","54","389121","0.0-7.0-0.43","8686","658279","highRank"
