"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","100","1808","bandit","bandit-task","8","412201","0.0-7.0-0.0","52510","169549","highRank"
"2","1","2","false","context","worst","context","7","696","bandit","bandit-task","9","415457","0.0-7.0-0.1","52510","169549","highRank"
"3","1","3","false","worst","context","worst","0","677","bandit","bandit-task","10","418721","0.0-7.0-0.2","52510","169549","highRank"
"4","1","4","true","","","worst","0","677","bandit","bandit-task","11","422069","0.0-7.0-0.3","52510","169549","highRank"
"5","1","5","false","context","worst","context","4","652","bandit","bandit-task","12","425341","0.0-7.0-0.4","52510","169549","highRank"
"6","1","6","false","context","worst","worst","0","1432","bandit","bandit-task","13","429397","0.0-7.0-0.5","52510","169549","highRank"
"7","1","7","true","","","worst","0","673","bandit","bandit-task","14","432689","0.0-7.0-0.6","52510","169549","highRank"
"8","1","8","false","worst","context","context","40","880","bandit","bandit-task","15","436161","0.0-7.0-0.7","52510","169549","highRank"
"9","1","9","false","worst","context","context","16","713","bandit","bandit-task","16","439517","0.0-7.0-0.8","52510","169549","highRank"
"10","1","10","false","worst","context","context","8","682","bandit","bandit-task","17","442821","0.0-7.0-0.9","52510","169549","highRank"
"11","1","11","false","context","worst","context","60","552","bandit","bandit-task","18","445961","0.0-7.0-0.10","52510","169549","highRank"
"12","1","12","false","worst","context","context","100","917","bandit","bandit-task","19","449473","0.0-7.0-0.11","52510","169549","highRank"
"13","1","13","false","context","worst","context","62","564","bandit","bandit-task","20","452617","0.0-7.0-0.12","52510","169549","highRank"
"14","1","14","false","safe","risky","safe","50","1651","bandit","bandit-task","21","456732","0.0-7.0-0.13","52510","169549","highRank"
"15","1","15","false","context","worst","context","64","877","bandit","bandit-task","22","460209","0.0-7.0-0.14","52510","169549","highRank"
"16","1","16","false","worst","context","context","100","545","bandit","bandit-task","23","463428","0.0-7.0-0.15","52510","169549","highRank"
"17","1","17","false","safe","risky","safe","50","1081","bandit","bandit-task","24","467141","0.0-7.0-0.16","52510","169549","highRank"
"18","1","18","false","risky","safe","safe","50","908","bandit","bandit-task","25","470633","0.0-7.0-0.17","52510","169549","highRank"
"19","1","19","true","","","context","100","645","bandit","bandit-task","26","473952","0.0-7.0-0.18","52510","169549","highRank"
"20","1","20","false","worst","context","context","100","857","bandit","bandit-task","27","477432","0.0-7.0-0.19","52510","169549","highRank"
"21","1","21","true","","","safe","50","649","bandit","bandit-task","28","480708","0.0-7.0-0.20","52510","169549","highRank"
"22","1","22","false","risky","safe","safe","50","818","bandit","bandit-task","29","484108","0.0-7.0-0.21","52510","169549","highRank"
"23","1","23","false","worst","context","context","18","638","bandit","bandit-task","30","487664","0.0-7.0-0.22","52510","169549","highRank"
"24","1","24","false","safe","risky","safe","50","753","bandit","bandit-task","31","491040","0.0-7.0-0.23","52510","169549","highRank"
"25","1","25","false","risky","safe","risky","30","1410","bandit","bandit-task","32","495016","0.0-7.0-0.24","52510","169549","highRank"
"26","1","26","true","","","risky","30","605","bandit","bandit-task","33","498200","0.0-7.0-0.25","52510","169549","highRank"
"27","1","27","false","context","worst","context","42","645","bandit","bandit-task","34","501453","0.0-7.0-0.26","52510","169549","highRank"
"28","1","28","false","safe","risky","safe","50","669","bandit","bandit-task","35","504688","0.0-7.0-0.27","52510","169549","highRank"
"29","1","29","false","context","worst","context","100","753","bandit","bandit-task","36","508049","0.0-7.0-0.28","52510","169549","highRank"
"30","1","30","false","context","worst","context","57","729","bandit","bandit-task","37","511225","0.0-7.0-0.29","52510","169549","highRank"
"31","1","31","false","risky","safe","safe","50","717","bandit","bandit-task","38","514393","0.0-7.0-0.30","52510","169549","highRank"
"32","1","32","true","","","safe","50","596","bandit","bandit-task","39","517485","0.0-7.0-0.31","52510","169549","highRank"
"33","1","33","true","","","risky","30","613","bandit","bandit-task","40","520533","0.0-7.0-0.32","52510","169549","highRank"
"34","1","34","false","safe","risky","safe","50","808","bandit","bandit-task","41","523881","0.0-7.0-0.33","52510","169549","highRank"
"35","1","35","false","risky","safe","safe","50","521","bandit","bandit-task","42","527008","0.0-7.0-0.34","52510","169549","highRank"
"36","1","36","false","worst","context","context","100","1013","bandit","bandit-task","43","530453","0.0-7.0-0.35","52510","169549","highRank"
"37","1","37","false","risky","safe","safe","50","701","bandit","bandit-task","44","533629","0.0-7.0-0.36","52510","169549","highRank"
"38","1","38","false","context","worst","context","44","541","bandit","bandit-task","45","536641","0.0-7.0-0.37","52510","169549","highRank"
"39","1","39","true","","","context","10","653","bandit","bandit-task","46","539744","0.0-7.0-0.38","52510","169549","highRank"
"40","1","40","false","context","worst","context","3","733","bandit","bandit-task","47","543033","0.0-7.0-0.39","52510","169549","highRank"
"41","1","41","false","worst","context","context","37","558","bandit","bandit-task","48","546041","0.0-7.0-0.40","52510","169549","highRank"
"42","1","42","false","context","worst","context","100","825","bandit","bandit-task","49","549377","0.0-7.0-0.41","52510","169549","highRank"
"43","1","43","false","context","worst","context","19","669","bandit","bandit-task","50","552517","0.0-7.0-0.42","52510","169549","highRank"
"44","1","44","false","risky","safe","safe","50","750","bandit","bandit-task","51","555733","0.0-7.0-0.43","52510","169549","highRank"
"45","2","1","false","worst","context","context","100","1261","bandit","bandit-task","53","567177","0.0-9.0-0.0","52510","169549","highRank"
