"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","true","","","safe","50","1005","bandit","bandit-task","8","47494","0.0-7.0-0.0","47213","775189","lowRank"
"2","1","2","false","context","worst","context","97","922","bandit","bandit-task","9","51178","0.0-7.0-0.1","47213","775189","lowRank"
"3","1","3","false","safe","risky","risky","70","1187","bandit","bandit-task","10","55113","0.0-7.0-0.2","47213","775189","lowRank"
"4","1","4","false","worst","context","context","1","802","bandit","bandit-task","11","58329","0.0-7.0-0.3","47213","775189","lowRank"
"5","1","5","false","context","worst","worst","0","1077","bandit","bandit-task","12","62278","0.0-7.0-0.4","47213","775189","lowRank"
"6","1","6","false","context","worst","context","40","831","bandit","bandit-task","13","66163","0.0-7.0-0.5","47213","775189","lowRank"
"7","1","7","false","risky","safe","safe","50","1574","bandit","bandit-task","14","70243","0.0-7.0-0.6","47213","775189","lowRank"
"8","1","8","false","worst","context","worst","0","903","bandit","bandit-task","15","73803","0.0-7.0-0.7","47213","775189","lowRank"
"9","1","9","false","context","worst","context","90","945","bandit","bandit-task","16","77448","0.0-7.0-0.8","47213","775189","lowRank"
"10","1","10","false","context","worst","context","87","879","bandit","bandit-task","17","81525","0.0-7.0-0.9","47213","775189","lowRank"
"11","1","11","false","context","worst","context","93","882","bandit","bandit-task","18","85025","0.0-7.0-0.10","47213","775189","lowRank"
"12","1","12","false","context","worst","context","35","729","bandit","bandit-task","19","88544","0.0-7.0-0.11","47213","775189","lowRank"
"13","1","13","true","","","risky","30","741","bandit","bandit-task","20","91667","0.0-7.0-0.12","47213","775189","lowRank"
"14","1","14","false","context","worst","context","1","791","bandit","bandit-task","21","95391","0.0-7.0-0.13","47213","775189","lowRank"
"15","1","15","false","worst","context","worst","0","770","bandit","bandit-task","22","98789","0.0-7.0-0.14","47213","775189","lowRank"
"16","1","16","false","worst","context","worst","0","485","bandit","bandit-task","23","102023","0.0-7.0-0.15","47213","775189","lowRank"
"17","1","17","false","context","worst","worst","0","984","bandit","bandit-task","24","105644","0.0-7.0-0.16","47213","775189","lowRank"
"18","1","18","false","safe","risky","risky","30","841","bandit","bandit-task","25","109012","0.0-7.0-0.17","47213","775189","lowRank"
"19","1","19","false","worst","context","context","1","1310","bandit","bandit-task","26","112990","0.0-7.0-0.18","47213","775189","lowRank"
"20","1","20","false","worst","context","worst","0","637","bandit","bandit-task","27","116092","0.0-7.0-0.19","47213","775189","lowRank"
"21","1","21","true","","","context","43","425","bandit","bandit-task","28","119112","0.0-7.0-0.20","47213","775189","lowRank"
"22","1","22","false","safe","risky","risky","70","874","bandit","bandit-task","29","122471","0.0-7.0-0.21","47213","775189","lowRank"
"23","1","23","false","risky","safe","risky","70","781","bandit","bandit-task","30","125593","0.0-7.0-0.22","47213","775189","lowRank"
"24","1","24","false","safe","risky","risky","70","527","bandit","bandit-task","31","128462","0.0-7.0-0.23","47213","775189","lowRank"
"25","1","25","false","context","worst","context","1","1615","bandit","bandit-task","32","132551","0.0-7.0-0.24","47213","775189","lowRank"
"26","1","26","false","safe","risky","risky","70","793","bandit","bandit-task","33","136294","0.0-7.0-0.25","47213","775189","lowRank"
"27","1","27","false","worst","context","context","57","619","bandit","bandit-task","34","139255","0.0-7.0-0.26","47213","775189","lowRank"
"28","1","28","false","risky","safe","risky","30","853","bandit","bandit-task","35","142980","0.0-7.0-0.27","47213","775189","lowRank"
"29","1","29","false","risky","safe","risky","70","882","bandit","bandit-task","36","146386","0.0-7.0-0.28","47213","775189","lowRank"
"30","1","30","false","risky","safe","risky","70","802","bandit","bandit-task","37","149935","0.0-7.0-0.29","47213","775189","lowRank"
"31","1","31","false","safe","risky","risky","30","660","bandit","bandit-task","38","152947","0.0-7.0-0.30","47213","775189","lowRank"
"32","1","32","false","worst","context","context","64","964","bandit","bandit-task","39","156405","0.0-7.0-0.31","47213","775189","lowRank"
"33","1","33","false","context","worst","context","1","763","bandit","bandit-task","40","159498","0.0-7.0-0.32","47213","775189","lowRank"
"34","1","34","false","context","worst","worst","0","1116","bandit","bandit-task","41","162957","0.0-7.0-0.33","47213","775189","lowRank"
"35","1","35","true","","","risky","30","585","bandit","bandit-task","42","166049","0.0-7.0-0.34","47213","775189","lowRank"
"36","1","36","false","context","worst","context","39","872","bandit","bandit-task","43","169588","0.0-7.0-0.35","47213","775189","lowRank"
"37","1","37","true","","","worst","0","617","bandit","bandit-task","44","172540","0.0-7.0-0.36","47213","775189","lowRank"
"38","1","38","true","","","context","1","525","bandit","bandit-task","45","175457","0.0-7.0-0.37","47213","775189","lowRank"
"39","1","39","false","context","worst","context","99","864","bandit","bandit-task","46","181438","0.0-7.0-0.38","47213","775189","lowRank"
"40","1","40","false","worst","context","context","95","770","bandit","bandit-task","47","185322","0.0-7.0-0.39","47213","775189","lowRank"
"41","1","41","true","","","worst","0","506","bandit","bandit-task","48","188243","0.0-7.0-0.40","47213","775189","lowRank"
"42","1","42","false","worst","context","context","1","790","bandit","bandit-task","49","191641","0.0-7.0-0.41","47213","775189","lowRank"
"43","1","43","true","","","safe","50","779","bandit","bandit-task","50","194988","0.0-7.0-0.42","47213","775189","lowRank"
"44","1","44","false","safe","risky","safe","50","514","bandit","bandit-task","51","198456","0.0-7.0-0.43","47213","775189","lowRank"
"45","2","1","true","","","safe","50","956","bandit","bandit-task","53","208243","0.0-9.0-0.0","47213","775189","lowRank"
"46","2","2","false","context","worst","context","60","1412","bandit","bandit-task","54","212607","0.0-9.0-0.1","47213","775189","lowRank"
"47","2","3","false","safe","risky","safe","50","545","bandit","bandit-task","55","215485","0.0-9.0-0.2","47213","775189","lowRank"
"48","2","4","false","worst","context","context","82","598","bandit","bandit-task","56","218434","0.0-9.0-0.3","47213","775189","lowRank"
"49","2","5","false","worst","context","context","1","711","bandit","bandit-task","57","222635","0.0-9.0-0.4","47213","775189","lowRank"
"50","2","6","false","worst","context","context","89","659","bandit","bandit-task","58","225696","0.0-9.0-0.5","47213","775189","lowRank"
"51","2","7","false","risky","safe","safe","50","650","bandit","bandit-task","59","228678","0.0-9.0-0.6","47213","775189","lowRank"
"52","2","8","false","context","worst","context","63","812","bandit","bandit-task","60","231984","0.0-9.0-0.7","47213","775189","lowRank"
"53","2","9","false","context","worst","context","1","769","bandit","bandit-task","61","235819","0.0-9.0-0.8","47213","775189","lowRank"
"54","2","10","false","context","worst","context","1","567","bandit","bandit-task","62","238900","0.0-9.0-0.9","47213","775189","lowRank"
"55","2","11","false","worst","context","context","42","650","bandit","bandit-task","63","241873","0.0-9.0-0.10","47213","775189","lowRank"
"56","2","12","false","context","worst","context","58","658","bandit","bandit-task","64","244994","0.0-9.0-0.11","47213","775189","lowRank"
"57","2","13","true","","","risky","30","659","bandit","bandit-task","65","248231","0.0-9.0-0.12","47213","775189","lowRank"
"58","2","14","false","context","worst","context","37","617","bandit","bandit-task","66","252635","0.0-9.0-0.13","47213","775189","lowRank"
"59","2","15","false","worst","context","context","81","638","bandit","bandit-task","67","255817","0.0-9.0-0.14","47213","775189","lowRank"
"60","2","16","false","context","worst","context","36","579","bandit","bandit-task","68","258829","0.0-9.0-0.15","47213","775189","lowRank"
"61","2","17","false","worst","context","context","96","558","bandit","bandit-task","69","261748","0.0-9.0-0.16","47213","775189","lowRank"
"62","2","18","false","risky","safe","risky","70","923","bandit","bandit-task","70","265951","0.0-9.0-0.17","47213","775189","lowRank"
"63","2","19","false","worst","context","context","94","617","bandit","bandit-task","71","269043","0.0-9.0-0.18","47213","775189","lowRank"
"64","2","20","false","worst","context","context","61","605","bandit","bandit-task","72","272125","0.0-9.0-0.19","47213","775189","lowRank"
"65","2","21","true","","","context","98","526","bandit","bandit-task","73","275003","0.0-9.0-0.20","47213","775189","lowRank"
"66","2","22","false","risky","safe","risky","30","1096","bandit","bandit-task","74","278606","0.0-9.0-0.21","47213","775189","lowRank"
"67","2","23","false","safe","risky","risky","70","596","bandit","bandit-task","75","281536","0.0-9.0-0.22","47213","775189","lowRank"
"68","2","24","false","risky","safe","risky","30","574","bandit","bandit-task","76","284656","0.0-9.0-0.23","47213","775189","lowRank"
"69","2","25","false","worst","context","context","1","517","bandit","bandit-task","77","287607","0.0-9.0-0.24","47213","775189","lowRank"
"70","2","26","false","safe","risky","risky","70","891","bandit","bandit-task","78","291717","0.0-9.0-0.25","47213","775189","lowRank"
"71","2","27","false","worst","context","worst","0","548","bandit","bandit-task","79","294707","0.0-9.0-0.26","47213","775189","lowRank"
"72","2","28","false","risky","safe","risky","70","843","bandit","bandit-task","80","297912","0.0-9.0-0.27","47213","775189","lowRank"
"73","2","29","false","safe","risky","risky","70","649","bandit","bandit-task","81","301575","0.0-9.0-0.28","47213","775189","lowRank"
"74","2","30","false","safe","risky","risky","70","656","bandit","bandit-task","82","304768","0.0-9.0-0.29","47213","775189","lowRank"
