"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","context","44","3236","bandit","bandit-task","8","78941","0.0-7.0-0.0","77900","957066","highRank"
"2","1","2","true","","","risky","30","1348","bandit","bandit-task","9","82877","0.0-7.0-0.1","77900","957066","highRank"
"3","1","3","false","context","worst","context","100","2374","bandit","bandit-task","10","87979","0.0-7.0-0.2","77900","957066","highRank"
"4","1","4","false","safe","risky","risky","70","3326","bandit","bandit-task","11","93819","0.0-7.0-0.3","77900","957066","highRank"
"5","1","5","false","safe","risky","safe","50","855","bandit","bandit-task","12","97252","0.0-7.0-0.4","77900","957066","highRank"
"6","1","6","false","worst","context","context","3","1222","bandit","bandit-task","13","100813","0.0-7.0-0.5","77900","957066","highRank"
"7","1","7","false","worst","context","context","45","1693","bandit","bandit-task","14","104972","0.0-7.0-0.6","77900","957066","highRank"
"8","1","8","false","worst","context","context","64","2853","bandit","bandit-task","15","110315","0.0-7.0-0.7","77900","957066","highRank"
"9","1","9","false","safe","risky","risky","30","1127","bandit","bandit-task","16","113898","0.0-7.0-0.8","77900","957066","highRank"
"10","1","10","false","context","worst","worst","0","1503","bandit","bandit-task","17","117899","0.0-7.0-0.9","77900","957066","highRank"
"11","1","11","true","","","safe","50","784","bandit","bandit-task","18","121059","0.0-7.0-0.10","77900","957066","highRank"
"12","1","12","false","context","worst","context","100","694","bandit","bandit-task","19","124211","0.0-7.0-0.11","77900","957066","highRank"
"13","1","13","false","context","worst","context","100","815","bandit","bandit-task","20","127388","0.0-7.0-0.12","77900","957066","highRank"
"14","1","14","false","context","worst","context","100","884","bandit","bandit-task","21","130716","0.0-7.0-0.13","77900","957066","highRank"
"15","1","15","false","context","worst","context","100","629","bandit","bandit-task","22","133779","0.0-7.0-0.14","77900","957066","highRank"
