"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","30","6140","bandit","bandit-task","8","191002","0.0-7.0-0.0","35253","949553","lowRank"
"2","1","2","false","worst","context","context","63","1564","bandit","bandit-task","9","195752","0.0-7.0-0.1","35253","949553","lowRank"
"3","1","3","false","context","worst","worst","0","2071","bandit","bandit-task","10","200853","0.0-7.0-0.2","35253","949553","lowRank"
"4","1","4","true","","","safe","50","1425","bandit","bandit-task","11","205173","0.0-7.0-0.3","35253","949553","lowRank"
"5","1","5","false","worst","context","worst","0","2614","bandit","bandit-task","12","210723","0.0-7.0-0.4","35253","949553","lowRank"
"6","1","6","false","risky","safe","safe","50","1391","bandit","bandit-task","13","215946","0.0-7.0-0.5","35253","949553","lowRank"
"7","1","7","true","","","context","1","1474","bandit","bandit-task","14","220590","0.0-7.0-0.6","35253","949553","lowRank"
"8","1","8","false","risky","safe","safe","50","892","bandit","bandit-task","15","224549","0.0-7.0-0.7","35253","949553","lowRank"
"9","1","9","false","context","worst","context","65","1307","bandit","bandit-task","16","228871","0.0-7.0-0.8","35253","949553","lowRank"
"10","1","10","false","worst","context","context","87","1512","bandit","bandit-task","17","233066","0.0-7.0-0.9","35253","949553","lowRank"
"11","1","11","false","context","worst","context","1","2198","bandit","bandit-task","18","238028","0.0-7.0-0.10","35253","949553","lowRank"
"12","1","12","false","context","worst","context","44","1174","bandit","bandit-task","19","242223","0.0-7.0-0.11","35253","949553","lowRank"
"13","1","13","true","","","worst","0","1440","bandit","bandit-task","20","246489","0.0-7.0-0.12","35253","949553","lowRank"
"14","1","14","false","worst","context","context","1","1049","bandit","bandit-task","21","250615","0.0-7.0-0.13","35253","949553","lowRank"
"15","1","15","false","risky","safe","safe","50","1720","bandit","bandit-task","22","255107","0.0-7.0-0.14","35253","949553","lowRank"
"16","1","16","false","context","worst","context","94","1797","bandit","bandit-task","23","259538","0.0-7.0-0.15","35253","949553","lowRank"
"17","1","17","false","worst","context","context","90","1649","bandit","bandit-task","24","263889","0.0-7.0-0.16","35253","949553","lowRank"
