"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","worst","context","worst","0","1731","bandit","bandit-task","11","156763","0.0-7.0-0.0","88576","611711","highRank"
"2","1","2","false","worst","context","context","64","2064","bandit","bandit-task","12","161912","0.0-7.0-0.1","88576","611711","highRank"
"3","1","3","false","context","worst","context","7","1052","bandit","bandit-task","13","165860","0.0-7.0-0.2","88576","611711","highRank"
"4","1","4","false","context","worst","worst","0","688","bandit","bandit-task","14","169200","0.0-7.0-0.3","88576","611711","highRank"
"5","1","5","false","safe","risky","safe","50","981","bandit","bandit-task","15","172993","0.0-7.0-0.4","88576","611711","highRank"
"6","1","6","true","","","safe","50","696","bandit","bandit-task","16","176367","0.0-7.0-0.5","88576","611711","highRank"
"7","1","7","false","safe","risky","risky","70","674","bandit","bandit-task","17","179785","0.0-7.0-0.6","88576","611711","highRank"
"8","1","8","false","worst","context","worst","0","1013","bandit","bandit-task","18","183364","0.0-7.0-0.7","88576","611711","highRank"
"9","1","9","false","worst","context","worst","0","1114","bandit","bandit-task","19","187043","0.0-7.0-0.8","88576","611711","highRank"
"10","1","10","false","worst","context","context","9","622","bandit","bandit-task","20","190459","0.0-7.0-0.9","88576","611711","highRank"
"11","1","11","false","risky","safe","safe","50","1339","bandit","bandit-task","21","194813","0.0-7.0-0.10","88576","611711","highRank"
"12","1","12","false","context","worst","context","45","1170","bandit","bandit-task","22","198598","0.0-7.0-0.11","88576","611711","highRank"
"13","1","13","false","safe","risky","safe","50","1102","bandit","bandit-task","23","203073","0.0-7.0-0.12","88576","611711","highRank"
"14","1","14","true","","","worst","0","657","bandit","bandit-task","24","206346","0.0-7.0-0.13","88576","611711","highRank"
"15","1","15","false","safe","risky","safe","50","1289","bandit","bandit-task","25","210641","0.0-7.0-0.14","88576","611711","highRank"
"16","1","16","false","safe","risky","safe","50","1046","bandit","bandit-task","26","214319","0.0-7.0-0.15","88576","611711","highRank"
"17","1","17","false","worst","context","context","100","2267","bandit","bandit-task","27","219768","0.0-7.0-0.16","88576","611711","highRank"
"18","1","18","false","context","worst","context","100","7129","bandit","bandit-task","28","229926","0.0-7.0-0.17","88576","611711","highRank"
"19","1","19","true","","","context","41","786","bandit","bandit-task","29","233859","0.0-7.0-0.18","88576","611711","highRank"
"20","1","20","true","","","worst","0","808","bandit","bandit-task","30","238372","0.0-7.0-0.19","88576","611711","highRank"
"21","1","21","false","context","worst","context","10","1225","bandit","bandit-task","31","243132","0.0-7.0-0.20","88576","611711","highRank"
"22","1","22","false","worst","context","context","100","785","bandit","bandit-task","32","247135","0.0-7.0-0.21","88576","611711","highRank"
