"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"71252","{""Q0"":""I tried to mix it up at times but it seemed that when a blue and yellow were given together that the blue gave higher numbers. Also with the red and green, the green would always give more.""}","comments","survey-text","239","969928","0.0-20.0","28438","273475","lowRank"
